M1,M2,M3,qin,qout,gw_kick_random,gw_kick_5deg,gw_kick_hybrid,t_triple_form,z_merger,a_2nd_ovtks,bin_merger_flag,strong_key,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
124652637.19779404,1732438.8932440393,7078154.994868391,0.0138981327005145,0.0560046740785267,3.5259215494590133,1.3979092510336275,1.566327197151009,3210861140.862008,0.0,896.4995143739401,No,False,9223372037748742419,9223372039939194032,9223372038172065818,9223372039939194032,0.4215287117029371,2038.3179467878208
17640197.43340256,12661746.918086478,9953068.810358584,0.7177780728298909,0.328463041675063,1199.5943254757044,265.1285135645646,369.80875631458247,3327742895.5068736,0.0,1667.380826534226,No,False,9223372038429566425,9223372039903082742,9223372037858400876,9223372039903082742,0.5896210276623443,1329.2872837967302
99447402.46106036,1895105.8768423337,42333458.8113188,0.0190563637656034,0.417726574027237,5.002477931246997,5.44344082486094,5.697332116658721,6329983204.897699,0.0,218.4025815508754,No,False,9223372036921432054,9223372039766452241,9223372039766452241,9223372044269148595,0.2458485272091182,1514.6309859727871
57866338.366093814,1613594.1369768786,26396143.30556959,0.0278848495090255,0.4437823345580775,39.152504511207454,5.053979933407698,5.15213002045036,3123058002.461484,2.036027545384707,834.4495484112754,Yes,False,9223372037590540764,9223372039639311902,9223372039101308348,9223372039639311902,0.5996864516384032,1614.906763534245
48471277.9728134,6711918.371470509,9503912.340326106,0.1384720736109969,0.1722247526408563,155.68982570325014,58.2556548185137,214.6430886448912,3300879416.8535156,0.0,1004.7223058540852,No,False,9223372037608786231,9223372040912846822,7371135887329237951,9223372040912846822,0.5731010850942319,1375.2620620233154
11517285.713245908,8445539.628886675,8943893.886052608,0.7332925342968222,0.4480274576753449,484.9029451199275,239.21501401189747,170.77656968924344,3501576907.823764,0.0,807.7547852968439,No,False,9223372037675856126,9223372039403491948,9223372037471349991,9223372039403491948,0.7889218712669821,1105.376801110874
58407760.33935954,9815173.966882031,3011776.6058212994,0.1680457170392104,0.0441461018416758,183.61082460230278,130.09823470310133,112.20067203683642,3707530797.420625,0.0,1114.5426331143804,No,False,9223372038646209319,9223372039044011084,9223372037714006726,9223372039044011084,0.5621328158779798,1409.3584371870586
3244003937.6444144,1566918.0224334772,1708129.4172388988,0.0004830197658672,0.0005262955249479,0.0065002605253583565,0.003126971151302237,0.007853272432969322,3532291294.7353964,0.0,2212.8280659324946,No,False,9223372039196670686,9223372045123859044,9223372037922616087,9223372045123859044,0.0176751531963932,4023.6298869838447
32063778.72954072,25839917.03076663,39463429.90969808,0.8058911973141838,0.6815355978840651,137.3998445427232,235.3529016908907,382.30665547910854,5194809975.338814,0.0,1200.8036286617155,No,False,9223372036882132860,9223372037582649871,9223372037582649871,9223372043749007985,0.7461043108317907,1003.1688316155532
124337307.60438946,26622151.326190196,20157369.87705022,0.2141123355420827,0.1335283659589679,381.94927420865014,87.62908063582483,267.4180068784804,7281527097.850969,0.0,1562.8973493619433,No,False,9223372037380061014,9223372038183051285,9223372038183051285,9223372048557352230,0.6444409239966331,1021.3072668148524
6998164.798565125,1843799.111455455,7477184.296414789,0.2634689471493298,0.8456474571153713,1019.2273569949314,254.2086032820181,395.78333809858054,3162446594.382475,0.0,1917.8660207450712,No,False,9223372038434715950,9223372038469719406,9223372037606827091,9223372038469719406,0.7408553004165643,1236.7303294643832
48335140.83454129,14816003.246066429,152991526.2989529,0.3065265351513904,2.422624776261704,248.02196241830043,227.49907749841555,639.0561594287681,3724915367.968437,0.0,968.2475385968736,No,False,9223372038470553394,9223372041722609078,9051835167063274277,9223372041722609078,0.6997992843925092,1317.7786593461149
2148350790.9978366,2502346.3233407345,13770273.991069922,0.0011647754797895,0.0064022381408246,0.03465278043918035,0.03221788909976593,0.018710879063407893,4351949424.524656,0.1347072674991526,1622.1657325812262,Yes,False,9223372038839802006,9223372039282966160,9223372038024967435,9223372039282966160,0.0478028952761786,3734.594126547778
271093849.18775946,132205491.8951149,44115032.34057186,0.4876742585315886,0.1093853320516747,1129.6136252140384,211.89885780536028,666.7778318587144,5777068894.638995,0.0,976.1953823989952,No,False,9223372037339895539,9223372037581785101,9223372037581785101,9223372048037117858,0.6550547377920037,1270.0786758994475
6794279.415783032,3549440.500822575,1393795.1499705503,0.5224160331965839,0.1347479592649235,1109.8659394611611,195.56998337555052,113.46025008491704,3948150805.77437,0.0,1142.840507282057,No,False,9223372037986225849,9223372038588199879,9223372038588199879,9223372039180707920,0.7897406938500038,698.1541878856493
41766887.167125136,2305402.177088906,3824007.139267949,0.0551968876173155,0.0867667007130406,79.97903140698187,23.5552597375086,20.661231642970815,3354972825.150853,0.0,1286.3788015599391,No,False,9223372037695447339,9223372038909873308,9223372038554937167,9223372038909873308,0.4700188828290974,1970.3353488388564
21255097.29043261,7323352.885658343,2525528.8711753306,0.3445457240487319,0.0883717925784588,416.2468937541535,120.60585561301517,225.26787988753324,3297832623.169461,0.3040731321742314,649.578416082485,Yes,False,9223372037071331318,9223372038385930919,9223372038385930919,9223372038672200611,0.5167391078854567,1340.3950726559726
856083811.7789626,1215732.2459057253,6360342.4623463685,0.0014201089066027,0.0074190433281763,0.022263433650049732,0.034769016818134976,0.046508479521266514,3580389813.3345656,0.0,1317.5051616809642,No,False,9223372038610054061,9223372040068837779,9223372037984418554,9223372040068837779,0.1739118304514255,3472.850463244448
1544884405.6173117,2767070.8110595355,6883298.052668404,0.0017911183522846,0.0044475763164414,0.2431616700498411,0.03210576006274876,0.0804424813322741,3546628518.831276,0.0,1387.9848461556962,No,False,9223372038611687050,9223372040246897615,9223372038404383302,9223372040246897615,0.1083959355824828,3097.9961936139
9069853.495180689,8725717.327307366,6319786.316964999,0.9620571414900824,0.3551325428110886,905.3172444813803,388.591561381202,95.22790499920457,3260085586.346381,0.0,965.958336800818,No,False,9223372037606827091,9223372038469719406,9223372037204535725,9223372038469719406,0.7408553004165643,1230.0861406087406
224032162.84721613,12204543.933063883,575371852.1678733,0.0544767491326102,2.4355734551574892,36.82541708995575,16.549625075110043,81.88959998320506,4005190443.580787,0.552182231396913,281.4405419801488,Yes,False,9223372038119234705,9223372039928649144,9223372038539795369,9223372039928649144,0.3144393544914258,2120.0279563029057
42115289.01301473,13727228.700336782,53640188.37609773,0.3259440697675067,0.960561782895272,334.6846009193771,185.29190027856544,637.6926255916646,4600973136.572238,0.1872278906653145,150.95964107686862,Yes,False,9223372036457702368,9223372037847049212,9223372037494395581,9223372037847049212,0.4010006867983487,1258.80116740039
2400359564.514674,1399221.5261935624,548760431.8441029,0.0005829216367742,0.2284827414949093,0.005440072069351567,0.0026438884012510793,0.009421570685703509,3192215742.418809,0.0,792.1276243148163,No,False,9223372038506720690,9223372039357048360,9223372038384658129,9223372039357048360,0.166165729547374,5006.213567753388
35738085.85680416,14029388.24464113,8403102.679974621,0.3925612664554635,0.1688472809137522,916.7699544691251,182.50109984110145,137.79838532047242,3446990242.141323,0.0,249.10293138821257,No,False,9223372037286436310,9223372039593134835,9223372038607725501,9223372039593134835,0.4702005479407654,673.8644105797383
810393431.6029615,115250885.56826456,114988174.42430824,0.1422159670523215,0.1242250098566074,484.7993940521711,190.52273182913694,302.1121366201772,9364007362.654562,0.0,581.4521983092534,No,False,9223372037602827960,9223372038101785704,9223372038101785704,9223372041877664017,0.3864841166822498,1475.117644362072
41155391.12660222,3269634.440046434,13246736.187176237,0.0794460786434609,0.2981818472406463,135.97644390232415,59.96638715531764,107.87401558387518,10955034765.66038,0.0,724.0418868133281,No,False,9223372039917433959,9223372040181158344,9223372040181158344,9223372040308986911,0.7224269808147652,825.9329303680411
224640958.7533548,1796099.5928622645,68833690.54323484,0.0079954234652029,0.3039859775867151,1.0982357788842618,1.3572017301873958,1.3170426441206853,4144155951.922448,0.0,786.5075733129656,No,False,1955731491781535645,9223372039861203849,9223372038139080433,9223372039861203849,0.1474257920639831,1851.0352211453076
27860527.043124177,1513709.6830970282,2715117.4905684246,0.0543316959063272,0.0924319333255984,50.01704344619169,31.778936120017825,27.612059682352974,3660766405.8234735,0.5908139119986299,536.9875821827694,Yes,False,9223372039673705368,9223372040117245084,9223372039795837693,9223372040117245084,0.4793404190445203,955.8210127408604
27202460.39037586,4394270.143141675,7896704.67561711,0.1615394372450351,0.2499215755009954,314.93818662787845,68.74227070707666,90.42208752107865,3800729751.138877,0.0,897.0345073315497,No,False,9223372036566111605,9223372037256135091,9223372037256135091,9223372037572963099,0.3650182171005363,1361.823885278183
2235527548.0102468,2742827.0447252835,3562792.0502307257,0.0012269260770982,0.0015917612500872,0.03551540248666239,0.013042064892153326,0.012765060382010826,3330977856.06891,0.1784617028613126,1498.2870974615862,Yes,False,9223372037562525944,9223372042426626905,9223372038908012688,9223372042426626905,0.1563310029387573,4493.905818891853
15377396.124840127,4047662.68172085,3204304.693734683,0.2632215915399611,0.1649572712053979,357.5396511177886,106.7256618634351,459.3932959104869,3454457988.266557,0.0,1206.0319613599052,No,False,9223372038853355894,9223372039798049681,9223372038395724374,9223372039798049681,0.7015280235028195,770.4416064315946
19388510.570507176,18135154.12242087,16905352.07110216,0.9353557126769269,0.4505250808908399,1290.8530125058312,162.75482132784455,184.63718448699976,4682765760.945851,0.3676988167794142,135.92437164243583,Yes,False,9223372038301211213,9223372038379730714,9223372038379730714,9223372042839244323,0.6092547213345444,622.4036310982262
86720296.40977646,2046114.7738372688,7146643.19135801,0.0235944162848433,0.0805106694758127,6.6655976659837854,4.793511305668227,12.531530117804484,5938141143.632363,0.2358476760948671,186.0849467471044,Yes,False,9223372038262165076,9223372041114094010,9223372038346314288,9223372041114094010,0.4603908808083595,1473.6076815166723
949043097.2059796,2745449.398594189,247827016.95544615,0.0028928606157896,0.2603803311560623,0.1868560169565046,0.13578608863843916,0.12836537404778084,3458621040.566615,0.3355730326850702,1006.7855489346288,Yes,False,9223372037993583686,9223372038722948945,9223372038722948945,9223372043071761757,0.0692130830778005,3155.83745024673
4271342.218880698,4220569.331267277,1427005.4641174031,0.9881131304841394,0.1680429024360878,259.06524691538715,92.42903769935852,27.01389502873911,3623761760.966279,0.0,453.3771110161758,No,False,9223372038592594282,9223372038592594739,9223372038592594739,9223372039562221799,0.7631113878030609,1083.7623341596468
635835291.7720852,1275339.5535558565,106506032.7018992,0.0020057703151416,0.1671703899843756,0.06756384730642291,0.08501888329657682,0.033321639563000396,3459817112.1641264,0.7005585603257962,229.03692139988243,Yes,False,9223372037749452448,9223372041618740474,9223372037549936396,9223372041618740474,0.1523352447188167,2867.530886190948
162450289.81936944,6184321.126683543,2618981.2495908765,0.038069006423811,0.0155305084460312,82.64772382326694,13.202023615111907,25.661438920523118,8077877209.320897,0.0,1005.7144779176406,No,False,9223372038906544980,9223372039148778647,9223372039055857881,9223372039148778647,0.492813636853279,1694.4276299178655
22707260.904471133,1425917.6504068556,16570082.255817091,0.0627956694735509,0.6866100218890485,148.89327196369146,30.486599811553894,42.546840424644124,7299951994.377338,0.0,126.83272056736124,No,False,9223372037549325171,9223372039554432629,9223372039554432629,9223372051181421941,0.1709119075078312,796.8392647633858
472533798.5821445,7742696.871644776,115237248.23032688,0.0163854879690659,0.2399393876676079,3.8183974989042664,3.4255282108454432,2.358319686625675,4026924394.4544663,0.0,833.07406451818,No,False,9223372038020950950,9223372040134463043,9223372040134463043,9223372048224064774,0.2464384285113626,1204.8241862739849
1753144467.9175732,2442455.5764167546,1739242.342494705,0.0013931855709061,0.0009906899619833,0.04031572422020819,0.022499871730860148,0.039600206095296166,3398263037.27361,0.0376464403991211,1165.874411895403,Yes,False,9223372038234999620,9223372039432517374,9223372038960643158,9223372039432517374,0.005516289291446,3437.5008888156704
174693468.29435426,1386376.203327731,112517884.84078471,0.0079360505968759,0.6390162665225773,1.9237170507949777,0.5041039780550014,0.5160506128529164,3567045587.8130465,0.0,1509.858508320418,No,False,9223372038924084859,9223372039005981358,9223372039005981358,9223372039306960141,0.3873493471880204,2897.9003197746647
54606663.578790575,1392625.7889763094,121297807.50459687,0.0255028543717366,2.166059763865785,9.201119111377126,8.762429127721697,8.761405217045462,3696025221.8840127,1.6104990007517794,323.06111202993895,Yes,False,9223372040017302605,9223372040869725494,9223372039326941326,9223372040869725494,0.3649446626362169,1149.1871685111598
1202656899.0565426,1795297.247488055,39028473.770681486,0.0014927759104832,0.0324035058348051,0.03421384392684556,0.019450227960171474,0.06734121260981094,3271048641.1212783,0.0,1905.8982910338032,No,False,9223372039112733575,9223372039993033736,9223372038039847771,9223372039993033736,0.0408875552880846,5211.4398287335525
6083616.334788589,1304077.4755640863,3824489.950522489,0.2143589279466625,0.5176838738447818,593.5232343513285,119.34959850378821,112.06927861293187,3363200896.8922477,0.0,1660.8403933792165,No,False,9223372037022620531,9223372040925174812,9223372038619749484,9223372040925174812,0.6491113337364395,1394.0866667348018
31820090.023710333,6189794.003201644,35987188.877009176,0.1945247168876454,0.946785021799312,155.6223556069958,133.75631922450927,334.75391025972175,4851211374.444356,0.0,833.3170504407956,No,False,9223372038328160420,9223372038590577932,9223372038590577932,9223372040088462674,0.5015549013708615,1145.6833592374144
4029891.963515107,3682137.407240404,2481351.6413849094,0.9137062334615612,0.3217508028164865,240.860993971472,434.85068619209443,311.9287914101996,7342344756.429315,0.25787477689367,425.2837798022754,Yes,False,9223372039419994954,9223372040313279966,9223372040313279966,9223372048128246465,0.7783133260465561,609.5807828101013
21950141.453834254,14454395.151731804,9149386.876183497,0.6585103418186359,0.2513254591128239,236.5154658550882,114.83252524859813,483.1571715668272,3404493395.7016788,0.0,1128.272335347454,No,False,9223372037509677067,9223372038220056369,9223372037492626964,9223372038220056369,0.7174403981275811,1601.2133865163355
177914653.55560532,12264699.607749935,915144592.41808,0.0689358597655742,4.812008123889312,105.35870387911999,24.569139227429098,33.79252079313395,4523932411.041513,0.1039911868671424,719.8256283740968,Yes,False,9223372038381162459,9223372038797493586,9223372038797493586,9223372040974074677,0.4999587900401466,1714.6956774952746
15399779.869609118,3962087.4639311666,10052471.127469784,0.2572820843855175,0.5191891336873294,215.63213750475416,135.40957972264113,144.27162601702653,4802512991.6460495,0.0,1202.1124298271327,No,False,9223372038306633237,9223372039078001325,9223372039078001325,9223372040046322460,0.8067915266526486,768.872574504132
165624571.2732016,2787094.4759019325,1624177.0602729807,0.016827783791238,0.0096440888049444,4.367867792667335,3.134643653277707,3.534791686022094,3595705342.772793,0.9910948106245436,832.7239204682744,Yes,False,9223372036902859524,9223372038982685251,9223372038982685251,9223372039962114273,0.2551758365727432,1563.6736497322704
44200446.35504462,7285125.796012731,1802732.0224667315,0.1648201861468595,0.0350143146351284,700.7698285899887,143.7428061724193,218.88703104525112,4690808313.512658,0.9235489228661174,303.40318277606667,Yes,False,9223372037701208076,9223372037814521301,9223372037814521301,9223372041506506868,0.5474230730818943,1153.4736170677993
108679205.74783084,4105361.309432202,13809679.909639005,0.0377750396792363,0.122442992600464,24.29569571937974,23.369544763318082,16.558641536130448,3515078613.071672,0.0,1565.6140643026715,No,False,9223372037135582863,9223372037932573334,9223372037473932654,9223372037932573334,0.3452876437366483,2347.3666559957155
282919531.6250485,214038092.67310217,53112788.08216772,0.7565334618069617,0.1068758893822758,634.020481000912,146.12562248126753,114.59452100822011,8657848241.570576,0.0,738.2787752179005,No,False,9223372037873077313,9223372039682983324,9223372039682983324,9223372059136968767,0.8025959831370947,938.7547367380938
23977236.975448128,5035175.316488302,7052494.996722685,0.2099981462269464,0.2430854396303619,931.3865268505153,172.52712236371616,120.32182373260083,4141544510.8599286,0.0,1307.0319787905878,No,False,9223372039163577384,9223372039361216023,9223372039361216023,9223372040546205948,0.6626321973665429,976.779898250623
13011134.919807814,2573728.370127101,3571383.250495336,0.197809675019888,0.2291571753986332,881.0451050318485,103.02779817463002,250.94649707885895,5260701904.66495,0.0,1061.261495853623,No,False,9223372037535732237,9223372039019577673,9223372038833843580,9223372039019577673,0.6684051548268438,1281.099956386293
188706113.93534112,4299105.100175461,1404772.0058458303,0.0227820127844322,0.0072784146090232,7.328561687650847,3.8839012201053076,13.66628097031945,4529590654.651344,0.0,1966.921129288041,No,False,9223372036735097230,9223372039869281845,9223372039869281845,9223372040085441381,0.2273744948022814,2043.8647146951976
511860584.94643706,163691762.472309,8236007.384910691,0.3197975528618565,0.0121915161961616,554.7742676429245,174.77979419970666,126.11500636768767,3585644461.361194,0.0,1169.0515629431686,No,False,9223372037400040766,9223372039656411167,9223372039656411167,9223372040407644332,0.7451289307807485,670.5643130834671
31716316.6057922,2101345.698609908,5480035.542009562,0.0662544054130847,0.1620465510797952,92.10000650100129,25.86193535784654,42.877175937470206,6297306478.861765,0.0,709.3548984458292,No,False,9223372037851932662,9223372039448349725,9223372038303522027,9223372039448349725,0.4388966652049379,1316.1023098100252
28987382.860938713,10011980.2311602,4755932.262847502,0.3453909681736606,0.1219489726438899,1008.455536902693,179.47457006457586,159.18130953678005,3437412955.912529,0.8520542131123349,1041.2899058300773,Yes,False,9223372040166559009,9223372041299425806,9223372038470241701,9223372041299425806,0.7590609399583634,563.6699690920312
6783340.831437352,4335475.753008363,3388965.798265265,0.6391357681624409,0.30479554838652,355.01439755142184,151.7300722283269,267.7103125883634,3521130058.5740905,0.6975358983000397,912.6832440676324,Yes,False,9223372037701994292,9223372038017015233,9223372038017015233,9223372038404384904,0.7409924472220575,1089.2591248964477
115139925.36233103,1748679.3618332157,3059148.910090296,0.0151874283080377,0.0261714896615399,3.4291229760745083,2.492671722127552,2.0392426648050193,4763493467.295126,0.0,1278.7437235976315,No,False,9223372038483041774,9223372038547735068,9223372038318662446,9223372038547735068,0.2272937115017723,2495.811082379069
92561674.88644582,2226386.6644543735,2653402.8519733846,0.0240530075453549,0.0279930068044332,17.68014695486452,10.726574598616399,34.38224868867647,6296825104.16166,0.0,966.7520780205372,No,False,9223372038804841176,9223372042191535969,9223372039504176947,9223372042191535969,0.43945123258596,1781.9751406947328
14533899.690135978,3315632.3902124423,6656263.160386418,0.2281309532129722,0.3729096723893778,218.62285496141067,179.21904032799316,308.07093977848854,5729659635.878756,0.0,740.0397708761132,No,False,9223372037219036552,9223372037712102557,9223372037712102557,9223372042374526717,0.5557277918626905,1223.144158732249
15329322.315344132,3346811.0334390155,1705218.3493806422,0.2183273966448582,0.0913046784114842,987.6799379201982,164.00490284796237,122.61562354594403,3404923484.2963457,0.0,1232.9091511404406,No,False,7757969602853319032,9223372038154046377,9223372038154046377,9223372038810227970,0.5436327293666291,1036.0281413502132
131567258.52293213,32527506.59734208,3878451.208382857,0.2472310129626402,0.0236354353262891,495.0918254739946,114.46211142818548,308.82525633005025,7961865363.177677,0.0,1070.4971658916818,No,False,9223372039535857683,9223372040102274817,9223372038944409561,9223372040102274817,0.6046492501983454,1530.3992178293822
4079832.1891850303,3060463.4542088793,3166219.4059500764,0.750144445235191,0.4434297351370056,2209.400885421896,51.77936744003293,199.91260871849266,6671107937.239416,0.0,1322.1970875577165,No,False,9223372039153765424,9223372040177207277,9223372039329696748,9223372040177207277,0.832695666125678,848.1871785046092
9287585.12020739,7292721.373941138,1563768.8521314014,0.7852117939758159,0.0943148338472079,593.8631383384159,94.02934373457543,112.1096640307876,5186813838.695556,0.0,778.2952228678048,No,False,9223372038594378625,9223372040137197386,9223372039847593712,9223372040137197386,0.6338751358382307,979.6524436155632
11859136.34764606,4528187.647996578,28699436.996346302,0.3818311481759281,1.7513193126576028,919.8408047819639,216.26224520140582,586.0712375530306,3936844146.7582326,0.1879460475754596,1113.806006734232,Yes,False,8207109189018001245,9223372037781819204,9223372037757318685,9223372037781819204,0.7753230500417171,814.4888496858749
160769465.3010622,9089214.178560132,1385583.0985440635,0.0565356994970367,0.008157269930444,35.565492177659976,17.65639727152854,18.077044426513353,4008857180.412489,0.0,615.7325419152984,No,False,9223372039144998164,9223372042755497726,9223372040405129271,9223372042755497726,0.5009749029921488,2016.704131391973
719157895.6511772,3966980.703888704,282820892.6778941,0.0055161470490381,0.3911093393764323,0.6224676757719461,0.8109987774770666,0.3110937960646153,4314961826.906484,1.3806649817698091,155.42132138924967,Yes,False,9223372040752529318,9223372042969871430,9223372038062326446,9223372042969871430,0.3013258621420537,2189.9200242222055
19242078.13084099,9753435.767186534,3516271.765822683,0.5068805822773286,0.1212695101107307,896.3281613366199,434.68623757881824,99.75031416738057,3518650711.6556635,0.0,185.35484109439824,No,False,9223372037673906006,9223372037768600419,9223372037768600419,9223372037817717649,0.495118601228464,1164.5710065577748
22378830.21756236,1975021.4813024988,3103652.7474940824,0.0882540089049225,0.1274399132371634,500.6338350655802,108.03036907461912,43.476014296885445,3412539881.3594713,0.4979327299287183,630.6833584408291,Yes,False,9223372037361949868,9223372038841576862,9223372037244160661,9223372038841576862,0.5174539836977141,1075.552018361717
37369238.86595813,21033882.536177933,4501774.738325173,0.5628662283335654,0.0770810639953316,1071.1032454538624,148.81470257597508,235.33386210444098,3565494239.7411966,1.524167590288655,528.9404269823276,Yes,False,9223372036429867397,9223372036831830932,9223372036831830932,9223372038939641775,0.3314720683066563,1347.1128121477602
127592788.09398971,5210269.6029881835,211589192.23600665,0.0408351418667182,1.59325542578092,24.480390030706147,17.187138652325526,25.27682300149305,3973964309.6800566,0.0,904.329317592575,No,False,9223372039375144220,9223372041267489888,9223372039942217670,9223372041267489888,0.5689528081566233,1703.685043182688
2395375261.913778,3813264.213215175,36717653.904466346,0.0015919276924353,0.0153041970252081,0.0548850779792004,0.023041155839188046,0.13643774743105233,3605362268.661704,0.8327641550814825,617.9922732937266,Yes,False,9223372038908012688,9223372042426626905,9223372041096776655,9223372042426626905,0.1563310029387573,4434.898619134708
6190004.9475529725,2124047.4566210294,1101455.7754127078,0.3431414796301101,0.1324812163632419,216.4511774450186,107.17114105876777,343.3184864928624,3403767101.9997344,0.0,1248.5792123258043,No,False,9223372040586161780,9223372042447340114,9223372041587310278,9223372042447340114,0.8386963470855168,971.67818061765
36426961.11174965,31001322.670842946,1719887.2913200525,0.8510543214334548,0.0255069118600948,320.08661637767193,321.227433348026,578.2822958187211,3402151272.7271833,0.7244889343564704,921.7173282195388,Yes,False,9223372036664297904,9223372039197509265,9223372039197509265,9223372040061626818,0.3822459755274237,1583.7669827431669
11019523.440002032,3924478.9111859505,1003080.1422339542,0.3561387143966388,0.0671225899636059,430.92210754827937,195.64762314755617,381.09083906570737,4029531590.992778,0.0,1331.7184303369413,No,False,8597026630339811712,9223372042157576001,9223372042157576001,9223372044395156528,0.8084693993011803,861.0057629749931
31627421.394667,8367242.898335371,41502739.44688947,0.2645565945425526,1.0377069086725892,885.5858617416189,138.29148140017347,117.9781233108514,3537065941.478888,0.8819022338632084,415.29445714330217,Yes,False,9223372036858830299,9223372037852308734,9223372037852308734,9223372040380049577,0.341148374163096,1649.3821765366151
24429654.31336809,1923319.9859132057,3525217.9743626905,0.0787289071405627,0.1337692639293027,73.55710065667495,81.34780397157513,31.58204733375292,5149046193.35915,0.0,1097.4288232714691,No,False,9223372037143508258,9223372039334087801,9223372038163325426,9223372039334087801,0.529030631267533,1337.4236277819257
8734583.716624435,4507906.571578051,11230913.997485118,0.5160986164684875,0.8480968271874477,686.1576839235283,260.2233496624862,205.00754831981286,6001095684.389904,0.4729733335867359,129.44543526992143,Yes,False,9223372038645948630,9223372039538636940,9223372039538636940,9223372039604856187,0.8301823832548317,721.219933815599
41819585.74614381,5759191.335822972,1896084.9985651665,0.1377151694132701,0.0398514866260364,258.95266567535884,118.15992538782517,123.39326041063113,7224047978.01497,0.0,798.0621365109539,No,False,9223372038013780686,9223372038423131380,9223372038423131380,9223372039585299371,0.7335886114768755,882.3460188099255
23491905.523294248,8214309.56235576,1086671.810792069,0.3496655285885841,0.034273148272557,1149.743734716715,107.76595793478101,240.27124763111811,3655032962.6118665,0.0,1366.9415289431452,No,False,9223372039518866196,9223372039948744972,9223372039948744972,9223372041947942724,0.7770136614401356,1072.2325578507232
51945761.565052934,2262866.0616107164,24674069.16327309,0.0435620923331131,0.4551686741306956,32.49324520384824,25.201397017958246,16.03428086822523,4860373964.462044,0.0,906.8438837730308,No,False,9223372036747188325,9223372039404475425,9223372037297818324,9223372039404475425,0.311505001621451,1399.5023840765189
445621437.9670101,3145942.995629802,2103338.829742023,0.0070596760559412,0.0046869244935543,1.943028172250601,0.3723824596953275,1.4608294105766169,5971495147.161521,0.546681036271459,398.3687183769356,Yes,False,1149515506451515229,9223372037191957414,9223372037191957414,9223372040462098844,0.0117765340944979,2416.6195684626673
99283952.07880354,13665764.828174256,1842961.560234737,0.1376432398392791,0.0163166549744657,131.47586684817801,85.7849695789348,67.36197555163488,4208458586.119043,0.6617051465361925,531.4077563356357,Yes,False,9223372038379933565,9223372038985430867,9223372038985430867,9223372042182143356,0.3745722199368888,1552.2885526328228
26275800.801469143,2679952.1697138995,12690267.81565671,0.1019931681611795,0.4382641276255585,139.23619442254656,91.04881308578335,41.37968795382991,4308703916.6351595,0.0,1287.202077412837,No,False,9223372037693727841,9223372038613409998,9223372037158231400,9223372038613409998,0.4975713386649492,1106.382739174558
644780679.4565697,108045609.25132352,88353749.5642921,0.167569551467308,0.117362731468819,283.3456733111103,71.14212492669168,219.13584723480946,3395184960.7460127,1.580815533140621,1127.8901205511193,Yes,False,9223372037549936396,9223372041618740474,9223372039791521755,9223372041618740474,0.200367031407646,3440.097387166779
4170194359.7406263,3510131.124532656,5813075.905325136,0.0008417188317215,0.0013927856938717,0.029436538423715398,0.013483749540693101,0.012969757887257566,3409689124.7934346,0.0,2359.7431056126175,No,False,9223372037599125881,9223372041175891544,9223372036722427442,9223372041175891544,0.0710554202171057,4767.698175913413
22003941.041632183,2331592.2302221805,3212668.6887030397,0.1059624830756786,0.1320155450391835,72.7626736965249,49.90657872026982,124.81179766375132,3933735071.2432313,1.1367271413386584,159.8487588883765,Yes,False,9223372037712244686,9223372038697066011,9223372038697066011,9223372039571691601,0.4657681985859364,992.4599334437972
52960927.602646515,20776421.24699407,12246138.262803858,0.392297155421346,0.1660778215362098,349.47669951872643,231.82954433112636,467.3575434164393,4182867278.1569495,0.0276452133643771,1305.9918707768595,Yes,False,9223372038022987457,9223372038916573173,9223372038916573173,9223372039471229198,0.6168056229904935,600.5133485101159
4249579496.5972657,5918900.9193969015,12097645.40137074,0.0013928203776717,0.0028428269197399,0.03205261614851421,0.015215116338620912,0.0440708692024548,4301078230.021153,0.2138893451477111,1727.150823782414,Yes,False,9223372036722427442,9223372041175891544,9223372037734943888,9223372041175891544,0.0710554202171057,4764.516662218744
64747893.5337082,7378143.75555981,260358809.0769656,0.1139518732253227,3.609775593698195,92.66936913119619,85.04089186453574,112.79964730202045,5507623938.440324,0.0,854.8934681600135,No,False,9223372037470274057,9223372039542296234,9223372039542296234,9223372042224091456,0.466750396255507,1391.016004069955
19738819.288975976,1228821.4758406978,19789439.300428618,0.0622540516659468,0.9438085821097688,149.66521073335213,49.86187721359066,49.70482885278113,3600745013.5162187,0.0,1923.9978961085724,No,False,9223372038117151304,9223372040284444186,9223372037053080548,9223372040284444186,0.4305422301330258,698.542571195436
258694709.38019624,85275648.7183063,66300919.5032414,0.3296381627696108,0.1927518402159957,544.3011685062996,346.0591434365604,182.21217635511758,6297878087.84311,0.0,973.3204576209038,No,False,9223372037373794008,9223372041755514478,9223372041755514478,9223372043047973989,0.5056638620709732,1377.9957910013916
46565298.30842698,1612590.7391000234,2089138.498726137,0.0346307400076977,0.0433630144455939,64.7802357911356,7.53474915811566,14.31672871394167,4644984581.395911,0.0,1584.283583858123,No,False,9223372037389528570,9223372039024624990,9223372039024624990,9223372039053978187,0.3830917679583627,1241.2402937583845
