M1,M2,qin,t_merger,z_merger,gw_kick_random,gw_kick_5deg,gw_kick_hybrid,merger_flag,bhid1,bhid2,f-gas,Vescape
2601585.844096416,1249880.475256952,0.4804302260842986,1233920182.453366,4.856520227871416,559.2323476815545,137.71649341148876,147.03768359836693,Yes,9223372036792315906,9223372036908505259,0.6955646786938959,943.261315456061
40723425.28073764,22144990.20934379,0.5437899699419064,1593404953.942498,3.935480240699897,1364.8422596385665,251.53407713433444,279.76099355069283,Yes,9223372036439537773,9223372036457337876,0.1847720143859362,4629.947248726823
32758033.603996687,1246253.7107154946,0.0380442161388906,2500251279.9234457,2.6442222405162803,76.79616467461501,23.25600182998476,20.52067302081722,Yes,9223372036378797302,9223372036738509884,0.3652412858276315,1519.0611808988854
2236026.7227544617,2183826.305940065,0.9766548331989104,10377611355.193789,0.2925364540618969,232.963625580418,37.92462894861028,384.71590904815315,Yes,9223372036422437285,9223372036726288122,0.8460264434305944,902.977753757856
5090776.068202094,1092728.2519703442,0.2146486581477669,1284299659.9675174,4.701941078843837,261.207708344102,120.25844876319705,114.85148007720407,Yes,9223372036599575642,9223372036618797190,0.8151712092207388,1019.6444400505236
16305246.082370818,7078367.99983363,0.4341159872151049,8320100040.1378145,0.5477817880723364,654.8690615426248,192.32933135234393,418.1284085540671,Yes,9223372036366619496,9223372036551553059,0.5333303976558124,1272.362585803509
31654667.884062342,9249967.820769018,0.2922149698315501,1527260715.643763,4.0777092241805,257.2868427509353,226.1654578681242,428.61654260350355,Yes,9223372036326647026,9223372036355389392,0.3917948990237079,1686.587325863661
17185524.60204559,3470319.4946552753,0.2019327064500669,10694602047.500444,0.2597275975784625,973.8132657572631,87.27511298817033,111.97658733771821,Yes,6062277597694999902,9223372036732078221,0.6817279440137504,1311.7381734626738
9694324.578918124,2019329.6714520412,0.208300192036421,12267074979.326817,0.1153778455944758,185.40827932479948,168.88419070103186,198.99171230489452,Yes,9223372036368417269,9223372036879292579,0.6409371356330051,1141.9841948318683
5890510.310354765,3229410.8789707692,0.5482395766787603,1348731483.0297756,4.518310426925408,395.41802005120434,93.3687439937309,232.98273285931398,Yes,9223372036635439627,9223372036720655070,0.7898520502575312,944.0838413561394
1907090.255102478,1383485.709653017,0.7254432274253717,1387678570.1008248,4.4142084968567055,1367.4406771542024,89.88532956299832,122.45927949720576,Yes,7578907306025071715,9223372037019826063,0.8180179870708351,1045.5886319892572
32695552.147526793,6843806.932113225,0.2093192034571868,1847603668.928734,3.468797324868137,615.9201624712294,206.75489832515817,88.94624427800719,Yes,9223372036372029166,9223372036551564909,0.5405646852586294,1757.3376793079651
3078873.1698713615,2273387.793657258,0.7383830603688825,3324255907.8988566,2.0015649399426705,373.89280594955005,395.2819374402168,105.38927891258875,Yes,9223372036405826850,9223372036609628743,0.6838657929790637,316.66990431196996
29571337.320721705,1143211.8487649208,0.0386594571752367,2366628920.1755886,2.782186964903471,13.745181816958187,20.446426993779717,15.565702042943075,Yes,9223372036448996524,9223372036586668669,0.5219896701324404,1382.85522529267
2050115.989094482,1200179.3167013507,0.5854202021181539,1324979750.1137364,4.584278123815639,958.1928470414847,86.31160135451522,115.52405908762829,Yes,9223372036690119712,9223372037059596005,0.8064429188960418,729.048151148012
4150302.3453509784,2337303.4835597607,0.5631646297234044,3519660276.315907,1.8860671809141905,258.4595572103841,263.2933208624891,237.5226835556538,Yes,9223372036393532456,9223372036656729814,0.7149567049194128,1139.6393537113074
34489763.97138399,2171259.012991006,0.062953722002635,4768859958.311117,1.3357916804646497,186.88160474635043,47.36980233682134,34.23341143778359,Yes,9223372036382532997,9223372036642232974,0.3842553490229249,1367.6733142226976
4307088.200097376,1402487.1725853744,0.3256230444859863,1342326204.2319195,4.535909643854997,735.6690456056031,110.56937809075777,470.8791199687447,Yes,9223372036332239677,9223372037068223169,0.8544557411952203,848.7156575662092
8678021.088442175,2949891.5632540686,0.3399267567098774,8609585235.21672,0.5065130257962578,854.6934006260522,108.40377830655001,210.20967486678157,Yes,9223372036496566526,9223372036908395197,0.7657454335138114,1315.285715213167
11414538.477851542,8702758.06507185,0.7624275026062983,1352463004.2202518,4.5081213621831235,695.2547580372644,195.29105807250295,322.5706775989179,Yes,9223372036380700417,9223372036477036134,0.6027020451171216,1533.510460219317
5714667.6113850465,1256442.448219393,0.2198627345737913,1445958186.6861403,4.267169045973189,255.0410475618396,114.45518563469109,518.0821036599875,Yes,9223372036858430444,9223372037011002161,0.616012858803731,1419.8517628757745
343037396.35075885,31878181.09425239,0.0929291716686674,2235112986.1014547,2.931097535080023,399.6923321252637,66.11205984945892,107.25063207034016,Yes,9223372036527384656,9223372037833907028,0.144210445232486,2967.7638216861465
52768288.05172233,8204738.256013711,0.1554861557754461,1645522582.078765,3.830121508085902,101.00207952155557,192.4714162817745,182.1800835723556,Yes,9223372036720251710,9223372037238493626,0.4766136368347239,2172.4321945102133
2754878.417412906,1225475.7863730502,0.4448384286678934,4783478888.722276,1.3307450548065056,487.7635775048477,180.7619439144536,472.9201024291067,Yes,9223372036951077658,9223372037193405964,0.7600510039057422,894.2290686585204
40711354.999374144,11827569.305779602,0.2905226147830606,1634952998.0332327,3.8510385570739945,231.32777157611184,206.3010044078821,246.89039325362305,Yes,2655278001094608650,9223372036977038528,0.4011989113490621,1922.1343197037063
12991272.232200446,1478794.0713323394,0.1138298116536245,10478530756.189606,0.2819364724490107,147.44321844872573,50.13527331860998,58.898163895796216,Yes,9223372036632692570,9223372037115924393,0.7155702278534994,1243.6492956599834
22801187.50558788,5226815.239334282,0.2292343430820587,5175543743.667286,1.203944891413531,436.1068455459677,100.36323521035717,109.92875455795716,Yes,9223372036667069544,9223372036927653932,0.7087843982816324,1456.663200233511
8800527.344116226,2793006.3061905596,0.3173680618193729,2616119694.2961774,2.5340452390996107,445.506270329045,126.36474961285009,110.80442267585735,Yes,9223372036525672222,9223372036682265445,0.828960646964377,447.99049440375165
467780204.1598097,5234114.209476448,0.0111892597483417,4476425546.792512,1.442220063586373,3.4020084870647547,0.9360146923897318,1.1805655347380928,Yes,3657263686245428604,9223372037833907028,0.14351134042004,3562.903513613889
3410947.910677856,1397846.5044093828,0.4098117417839985,1543951277.4559913,4.040868883302603,321.560950854892,314.00178144573215,695.936362482229,Yes,9223372036817314035,9223372037158428989,0.8561930301458194,1225.3334980028242
37515002.49100835,3975624.073524564,0.1059742452230263,1427097680.6612344,4.313663810632171,179.77890076416142,144.65763941402295,78.17365900901265,Yes,9223372036454186084,9223372036813088478,0.5582207088547568,1291.9094499207097
12980167.573346024,3275604.5557654467,0.2523545660914039,3116746821.788631,2.136975468322276,231.0408237930715,195.6050721313286,143.315518713879,Yes,9223372036523379456,9223372036567085647,0.8532279233759429,1263.1778120938368
2356814.738375589,1409213.8693875994,0.5979315414324361,1399998129.589931,4.382281652233352,2120.6132748460595,244.19564530803544,101.12829306610224,Yes,9223372036731030509,9223372036752841304,0.8113496820469064,1046.9656115590462
1159268.163044583,1078275.1550623756,0.9301343635889252,2827782825.866175,2.352134301046976,1395.8853181730894,125.08362226379799,335.89334422585875,Yes,9223372036677189947,9223372036990794320,0.8443255267937031,928.4168053983888
4270834.755013819,4078136.263128245,0.9548803681389564,8399806542.484473,0.5362079731844429,1566.940899720102,116.9936708865876,572.4194817291506,Yes,9223372036351898159,9223372036408644085,0.807757307283694,1048.7650628285958
6370254.293395457,5708589.869710249,0.8961321804105674,2533523831.751431,2.6117377415100123,716.9525588929711,231.5765197760848,126.99186129923221,Yes,9223372036610580793,9223372036743628252,0.7236256351265578,1572.1544202188454
57587170.38196325,6650000.814408412,0.1154771239896038,5747966953.598123,1.0438551451412872,287.4749366645042,50.1304275648396,127.00792438228589,Yes,9223372036486510624,9223372036599118495,0.4378190030527976,2195.0623464604123
17386317.282610223,16497944.574256388,0.9489039171485508,2155613778.877422,3.028314283901336,1174.694335627252,271.12934040778504,145.8533009293315,Yes,9223372036380359578,9223372036465631503,0.5290867149625583,2247.006247020518
20301787.24348178,7121380.802480749,0.3507760532150776,3050401320.9613423,2.183418876588009,335.8363647360754,123.19431674730785,332.44585444752005,Yes,9223372036779561303,9223372036844090815,0.5292627508540753,2294.0369252774713
20484971.51358671,2247841.3981596795,0.1097312435445073,2777827273.5197897,2.3930138571216326,105.47935562356389,60.00551677500075,43.26695914724476,Yes,9223372036401941970,9223372036794245166,0.2485276783615872,2553.6988781304835
64542918.52347472,3213378.705253834,0.0497866966472101,8584260153.988263,0.510040556826458,75.41548893678733,16.537590234915108,13.320749743068541,Yes,9223372036536458503,9223372036599118495,0.4378190030527976,2182.54529174057
8309281.092952661,1130523.853002227,0.1360555552707268,1744434880.2829804,3.644612636845656,155.96431775200827,137.2110255582548,127.23581205351745,Yes,9223372037645515191,9223372038174396789,0.7088611674452883,919.1364514198962
11930720.510278998,1021729.4369571172,0.0856385359188356,9377637239.440975,0.4063177682572054,212.55218086346534,101.66164888094715,50.82806761558253,Yes,9223372036427197285,9223372037335742006,0.623885184830873,1286.09748713487
7260146.437167988,1014120.8995988056,0.1396832568565091,7380859627.098858,0.697989682334185,398.8532517302433,59.685895603007985,171.1474478206379,Yes,9223372036962203747,9223372037680967508,0.6884836127250307,909.8194498924712
10089903.20002766,2628353.468061361,0.2604934275339882,4095932277.0067496,1.5986232306795567,610.8756454593522,177.87071281414197,120.69808249343718,Yes,9223372036527887058,9223372037008733485,0.6881180769518046,1125.3344829994755
22352599.04879604,4504771.008169525,0.2015323139083534,13737057780.905088,0.0022610227661886,367.625140758204,119.86281371788834,254.78293312548425,Yes,9223372036788675194,9223372037127988278,0.6100560395211951,1512.2681104990006
55226081.34395188,2419779.006100027,0.0438158737178811,6768611342.674929,0.8125082962264027,26.00749178691938,14.858428511476994,19.40933309479234,Yes,9223372036849763822,9223372036858472384,0.3733293411072445,1117.8581774913291
6709557.0026890375,1255256.7205795664,0.1870848880300872,1749485747.0790782,3.635607220660829,221.18481255025392,84.91781861526509,90.71014618629478,Yes,9223372037359707694,9223372037682221023,0.5516850881547561,1163.6913222359813
302140443.02500707,17919823.71887706,0.0593095831179207,2185592322.232627,2.990970328761589,43.76474759947561,18.788232751251282,59.95073691340344,Yes,9223372036536320012,9223372036581589630,0.3210454141768247,3442.1572610188937
18100451.92939913,2553517.723607642,0.1410748048483897,5394334848.8278055,1.1396012191065426,167.08108025561702,107.8068832874739,554.0275353997646,Yes,9223372036538072373,9223372037306570274,0.5356416561324817,1285.5515049414923
51142634.1570237,3312724.2210409725,0.0647742197022915,4104673552.178177,1.5947699864998697,53.064296299107056,39.17187017199222,49.569961827430944,Yes,9223372036743674751,9223372036844570706,0.6258352289330766,1362.7083121125374
29202838.73085946,1571834.6401484243,0.0538247207620751,1910519943.1841283,3.369337651274595,161.58416902739742,50.37653449066551,66.94700328874977,Yes,9223372036730782960,9223372037424147496,0.4258678533124652,1350.8648223983373
132518057.05348906,14082752.275074491,0.106270440332446,4113005304.924733,1.591109555873348,134.35874523292046,42.33914273107222,142.92062988513823,Yes,9223372036798253062,9223372037876245525,0.4009780228423656,2306.094451256819
12416428.632346364,4401051.790429493,0.3544539191377622,2151930187.5613456,3.032961989424826,566.8361679254665,150.76243089449727,157.6083120465495,Yes,9223372036393207590,9223372036627948190,0.7338699611229863,989.819425866774
2107130.3181232647,1700773.64577267,0.8071516180771771,4152221557.251031,1.5740394693701891,2801.108796730489,239.31552094996556,111.9752304923126,Yes,9223372036749056202,9223372037587491116,0.7490999450133461,784.2513280282556
2736829.796691715,2626053.014436788,0.9595236859855756,1783252753.1224775,3.5764888281684284,1689.5963656001509,357.14893967201897,108.19429794843035,Yes,9223372036787774136,9223372037007458287,0.8256403647715521,828.232621613872
154540782.41278607,102790232.08497228,0.6651333743763151,4486692612.98699,1.438296410839188,1211.2194327129607,313.0090469143528,213.68433151824493,Yes,9223372036511933116,9223372037088415852,0.1722152897652374,2406.8189333668215
10796099.861778688,6607726.428974119,0.6120475462039194,2280043234.6220837,2.8786355037504903,595.9049441849924,89.21239863188703,105.87580585616114,Yes,9223372036425412018,9223372036983779767,0.743198777255986,1255.649269138279
14834943.808985978,4111961.4516080855,0.277180790473729,2374352563.894226,2.7738655082871024,222.59949366253522,288.8288667527418,185.93457930499332,Yes,9223372037112769831,9223372037549337471,0.7651901662936184,1052.8737878104075
10961349.113810554,2726974.76696669,0.2487809428066557,5157791706.927122,1.2093541051620165,344.60160115463253,246.3777737565006,182.4766221206032,Yes,9223372037153101865,9223372037220761818,0.7230862251639281,1128.2137025786017
185209237.3077951,2587939.3259901493,0.0139730575192062,3187585508.2347093,2.0891356006434973,3.4790871275566655,2.7911487165610733,5.903416549685242,Yes,9223372036716939194,9223372037752715152,0.2619941804540747,2853.7232409797884
6741592.949460877,3281994.7047225954,0.4868277763618249,9086804518.160982,0.4427874259454186,1047.5229302429073,190.4774762151036,127.44878248309729,Yes,9223372037360666318,9223372037474892649,0.7255257974560457,1256.3891853398045
5045434.41126837,1831459.2921118692,0.362993380316574,5007081663.067807,1.2564952676637622,185.4202865006378,115.16164725496954,174.5304642604165,Yes,9223372036803031472,9223372037592157313,0.763272047468923,1071.474077497125
5385660.142077983,2233754.66979192,0.4147596786398884,3384147362.0638456,1.9650136816307988,339.7270020456014,275.05709125659223,173.04458409264058,Yes,9223372037015863851,9223372037080642239,0.7683648775180266,780.1411951081591
24882246.01596598,1651739.9027748154,0.0663822671681229,2215948414.9903746,2.954006769597727,112.85114930730168,69.39815359991802,103.83405758008018,Yes,9223372036820962780,9223372037032628415,0.5851677478289683,1144.419897219457
31719279.390184622,4320606.915224499,0.1362139051797466,2904200576.338563,2.2918379623681284,108.77903606824056,138.33807940540711,288.1129202142227,Yes,9223372036901645152,9223372037185156516,0.6117747625858663,1575.2944353373884
160325997.26865804,15123352.531918624,0.0943287600860916,2782086845.3837123,2.389481310436145,288.8215545468474,35.98580791443695,198.54689960982967,Yes,9223372036561192022,9223372037002398366,0.2887309996227924,2002.5474895209825
547080532.6849236,77647694.00148512,0.1419310126434424,2472852454.7321024,2.671510309460792,203.43079975195053,147.18124644466386,188.92067745137513,Yes,9223372036761186651,9223372037978222605,0.090232605975943,4061.396747396757
20524448.43381087,4657310.963942173,0.2269152800359774,11998992002.719276,0.138073229011597,459.7847194716624,195.5184196357849,212.15810509934872,Yes,833266896904762181,9223372036631517136,0.5579142529565722,1098.385893846008
17120203.079372514,11598375.963183202,0.6774671953020024,1806444635.3056736,3.536946461744727,166.95818906856576,534.0243095595157,403.7733085490827,Yes,3076607044862249855,9223372037122656540,0.5401816181362072,1193.0041342052964
2543620.0928895692,1252879.585167507,0.4925576695473527,1835978953.323643,3.487788868243217,191.31016034062625,121.76866770629984,219.16688406945553,Yes,9223372037507580946,9223372037707873939,0.8567365599164596,825.8009635837337
21157783.197119392,2012428.3105783209,0.0951152723245746,10412110893.657402,0.288896186747583,57.60721393966767,106.23968922844435,134.70264703425264,Yes,9223372036714843979,9223372036854552540,0.5107447526824272,1292.012316409237
174513547.98662978,3115495.8235613313,0.0178524582160235,4002329130.848688,1.6407317643275958,7.5331614371350355,3.7408776078335295,2.4734511985149523,Yes,9223372036342746839,9223372037588398011,0.2376190151015816,1776.063550960617
48105751.36596631,1512548.2581571003,0.0314421501630924,2675188983.8576336,2.4809089949518364,15.481633208113795,14.374841244526815,8.296857960312376,Yes,9223372036690200944,9223372038189253998,0.6026976244078734,1536.18324045725
97601715.13838787,40798971.04174215,0.4180148984461386,7235319558.795461,0.7238675942418661,734.4250980637048,130.39308900136007,208.59697948874717,Yes,9223372036419465599,9223372036614063509,0.3552921267488232,1862.1540388783549
95560843.56478472,1764007.7197864102,0.0184595243614662,11585286074.19812,0.1745399785208511,4.157522665967977,5.195137571560498,3.2131131030699316,Yes,9223372036677039621,9223372037480469503,0.4561289000179991,1421.6891615146722
14379965.203236986,10573083.6631742,0.7352648990273047,2275641523.807713,2.8836996126023107,1004.6483808661914,136.22880251279864,137.54152262065546,Yes,9223372036596461143,9223372037361993931,0.2868000609977372,468.0660040295021
45719243.73543651,24563732.591279656,0.5372733795296917,5279688772.263808,1.1727920327219743,530.838719116662,367.0222790820723,182.31452042630585,Yes,9223372037070236710,9223372037783635507,0.6301324960332845,1895.901733788611
3754539.1199382343,1001478.3448953624,0.2667380237369421,2494676419.01035,2.649734626332438,364.6920694659763,122.22821337093791,121.43063836554705,Yes,9223372037189598917,9223372037462252154,0.7673052503570081,882.7749420873986
1905528.2186907304,1151466.5011844554,0.6042768036128148,1834306884.3192291,3.490536931610124,1550.5745259131145,345.53490033590566,214.0286989614657,Yes,9223372036923294764,9223372037813446030,0.1838102002749332,282.06252447260465
17278394.76688949,14709980.89604618,0.8513511292284426,2942119117.0076075,2.2628734219088287,1690.9440967891228,73.48979819454145,985.866838494436,Yes,9223372036600626538,9223372037053877164,0.7125696629837065,1381.7330941766634
2264398.9841242023,1200305.699647392,0.5300769467142437,1920929417.291566,3.3534024044893895,2204.263129324135,265.14373616091564,360.2123725013923,Yes,9223372036733078706,9223372037021023074,0.8183553240652381,684.242532844658
1098310.4020926892,1093790.436730333,0.9958846193628466,1843910698.6864176,3.474809177830686,2162.1866712693027,184.40205061615328,286.7307720409825,Yes,9223372037472238808,9223372037505583818,0.8637783827321038,755.1249111725524
734587383.551089,7945340.809346519,0.0108160594467845,6303027753.760603,0.9108203392665624,4.448778398072509,2.773735881839918,1.507338811451599,Yes,9223372036498589166,9223372037705294033,0.175205148629268,4226.40955755251
357180926.04258126,2439276.060584839,0.0068292450204746,5657254471.700216,1.067517262807886,0.7432223158383041,0.34567920017935605,0.5280726876846654,Yes,9223372036853752909,9223372037577257684,0.2482746998938727,2889.543328363031
3700222.8538024705,1027004.8599295192,0.2775521638849766,2674086326.141503,2.4818832225067453,478.6154214024562,110.80289822000229,153.7388866553151,Yes,9223372036960277671,9223372037859461534,0.9171201293557092,758.5880001052681
6571018.573298055,4464839.677352854,0.6794745179227076,8485314087.190038,0.5239723226333999,324.6425254709899,77.17467331175072,490.3722641057562,Yes,9223372036761214988,9223372037293426252,0.7717431295427614,1057.9558207840937
7230325.742034627,3110270.1017474853,0.4301701213356743,4805194097.615278,1.323293916170552,298.2527855149557,106.77286600695841,115.02873564401523,Yes,9223372036401438844,9223372036875906261,0.7723669923438319,1148.147749389886
1991383.4200127777,1377755.876088107,0.69185866581096,1866431036.339841,3.4384540442754954,2308.941083808059,59.464319911534155,334.8068439831258,Yes,9223372036919052957,9223372038136418138,0.6824560938119787,413.70104895200166
31010398.865871597,9758794.081730248,0.3146942457573565,8695365934.266174,0.4946780822489871,556.6619314869055,106.15288342000675,139.72137984968572,Yes,9223372036587775551,9223372037297969338,0.5750397769453799,1292.221584598512
25659714.139085736,1960242.0940949393,0.0763937619674816,7677987249.472877,0.6474872994164572,98.4546183010553,77.65109420886414,59.651623560164126,Yes,9223372037124852183,9223372038714350338,0.5048218373858933,1429.8552659957206
105184123.88763036,2033956.0123984036,0.0193371008591686,5446869891.640657,1.1247610776658623,4.815927605060586,3.8963035177983962,7.705741601759741,Yes,9223372036418615656,9223372037469487189,0.3046853955706273,1705.7591356087148
16016269.346197536,8814472.069173824,0.5503448948469695,10082859006.812746,0.3243662062939882,300.9571758161265,185.12685313211253,297.63577379197733,Yes,9223372036654832394,9223372037341011850,0.6457429633117023,1111.7079014820208
94213658.16130762,1709805.0562987733,0.0181481654535835,11437554232.844809,0.188012329052043,4.728060114823828,6.0308302840859955,3.4013795911909477,Yes,9223372037088711440,9223372038379068250,0.319674831007524,1900.7831304675108
10875295.107854284,2265094.8003439805,0.2082789274111834,2223291805.5897737,2.9451900639120265,874.33945591158,225.11295263029785,249.22901396358324,Yes,9223372036668722852,9223372037373890302,0.5799506113641263,1034.2667865710712
16967265.514331423,7745016.739705415,0.4564681759216638,2065541295.676156,3.145862511817287,781.6071148912438,397.69056699906673,145.47872325771837,Yes,9223372036715011264,9223372037063104533,0.5670455429204146,1557.751219352794
9530779.366608163,5898590.2987028025,0.6188990503094615,4058883928.4060345,1.6151026972152265,540.7891863817057,114.00227847529965,823.7136828362533,Yes,9223372036788124558,9223372036851401999,0.4759162304740721,726.8920930424001
14956498.64248196,3216403.375760218,0.2150505577972941,2056351736.9340856,3.1583313768633285,356.9177488068928,248.95179744261466,112.3903701811595,Yes,9223372037453332246,9223372037755283977,0.4287706904180782,2246.3026167001253
9140185.061685205,1599170.2773540053,0.1749603828108007,3509900590.1292644,1.891587067064737,140.17473444460003,131.09194359268167,134.6036955832689,Yes,9223372036969610294,9223372037245002243,0.6305735382318044,1083.1266010557456
3137761.942594241,1518796.4038040903,0.4840381238572799,2242055691.7210593,2.92287795556724,443.910865695658,489.166934232287,95.30962459448185,Yes,9223372036785341582,9223372037439294741,0.8179660521102822,823.6907302131208
7292224.984932874,4110953.228105958,0.5637447057105301,1913938980.0484035,3.364087851879431,567.1238857877921,274.4174207155653,329.09091499211837,Yes,9223372036609791249,9223372036961610818,0.7095801197010111,949.2035191249524
33294096.09984639,2618541.039329384,0.0786488100315618,2630319959.4810767,2.5210925749638253,160.70398118345432,32.01009056773166,75.50527789196678,Yes,9223372036658691805,9223372037580929902,0.5623383426640874,1610.7930112377396
10240881.11938856,3913639.628640222,0.3821584864637007,3195058352.832376,2.0841899882387995,466.0519556104454,109.05069183906183,182.59768148836167,Yes,9223372036427702539,9223372037031845779,0.5333241963743639,1098.0991219244238
36561876.27322208,10756665.542547574,0.294204418344519,3029927941.253923,2.198085375897236,671.0581317451448,179.24479133234973,609.6229104280595,Yes,7488216254583286493,9223372037560384144,0.4935747507287616,2456.2211582427653
18472074.592084862,1508245.5578592871,0.0816500361310558,2741155466.2774587,2.4237980745543304,66.0654236595574,48.13607343573895,35.22964921181047,Yes,9223372036583546569,9223372037402425553,0.4061236413400177,1103.8254426971755
46733999.389831714,6026563.681817968,0.1289545889609699,3534965892.250862,1.87746049300075,128.38893393487163,72.28077781535983,73.50662425944412,Yes,9223372036550902116,9223372036559335619,0.3970079007786039,1760.2146524468037
27024365.949712384,2428611.6119919084,0.089867477983059,3374311787.432781,1.9709437453384977,108.20922562936951,78.5892863180511,244.47404110515845,Yes,9223372036761710654,9223372037128143657,0.4425941053626809,1308.8730357480404
