,M1,qin,qout,t_triple
115,227068515.64311495,0.04048061987171287,0.3868408771195505,5263846972.838826
116,426603289.67265767,0.3446066883072235,0.25826856949905896,4134457009.536102
117,12922740.288898066,0.3366303204644481,0.7035034892738251,3050204504.674799
118,215897673.67164135,0.27870242228009545,5.140266037507567,11823596992.89499
119,215897673.67164135,0.27870242228009545,5.140266037507567,6032543417.964211
120,215897673.67164135,0.27870242228009545,5.140266037507567,4128290316.322923
121,215897673.67164135,0.27870242228009545,5.140266037507567,12579607352.8481
122,215897673.67164135,0.27870242228009545,5.140266037507567,8951689705.855415
123,215897673.67164135,0.27870242228009545,5.140266037507567,3375828646.824424
124,215897673.67164135,0.27870242228009545,5.140266037507567,9412874591.71148
125,12847535.029120333,0.6413071955861729,0.8284129038441127,4127913110.07132
126,437098060.6894097,0.038598366805960994,0.13546998716231715,5699568694.844237
127,19734878.51564796,0.6051241898935794,0.45167972779073806,2931047075.058879
128,19734878.51564796,0.6051241898935794,0.45167972779073806,3075626969.502947
129,133628064.47840717,0.042401933314653965,19.45608570354805,3712352639.009656
130,133628064.47840717,0.042401933314653965,19.45608570354805,3105939924.4162946
131,101652647.77963406,0.5698144758547443,0.41578396887049024,6362001459.017682
132,101652647.77963406,0.5698144758547443,0.41578396887049024,12458881487.044895
133,101652647.77963406,0.5698144758547443,0.41578396887049024,5399589472.385801
134,9849876.36167753,0.44858183334937585,2.0863959639818352,7714402487.543819
135,16789357.160008434,0.691230749006482,0.9165481466179158,4132246380.086331
136,16789357.160008434,0.691230749006482,0.9165481466179158,4153633101.178341
137,680254964.1905458,0.02018665915503809,0.16308157038335538,4421397721.806871
138,680254964.1905458,0.02018665915503809,0.16308157038335538,7550925570.41546
139,4185632788.5516315,0.009557905477023051,0.0350559062400008,12247963127.456425
140,207942863.79656574,0.05200674979498287,0.37801935317639057,5077751102.657615
141,207942863.79656574,0.05200674979498287,0.37801935317639057,5703018926.28523
142,207942863.79656574,0.05200674979498287,0.37801935317639057,9238567565.954887
143,8879994.711303208,0.9749444556655219,3.835503126922119,3383098738.721097
144,8879994.711303208,0.9749444556655219,3.835503126922119,3510283102.5314584
145,8879994.711303208,0.9749444556655219,3.835503126922119,6848816900.706517
146,60020864.971317045,0.5644727675461317,0.9393395373079646,5126532307.024553
147,60020864.971317045,0.5644727675461317,0.9393395373079646,13364775537.961197
148,71126513.39173533,0.5714690563570447,3.3318457792945373,10573843001.125685
149,71126513.39173533,0.5714690563570447,3.3318457792945373,8903350580.327175
150,71126513.39173533,0.5714690563570447,3.3318457792945373,7782176635.771799
151,40976415.06348799,0.27006624040185195,3.9231380834433627,9497768628.10286
152,40976415.06348799,0.27006624040185195,3.9231380834433627,8447339983.280018
153,40976415.06348799,0.27006624040185195,3.9231380834433627,6624462056.524332
154,573151657.658643,0.03574365227117567,2.0447759148791476,11745174309.82913
155,573151657.658643,0.03574365227117567,2.0447759148791476,5380957992.856064
156,573151657.658643,0.03574365227117567,2.0447759148791476,7354960145.22243
157,573151657.658643,0.03574365227117567,2.0447759148791476,10086368243.923565
158,573151657.658643,0.03574365227117567,2.0447759148791476,10997645701.749945
159,573151657.658643,0.03574365227117567,2.0447759148791476,10857962117.304264
160,31596907.8524639,0.3228257847563317,1.1380831684899158,4375799070.480264
161,31596907.8524639,0.3228257847563317,1.1380831684899158,9464274450.097054
162,31596907.8524639,0.3228257847563317,1.1380831684899158,6592240527.849415
163,31596907.8524639,0.3228257847563317,1.1380831684899158,3909034754.1667466
164,31596907.8524639,0.3228257847563317,1.1380831684899158,3473400297.5731716
165,6905676.40192971,0.5563619747539174,0.6716548722869263,3733098573.1986504
166,6905676.40192971,0.5563619747539174,0.6716548722869263,11502975168.028164
167,6905676.40192971,0.5563619747539174,0.6716548722869263,10656352646.36556
168,16095563.264248887,0.43291804791818184,1.1315504178447204,6085631745.7959
169,3413668811.0666666,0.028130822818453968,0.22403576070233014,3639563537.240707
170,5740772.308441472,0.5740564932935683,2.0057066083860176,10401486695.74594
171,7888590.5378805185,0.8032739030852832,0.8574709132648237,5433662556.973107
172,7888590.5378805185,0.8032739030852832,0.8574709132648237,8866067835.773878
173,12034824.328792134,0.45219304480028677,0.4416609895293184,6701418943.790066
174,231706360.67314097,0.058595380137665035,0.37165082705198266,9499577692.940376
175,45950891.45698072,0.6795197844382106,0.7396017303169574,3897705719.788806
176,45950891.45698072,0.6795197844382106,0.7396017303169574,9111056369.839828
177,22065415.837039076,0.3832388921684109,6.373267899155684,10802394179.20118
178,16124131.121448178,0.858381188253545,3.2758764715075213,4724876962.589499
179,17216665.05318165,0.790496347941567,2.4734513588968468,10559667692.552376
180,17216665.05318165,0.790496347941567,2.4734513588968468,10549175069.556557
181,17216665.05318165,0.790496347941567,2.4734513588968468,4719289670.895033
182,5956213.552819271,0.6555806952620175,0.8364161451177667,3394303921.7701364
183,5956213.552819271,0.6555806952620175,0.8364161451177667,8346101408.284775
184,5956213.552819271,0.6555806952620175,0.8364161451177667,4576896804.050213
185,5956213.552819271,0.6555806952620175,0.8364161451177667,10187913297.480389
186,151773484.40898797,0.24952600216684725,0.5231515255217147,5595569660.857211
187,151773484.40898797,0.24952600216684725,0.5231515255217147,11371685047.19327
188,151773484.40898797,0.24952600216684725,0.5231515255217147,8628762346.55714
189,17093248.76434597,0.2995476065228827,0.9711027100435685,6665559020.367677
190,17093248.76434597,0.2995476065228827,0.9711027100435685,7232881771.715838
191,17093248.76434597,0.2995476065228827,0.9711027100435685,4377962415.703656
192,17093248.76434597,0.2995476065228827,0.9711027100435685,11837809783.864286
193,17093248.76434597,0.2995476065228827,0.9711027100435685,7827461493.951583
194,207614203.00785878,0.10568947198442306,0.0961480069114114,6785098363.539475
195,207614203.00785878,0.10568947198442306,0.0961480069114114,8903741234.148092
196,110430256.53033058,0.6472740935689266,2.594232160319903,8991860297.444454
197,110430256.53033058,0.6472740935689266,2.594232160319903,8769245650.696205
198,4568473.639018658,0.6031748570088327,0.6162588966476914,3600793555.570088
199,4568473.639018658,0.6031748570088327,0.6162588966476914,3580806493.8256793
200,7581642141.9745,0.016782466859516794,0.021361614337909438,4407056208.4949045
201,7581642141.9745,0.016782466859516794,0.021361614337909438,7289513131.115853
202,7581642141.9745,0.016782466859516794,0.021361614337909438,8892858775.763065
203,4086356.832570336,0.850996768997272,107.81262587549946,7363325783.41847
204,4086356.832570336,0.850996768997272,107.81262587549946,8798224455.10179
205,4086356.832570336,0.850996768997272,107.81262587549946,5643232280.537422
206,20025960.512807522,0.4984385578726105,0.4009749281104347,11980229022.512735
207,20025960.512807522,0.4984385578726105,0.4009749281104347,13129117557.147318
208,20025960.512807522,0.4984385578726105,0.4009749281104347,7464629045.397588
209,20025960.512807522,0.4984385578726105,0.4009749281104347,8673980750.48691
210,20025960.512807522,0.4984385578726105,0.4009749281104347,5232152142.9013815
211,20025960.512807522,0.4984385578726105,0.4009749281104347,10367044521.849283
212,20025960.512807522,0.4984385578726105,0.4009749281104347,7072992801.965215
213,40991948.08586112,0.40333744008641065,2.333624017860164,12790495309.788685
214,28186373.55037191,0.34695181849383977,0.4216036199013876,4431050114.26107
215,28186373.55037191,0.34695181849383977,0.4216036199013876,5961686211.645894
216,49629538.70264744,0.12643619578805654,0.3568212194632989,5504114948.557439
217,49629538.70264744,0.12643619578805654,0.3568212194632989,13228119070.578417
218,23312092.168116778,0.2898313137215283,0.7047917479671848,4923306175.753876
219,23312092.168116778,0.2898313137215283,0.7047917479671848,7506490287.424355
220,48111234.31093969,0.08184948172882213,1.9308686576852907,6914839918.285015
221,48111234.31093969,0.08184948172882213,1.9308686576852907,13483296364.87399
222,185406858.54046515,0.194126049486565,0.2974255870016933,8393502891.181776
223,17148153.044327695,0.22084348490330888,2.624867605233492,5541240307.329563
224,17148153.044327695,0.22084348490330888,2.624867605233492,13111933265.585669
225,27724900.594517134,0.7784831200416932,1.026471465572632,8594415208.628765
226,99185992.71821223,0.03819741287262161,2.9208310715834997,9011729777.013622
227,7282714.716329088,0.25989983064893885,14.93062843926664,8046160112.563302
228,7282714.716329088,0.25989983064893885,14.93062843926664,12410234034.423536
229,9310933.268935269,0.7574423307545795,1.7730032986318027,11457055567.17948
230,9310933.268935269,0.7574423307545795,1.7730032986318027,7364045912.500279
231,9310933.268935269,0.7574423307545795,1.7730032986318027,5249179829.8099
232,9310933.268935269,0.7574423307545795,1.7730032986318027,8763608389.472456
233,9310933.268935269,0.7574423307545795,1.7730032986318027,8912303790.478783
234,9310933.268935269,0.7574423307545795,1.7730032986318027,11708071326.934282
235,2722010721.8092003,0.8987647286421471,0.5433315869943769,9777297179.692137
236,2722010721.8092003,0.8987647286421471,0.5433315869943769,5558492063.479108
237,241018999.13563398,0.056452824944540805,0.2854742488034938,8148492300.59129
238,241018999.13563398,0.056452824944540805,0.2854742488034938,9750508440.031784
239,28198239.412041135,0.20367718692584816,0.33396839720213883,4421483694.442963
240,3993160.990579489,0.6175917005813,1.5491724089234133,8017135163.902667
241,26284030.841036633,0.31140958735444557,0.5061699173375852,10839162108.460869
242,13985684.381910738,0.5120529921923015,0.5378709391947437,5689481743.631447
243,8995999.650819143,0.18182612189285025,39.530952266449034,7338289927.131163
244,19684163.875387006,0.21025101696596882,0.511793062863113,11014002161.808533
245,19684163.875387006,0.21025101696596882,0.511793062863113,5386556865.323103
246,19684163.875387006,0.21025101696596882,0.511793062863113,9735852038.503967
247,106029094.46944334,0.14303309477679804,0.193247671548422,5277689560.291824
248,4410301.518168851,0.7038374918269656,1.3963684421313782,10901744703.058985
249,4410301.518168851,0.7038374918269656,1.3963684421313782,12469840662.985971
250,322894106.5948291,0.18306975173112647,1.089125263780106,7568816599.155553
251,995631491.1251463,0.009918965494119384,0.9916929664471116,13511619356.126858
252,995631491.1251463,0.009918965494119384,0.9916929664471116,4422972307.597783
253,335721070.7301129,0.00368324669547147,7.081799383528285,4178172656.8386807
254,335721070.7301129,0.00368324669547147,7.081799383528285,4708120521.945219
255,335721070.7301129,0.00368324669547147,7.081799383528285,6101948310.067214
256,335721070.7301129,0.00368324669547147,7.081799383528285,4459775738.581624
257,335721070.7301129,0.00368324669547147,7.081799383528285,8543687148.988687
258,52226374.20092477,0.07489855542931345,1.7177785245866692,6384571589.979288
259,52226374.20092477,0.07489855542931345,1.7177785245866692,4884599953.473137
260,52226374.20092477,0.07489855542931345,1.7177785245866692,6425455590.782285
261,52226374.20092477,0.07489855542931345,1.7177785245866692,4421163119.1372795
262,52226374.20092477,0.07489855542931345,1.7177785245866692,10869615816.454405
263,58007153.84807892,0.1986283383226393,14.065960365088063,7789324218.191018
264,58007153.84807892,0.1986283383226393,14.065960365088063,7323203142.430164
265,121695527.7411373,0.053533014582169226,2.2700547755710585,9527938927.31092
266,121695527.7411373,0.053533014582169226,2.2700547755710585,13346002554.170025
267,7969930.212306496,0.7820673617484662,0.7857179503925193,4625133606.19263
268,7969930.212306496,0.7820673617484662,0.7857179503925193,7629057250.000406
269,7969930.212306496,0.7820673617484662,0.7857179503925193,4496737108.86226
270,4516937980.932333,0.042103600706091766,0.19441720430236392,12020713287.295202
271,4516937980.932333,0.042103600706091766,0.19441720430236392,6920847221.75677
272,57742552.84621479,0.28471216483095396,5.926682068782959,6954350798.511241
273,57742552.84621479,0.28471216483095396,5.926682068782959,13053476703.11926
274,10795220.893947989,0.9830926750797853,2.315369329440505,6916742090.9461775
275,56205789.32491686,0.0877813454582386,1.9569152088402755,10235835245.26144
276,56205789.32491686,0.0877813454582386,1.9569152088402755,9514060930.383036
277,32201113.058982477,0.31056902603353187,7.787139542393866,13725514383.10839
278,8345492.329035743,0.6128446854122941,1.048816044335466,12058469796.236736
279,3006579.8733251495,0.4454671676306001,1.1950802680000896,6204843357.332344
280,38697744.150121905,0.06147377076753445,1.7578253341596095,12443214018.510336
281,31499874.293103334,0.45127930451979725,0.5285435876023112,6409450613.787072
282,5141504.522200097,0.5048480450004724,2.547373037960952,7380074383.480862
283,5141504.522200097,0.5048480450004724,2.547373037960952,5298532131.343342
284,5427503.568823906,0.786659883696884,1.514969017879554,5128873339.347623
285,5427503.568823906,0.786659883696884,1.514969017879554,10875177613.005907
286,388621530.728238,0.13173968854882162,0.2983045668338793,13108583540.953768
287,75277298.36849311,0.29583135409604017,0.6596092410560339,6554202591.532668
288,725272766.0454909,0.003891933532905806,0.6944338488015669,12750137669.397566
289,725272766.0454909,0.003891933532905806,0.6944338488015669,5287050805.1431675
290,179296976.778708,0.3206343080674303,1.5650151060500783,7506890640.704913
291,179296976.778708,0.3206343080674303,1.5650151060500783,5918129749.926577
292,179296976.778708,0.3206343080674303,1.5650151060500783,4841023155.884259
293,179296976.778708,0.3206343080674303,1.5650151060500783,11129379516.75959
294,179296976.778708,0.3206343080674303,1.5650151060500783,7434228992.254179
295,1079713058.0373971,0.020275176014998078,0.08987190418212729,6355240237.373641
296,1079713058.0373971,0.020275176014998078,0.08987190418212729,10873792022.761808
297,1079713058.0373971,0.020275176014998078,0.08987190418212729,13743643813.772545
298,1079713058.0373971,0.020275176014998078,0.08987190418212729,8249349874.025745
299,291602140.1331167,0.016579738737358254,0.5103627911348754,4645614444.715268
300,41350120.38754872,0.45839290580910264,0.40223820858498754,12272967665.879148
301,20685344.13749531,0.14002796859666344,3.2002947379377398,12976739112.567509
302,20685344.13749531,0.14002796859666344,3.2002947379377398,7698320756.686954
303,9056116.01274515,0.494210975502758,1.9725836107006856,9204276500.219524
304,54925539.29748416,0.1977385404152355,1.2125892091755748,8228965744.6282
305,54925539.29748416,0.1977385404152355,1.2125892091755748,7903842476.590598
306,54925539.29748416,0.1977385404152355,1.2125892091755748,10198674001.801271
307,54925539.29748416,0.1977385404152355,1.2125892091755748,9288765039.744118
308,54925539.29748416,0.1977385404152355,1.2125892091755748,11210820095.137888
309,54925539.29748416,0.1977385404152355,1.2125892091755748,6001502349.509738
310,54925539.29748416,0.1977385404152355,1.2125892091755748,8982856573.146975
311,1900050925.0427537,0.02532075369545125,0.06154968266546783,5506856249.599227
312,139091810.67212144,0.02923204579146763,0.28603364360489075,5408976924.948808
313,26600869.284345366,0.5038134152785678,0.46042124744660545,5919430496.073451
314,26600869.284345366,0.5038134152785678,0.46042124744660545,8468746000.063223
315,26600869.284345366,0.5038134152785678,0.46042124744660545,9430012857.357918
316,11036281.034883462,0.8613344257258435,0.9977597323986633,8336260196.554418
317,11036281.034883462,0.8613344257258435,0.9977597323986633,6775650904.528621
318,42722652.10724868,0.9925355369652453,8.161506821398252,4822712071.22168
319,32826176.169075694,0.17934213235558022,0.24266782177834154,6541082604.379174
320,32826176.169075694,0.17934213235558022,0.24266782177834154,7054240686.984049
321,32826176.169075694,0.17934213235558022,0.24266782177834154,7040069301.45681
322,32826176.169075694,0.17934213235558022,0.24266782177834154,7021134353.830021
323,32826176.169075694,0.17934213235558022,0.24266782177834154,7161261508.0767355
324,32826176.169075694,0.17934213235558022,0.24266782177834154,11670123000.719648
325,4162238.4895118903,0.34100915397041587,37.49593696231526,6930273703.095812
326,231888578.7348479,0.29827552819945363,2.3885147369065183,11382955882.97898
327,10379181.770785134,0.8939744669655493,0.871585815593922,8372551125.521461
328,10379181.770785134,0.8939744669655493,0.871585815593922,6274235898.871243
329,10379181.770785134,0.8939744669655493,0.871585815593922,12092730274.292507
330,10379181.770785134,0.8939744669655493,0.871585815593922,8569967968.430934
331,4025660.279961242,0.9113212400328258,0.8759626520566588,6104479167.381457
332,160967705.74951735,0.24891117000574536,0.25748498491857624,12989255771.673088
333,15578172.704396581,0.6560720847047214,0.6772115103493036,12081788408.60809
334,47587978.18617928,0.22082497640998827,1.6502632427793928,7802249602.399565
335,47587978.18617928,0.22082497640998827,1.6502632427793928,9114083501.557888
336,44353344.925362766,0.13759067021162497,9.195578771057884,13111399965.6803
337,44353344.925362766,0.13759067021162497,9.195578771057884,12123467299.174984
338,12585545720.157736,0.0001000050348961151,1.0573493694602063,11429728402.378683
339,12585545720.157736,0.0001000050348961151,1.0573493694602063,6978150237.246694
340,82287711.64304821,0.5485097255647977,2.077114816623418,6676130027.472092
341,82287711.64304821,0.5485097255647977,2.077114816623418,6608667883.343209
342,34850369.7707275,0.4622168889588334,0.5448307179398153,12613361940.507969
343,34850369.7707275,0.4622168889588334,0.5448307179398153,10785766824.83535
344,34850369.7707275,0.4622168889588334,0.5448307179398153,10891505777.763618
345,34850369.7707275,0.4622168889588334,0.5448307179398153,6485749884.199637
346,34850369.7707275,0.4622168889588334,0.5448307179398153,12021388721.38388
347,46295188.10906022,0.3188934474696844,0.36575519786829663,8638386306.166294
348,46295188.10906022,0.3188934474696844,0.36575519786829663,8980435591.30078
349,46295188.10906022,0.3188934474696844,0.36575519786829663,5298046835.6097
350,46295188.10906022,0.3188934474696844,0.36575519786829663,12065813772.06518
351,46295188.10906022,0.3188934474696844,0.36575519786829663,6337644686.658977
352,4525076374.106694,0.08125872822750758,0.3144298309230309,6536862503.340362
353,15775706.43314714,0.08679870819324013,1.3193580852356672,8054812848.150854
354,661058008.5241789,0.17339553029981766,0.41331638682608085,10386722355.687048
355,661058008.5241789,0.17339553029981766,0.41331638682608085,7777574929.325448
356,41992260.431530364,0.22538996775771422,0.33548029895872683,9395561083.827547
357,41992260.431530364,0.22538996775771422,0.33548029895872683,6638636971.187923
358,311935651.2712021,0.3015333969465649,0.6001117716857202,8403279121.485178
359,232427318.56153673,0.03969259169204007,5.1838888078588194,5822208668.391092
360,218776259.87180346,0.1329458781789271,0.45065897226783336,6442166399.464637
361,91331891.09908922,0.2971046389721245,0.2746521230813579,10773066858.322582
362,67198283.0883428,0.12560492563655376,2.7502437038247707,10155041985.288515
363,67198283.0883428,0.12560492563655376,2.7502437038247707,6341446799.519601
364,317256169.71677524,0.1163240743074635,0.18235697376250282,7214329817.801544
365,317256169.71677524,0.1163240743074635,0.18235697376250282,11871741577.717276
366,317256169.71677524,0.1163240743074635,0.18235697376250282,7298486680.462671
367,317256169.71677524,0.1163240743074635,0.18235697376250282,8598165511.721155
368,15152073.91628205,0.1446970308692699,8.623586334913794,5780042783.10022
369,15152073.91628205,0.1446970308692699,8.623586334913794,11827201928.245764
370,7985763.313891508,0.13964552809878175,1.9899319470285917,11412632326.743088
371,195623753.22241426,0.08818017149765728,0.8566204680190508,8789160797.75503
372,7156488.954746818,0.4433331731924094,3.522670442754834,9482309906.153402
373,3384624.094195737,0.33509496666175875,12.643802826174669,7441997880.556322
374,3384624.094195737,0.33509496666175875,12.643802826174669,8508348584.307757
375,45609180.08865616,0.619772617455219,3.392652048073268,7151463946.448393
376,45609180.08865616,0.619772617455219,3.392652048073268,7367664104.606943
377,733098279.1592522,0.024530156055640216,0.08539279508370348,9600710862.570717
378,733098279.1592522,0.024530156055640216,0.08539279508370348,11215878747.064472
379,733098279.1592522,0.024530156055640216,0.08539279508370348,13062777884.588804
380,733098279.1592522,0.024530156055640216,0.08539279508370348,12456821567.46506
381,2447590.6117438287,0.4749343176572461,3.1375304139387277,9824426873.078283
382,11946536.960370075,0.7408885228608176,21.640126140178406,11945403203.660252
383,2982506.410856335,0.673839372270878,0.7359757755277652,5996997463.418948
384,9908416.532316688,0.8841656168482969,1.4279438556615158,12913646287.349524
385,34031453.45360768,0.13275052490933384,5.363091964948761,7350244288.912704
386,33999659.26980705,0.1784477420801758,3.7411820508357376,10495686148.123371
387,15951740.348737076,0.3048295948993908,0.28468063300475993,12674126325.18104
388,34134648.46461043,0.6389361946990768,0.4276077003928195,7902979149.857515
389,46517484.544161685,0.2689899378677077,0.8863037564488496,9160542011.737846
