M1,qin,qout,z_triple,merger_flag
17098065.54739233,0.9815191178770016,2.6034402544983593,1.6253132484729658,Tr-ej
43446551.33914514,0.2794974539482636,0.2087207638938559,1.1014809458399983,Tr-ej
22502296.442289107,0.3497330845588058,0.0693224800475026,0.1917610495130128,No
49948749.85820474,0.2004398883828918,0.0741407280572745,0.5807858094913484,No
17052586.865873195,0.9641116625957769,0.9418473514173544,0.3091504273310773,No
210530261.698474,0.7689180550703624,0.1091445348992392,1.7327262780503787,No
42007278.32698979,0.1244375484282057,3.6228542224092832,1.1689487143640844,No
18704173.99630703,0.7357587029189324,0.1782716902566614,1.8437249265825657,Tr-12
16048063.19891314,0.7913247072591761,0.8569113964068543,1.2982085798265577,Tr-23
13610548.962594554,0.9534214109072202,0.1322503458331775,0.3851882872173902,No
115615591.40175298,0.1378703946606084,3.457254006256301,0.9698279127337204,No
19682037.247381497,0.6643691501836275,0.7001378497177984,0.6009474196981928,Tr-12
20198037.109054137,0.3068667595296692,2.2533569322803464,2.113383575998357,Tr-23
10627551.016785547,0.6015865497787745,0.837939981478855,0.2059259187901695,No
89519576.0167523,0.0640320988645421,0.0707602147379657,0.4581983573642177,Tr-ej
22673324.736834288,0.4216035683877889,0.4149574419342332,0.2251729294328158,Tr-12
206013320.60109103,0.1766074624093389,0.0067313032372962,1.6400678105843285,No
6988094.186116647,0.7991239577445561,0.2168410019393175,0.7025376778278523,No
43021071.60953367,0.0400443625407009,17.746453394268304,1.4898742152317268,No
16530274.930269836,0.5575261916023299,3.1544829792397464,1.373608586873762,No
34447932.354538076,0.3808867933601517,0.2144329712254054,1.4806832178949756,No
46583444.91354645,0.0683510889718018,0.1688472809137522,1.7974160263099666,No
4356857.082576529,0.6568747920275387,0.5322316032985018,1.7632029614973683,No
5463719.830210103,0.6972292961850862,0.2691715184387757,0.1804703088668887,Tr-13
8483399.386460185,0.6101292398937042,0.1145050706670617,0.0966651934399106,No
16091267.79795621,0.6218518438261522,0.2669994885244474,1.170714813210714,No
139622559.12025303,0.0563196871149473,0.0376131560450987,0.4479215957395195,No
764500007.208916,0.028512598470866,0.1221284119353172,1.855193854555612,No
10716820.377116872,0.6911887896241452,0.1818305754042873,0.7757017810314344,No
70097496.16237023,0.9724863029122564,0.0734220753345027,1.2619068045710504,No
4233191.765131321,0.496908069083977,1.9249410625767531,1.2904542825302618,No
48562001.305308715,0.5691128493408032,0.020275176014998,0.7562913527728525,No
595006377.1452754,0.0158378342524968,0.0175728365186951,0.8770997972288438,No
86037138.39436759,0.0595393649098739,0.1489355172870372,1.199089665986869,Tr-12
35233541.46529852,0.6200211549676884,0.5470399745245748,1.6876890634901158,No
16366194.1982789,0.5128734796830777,0.1977345981349147,0.7075537939930987,No
17431963.593897257,0.965053925712838,0.5280464296818322,0.2107958350621856,No
68881717.40921704,0.4250649935255324,0.1409995978346724,0.9692361515318044,No
59418133.16261276,0.2832369060577528,0.178493766552067,0.2971385979016802,No
44716151.89464441,0.3640096295213353,0.5322429688955113,0.5097687569773202,No
32943493.197502933,0.3730703707350624,0.7531675770703837,0.3640583141964535,No
216183571.3790202,0.3214865384466547,0.0510480611986221,0.2590145317653368,No
10322164.32045051,0.9586019597907902,0.2592203413640514,1.6954472499735405,No
8609887.549909642,0.2236441561610931,0.2923717676553244,1.3530701324608705,Tr-12
4750504.737619964,0.7362140482998949,0.4734274065809952,1.9588159287344504,No
223582768.99342412,0.0265991940024135,0.9992142888076369,0.5439033835438388,No
24701955.729906585,0.3802318783457175,0.6892409702785552,0.8641097155397743,Tr-12
22352677.36486154,0.9240954382822136,5.548500846895213,1.4542090995997166,Tr-ej
123891314.1612208,0.3079547861661291,0.013263519493835,0.6538049291151904,No
58376380.504895315,0.3543280391329864,0.2994110494240713,0.2412792345539806,No
394747469.6112747,0.5311814161111402,0.0175728365186951,0.8137701658859406,No
45004265.11158569,0.048809621856993,0.0807862981470728,0.4584753109726778,No
19947061.45073212,0.1137760783731097,0.9119852222101488,1.1270307350410014,Tr-12
12282670.02172278,0.9453924066633534,0.1311627879335345,1.4370651073095997,No
16172077.317586595,0.2444811354141106,0.0789039568751411,0.1516223273580813,Tr-12
19759087.19271075,0.1105085613702937,1.005869714344883,0.8092185979765562,No
57212150.887942046,0.0878767162226325,0.8734285805547823,1.0441376383028456,No
35665367.96357197,0.1333431432614092,1.3438761421961782,1.6504416068083316,No
385441597.58881015,0.1076610173779915,0.0030256108350462,0.6608070423936656,No
30855589.103899516,0.1090727710085618,0.0432407422776237,0.297177347202403,No
4801238.45858989,0.992224350064017,0.4476117377736474,1.1825439560843514,No
11590179.29030112,0.1878913854809349,0.9095050673201684,1.0114114272304258,No
28115122.594390675,0.6599945372257645,0.1268306857217619,0.0707532278425811,No
20515395.045739807,0.3682653574580707,0.2141019349943088,0.7061374548888529,Tr-12
473077867.8848308,0.7237685050939768,0.0042643478805988,0.9815537199822162,No
86768450.07569963,0.0593927476917949,0.3262889257587414,0.4800299025569399,Tr-12
184348220.93943265,0.1546940941961765,0.357720377313178,1.071228063002084,No
5789418.6241228,0.4427881367965643,0.3092589664733713,0.7218676903954799,No
666758605.6885922,0.0131887937480346,0.0121915161961616,1.5283254656550689,No
513240146.7206764,0.0092734913806429,0.5099703931136575,0.0467764938418012,Tr-12
247808637.10261613,0.9664423520700754,0.2741914897337117,1.569410103274686,Tr-12
64928785.09299925,0.3920805819764414,0.1541007404474734,0.7981116943596882,No
52106860.80009832,0.1399102471576261,0.1977185139141244,0.7629224730943167,Tr-12
13166894.254516205,0.8467696596965051,5.555277188925292,0.5895158546330832,No
69344204.20755433,0.1037456557066678,0.0866806434256665,0.448763562758799,No
37647295.58671322,0.421726868757822,0.4771464653164315,1.2009104303491285,No
32995846.122272663,0.4170486717082757,0.0600018222404446,0.2781001158921862,No
48897773.13791765,0.0961906039755668,0.060785238366471,1.2515635749608154,No
11319577.102209318,0.4140520421626425,0.6109599978708116,1.5754910789859622,Tr-12
346334945.9072013,0.2740835747853591,0.0349244864661339,1.3469482420339174,No
17661842.20745288,0.1294356930755701,0.314567716675565,1.036479596342406,No
80761936.37604818,0.8170220688478592,1.0105767369847105,1.6795269451542068,Tr-12
16142187.485513052,0.3128423899918715,0.3188244202175064,1.2829228757463158,No
14078173.03128774,0.5406231714535137,1.0324610277797783,1.0069942022694656,No
201013785.74796364,0.4698030087044226,0.0666258128703877,0.6762474445485478,No
61676918.79169175,0.2624167763549713,0.0762745959865842,0.8726361151105974,No
304850438.4493929,0.4919479348238341,0.2892468988944359,0.7749528937081707,No
29679607.072771,0.2126946595999703,1.829551686452748,0.5377983690302137,No
44538976.24532374,0.2337992830363948,0.0689155455865708,1.0929838853110616,No
10142471.08709132,0.949255628514385,0.3153493650520024,1.5411501412379187,No
27512539.956917107,0.8396531146389745,0.426434733814968,0.5557602160520028,Tr-12
289637931.5037546,0.0384397152455727,0.0125964325845349,0.7794369701049239,No
20589359.639727384,0.4090973590046326,0.2430854396303619,1.4609569619057805,No
64302411.123473555,0.7956385071102012,1.382647056291484,1.2367059807855327,Tr-12
20206406.997288927,0.1855273632003449,1.793354871217285,0.4856938335944173,No
19084581.46884346,0.3502031840103285,0.7611608003923709,0.3859358711796751,No
1276774688.997245,0.9161150740458794,1.1478630841474102,1.546942686890423,Tr-12
272121760.63613814,0.0450367816687923,0.5065589405825397,1.0720649821040582,No
68761292.97786675,0.0571200054969183,0.1871839603658656,0.4564881085331923,No
47839577.69289595,0.2049728387901002,0.4380357881875333,0.4674113912611527,Tr-12
9387039.03981202,0.2075601460008435,0.5066720952082682,1.4634686039994735,Tr-12
13153695.019212289,0.3264133520797716,0.4691344158222439,0.2715993585059432,No
171307432.43733966,0.4151719378841491,0.036196601472578,1.040520854116147,No
1696011978.0955782,0.1558451953165162,0.0041313963259156,0.8271472705805023,No
9913594.00834647,0.2298600485676209,0.3394440918011402,0.2673906520874797,No
24694803.05279458,0.9485286665785044,0.0426208850393236,1.0489518695431626,No
20364582.80463709,0.1500655903035675,0.6475353180137028,1.16948990281215,Tr-12
6513837.375535643,0.6108665583206507,0.29583135409604,0.8899752019971882,No
62920215.41622859,0.2839497231773579,0.946985876376548,0.0387672695967033,No
346930769.9414709,0.1992382758048008,0.1420785151610304,1.193617617815475,No
24244880.705589633,0.3352769616198995,0.0414924685715288,1.4627908070621642,No
2377508629.581624,0.0036835177849401,0.0005181917723439,1.347424531935887,No
28964013.78371087,0.1905837394115316,0.0292320457914676,1.3322757265882768,No
137671916.59482047,0.4947117895004994,0.0738282543888704,1.3556305542360425,No
1226231228.2671332,0.0694063873636994,0.0150768254504541,1.059990459693747,No
11828185.585432574,0.2118474154141623,0.166414043847396,0.0764676925609296,No
89861596.23045808,0.0733954269833426,2.6768287207088903,1.5494709635304813,No
11550448.200445946,0.2215769518036495,0.154334344448895,0.5027643800975343,No
89484913.61666495,0.0776424761637278,0.0405638149989397,1.314308977842647,Tr-13
12606260.830407254,0.3542077364296861,24.120480123774115,1.2964984033829354,No
139246047.87005484,0.5913796393236983,0.0666327027581257,0.0373500475902743,No
43972219.24046618,0.458601048360953,0.2834113779017634,0.9790128522911492,No
92107978.53883351,0.0273365594578073,0.0239417195406714,0.1098420216872103,No
10682237.096352749,0.1342372318074023,0.2232789870996551,0.7677345781392712,Tr-12
94631943.05133888,0.8636370059845219,0.3998542602702224,1.4642996598722031,Tr-12
16320706.427555574,0.4726985246733953,0.1434367245657568,0.4271694354078748,No
40600456.261434935,0.7903478212825554,0.1871839603658656,0.4233616247874098,Tr-12
49812840.590093024,0.0478169095293752,0.3350119708346937,1.4804295811857486,No
39538980.80063157,0.0941971091186577,0.1076818800978123,0.6007208816251633,No
275726741.21112835,0.0555534189059176,0.022383975097094,1.1081367893417478,No
7964197.608986655,0.9061206934510456,32.337798398563194,0.0272219812465691,No
12116387.119069628,0.4228825562467307,0.0964969070976138,1.4344716934193538,Tr-ej
878143865.204809,0.0421351542490606,0.2078134479938801,1.34969478201386,No
176731588.0239635,0.4004150137683297,0.0462696655000286,1.26709480904318,No
11936795.207108472,0.5564838612210368,0.3091983980189242,0.6986572329563084,No
353796514.268192,0.0861232994822352,0.2009160988012002,0.0530322038614627,Tr-23
35471186.50028717,0.3973947399171441,0.2141071515540441,0.7831652785695464,Tr-12
250333168.94972295,0.3127751384841251,0.0304312844334017,1.3712474795362122,No
416787147.2515339,0.4141587693657008,0.0518415276717028,0.4879960359941772,No
95874249.29476357,0.1115639599299765,0.0226502309194939,0.086734236837539,No
3480836.30397348,0.4920880541861361,0.2578756842180092,0.9329981658402516,No
85411389.4831397,0.4471898662362786,0.244616565262945,0.4557030083476986,Tr-12
67967814.38816729,0.06234928683432,0.0329461648291568,0.2186132836220211,No
49001248.00993508,0.2447287417468877,0.5322429688955113,0.7106476202009111,No
15293944.184731549,0.5798691916826059,0.5883199924774029,0.9069708922377286,No
11559474.845388856,0.7050507657509554,0.13169687887259,0.6975042686592134,No
32634335.734539032,0.0730943203428901,0.9621348515076316,1.1455526486631122,Tr-ej
2296375.3884209683,0.8592776023223688,3.440793696722974,1.2182291992751766,Tr-12
115918080.71781786,0.1318324071002111,0.3902205924532509,0.7254811750109984,No
16599703.382990856,0.3415531949722439,2.889289198650708,0.8503988617274302,Tr-12
14906000.972072722,0.9618766789949288,0.0539728169294492,1.1705579249287426,No
36709388.645186976,0.5903320382194551,0.0189973681522093,0.8067140219150708,No
71581192.13037094,0.8292768870381644,0.3530274242384807,1.3061203246205908,Tr-13
187299719.9021271,0.4468741183851147,0.3385202263676378,0.763673236850687,No
32426634.015264995,0.2362226808926334,0.0340735335272217,0.9780241563724292,No
4285361.734080237,0.8182046955634465,0.6122552378730663,0.2234158992141199,No
148822731.30674407,0.01658076904542,0.0319563544208747,1.3639711247880966,No
15272665.26683789,0.58825345898834,0.7814119038280286,0.1148479145798308,No
65468631.2858164,0.1527495799361225,0.0383803830587119,0.1813099818366547,Tr-12
16544633.109535132,0.6133633207307266,0.1676737369062249,0.4987764955771088,Tr-13
65310504.46215737,0.221425591106458,0.1361493588910586,0.6894453637307706,No
9323847.0917553,0.9340424797827228,0.7134351277286043,0.6397382282575068,No
133664385.18099222,0.2249322539542807,0.048682133564614,0.40749138312449,No
16815435.0693568,0.8971286496964956,6.44157578455375,0.23080785456787,No
25833567.15608205,0.2538210787893424,0.57644082806513,0.8300381294768481,No
29864223.57430052,0.2001957266597809,0.1441509613365609,0.1033983123373785,No
200961724.57231808,0.3315027923904659,0.2023101049179284,0.9807106670893098,No
74966201.34373376,0.6554083385967715,0.7712504906049858,0.4542556872716824,No
39780407.756512,0.0293492405792566,0.0992953228440936,1.1343659369798444,No
11280644.48418904,0.6327181802457601,0.7276464510955883,0.999081701798895,No
16733020.8870075,0.1491195970245119,0.7689188889791515,0.0344568778149877,No
63864743.39187545,0.0765835275352311,4.549324223848784,0.7165439137485148,No
27644168.50379781,0.3320562840870383,0.5531419316275573,0.4207850824641339,No
16213882.744325629,0.2641136055003428,0.4637900454495066,0.5454219174205913,No
360482302.8875683,0.9273060274682166,0.0610336919731183,0.9797463576854516,No
7951430.391724534,0.1814818122490243,0.6266576174446428,0.8476875319525576,Tr-12
23444450.339445155,0.7668363718025232,1.1168319614948183,0.2219501881800355,No
9358089.39483744,0.8869355563108533,0.6001994370727785,0.751416705692595,Tr-23
21967339.41926349,0.4968909927016842,0.0339655298989907,0.7598565991159569,No
35565113.606946506,0.2690978757865627,5.863947975296446,0.860112131711173,No
37272265.80351137,0.4040747665293586,0.7729219013713795,1.0452927830291452,Tr-13
807589144.9192085,0.5966566732347628,0.2080763228811161,1.0749257697812598,No
1299518298.734696,0.0269421136856203,0.1144470880666703,1.2648290584325843,Tr-ej
64811305.64747158,0.3372472197576867,0.1088594839832287,0.5236629959058426,No
44766494.92872247,0.4372957712815714,0.346105886689016,0.9146005969854538,No
9458933.896205667,0.9728974969708388,0.1713117124246667,0.1300568183672658,No
4216547.8221635185,0.5984511489792035,0.5443173989166366,0.956260249898634,No
39353576.71071403,0.3153399246588807,0.7740355863294945,0.082705785016563,Tr-13
10520758.438945193,0.6606305866791394,0.5849893930896589,0.1223567743057627,No
28044748.239915952,0.5769420543305028,0.7580465970536483,0.8895089713017253,No
77817709.91603935,0.0517167347286417,0.0893509039802894,0.3998777406383632,No
75042187.18178844,0.2776102946997135,0.1096078251313026,0.7260135137511153,No
5082313.888516339,0.807239557976145,1.1707108546055816,0.4392942327152438,No
404895891.5409966,0.145903638625513,0.0131529719985431,0.0378151519470811,No
15173478.975847503,0.8369255834906153,35.313708407843855,0.2008998214411724,No
3187309430.570917,0.1080974740235616,0.0030445890091509,1.1492007161517,No
159652816.43807074,0.6578026967802242,0.1705335729806583,0.7935335274997642,Tr-12
225376171.14239815,0.1846810712357765,0.0481174643527653,0.8904783077340522,No
10050833.070000958,0.6026959538876412,1.723564621772438,0.7911061709934801,Tr-12
424821550.0560568,0.6179299800250897,0.0094514126336449,0.3524105193896554,No
50778682.33675282,0.0292570799171849,0.0842714305121586,0.232225028374838,Tr-12
223809280.45014185,0.0431671190256821,0.0054361238839014,0.3038432395230714,No
16799227.971239164,0.9087897093724252,0.0473772546310442,0.2452684741153072,No
121640238.5656984,0.0333487300652467,0.5730155179581728,0.6373782932828309,No
15845738.723697748,0.4093653169577192,0.6610668480990927,0.5025167497240719,No
62312441.21402141,0.4894244171079459,1.4749117926967716,0.4696520397235524,No
568266184.0530945,0.1534688458610535,0.7773623083538961,0.0074979317180824,No
74412333.10242113,0.0279392925575766,0.8116415023233624,1.1656429122930303,Tr-23
73350858.34946956,0.1226183762691517,0.0338417709840467,0.0437453197187781,No
46211445.59407017,0.0593926798403292,14.004722221416491,0.9031283780074212,No
20777909.323854346,0.0886762926521195,0.060534291722904,0.587521902537693,No
21498410.527543984,0.3710937870713763,2.5800891244128628,0.3762209081525428,Tr-23
79398545.40415245,0.0612241282281133,0.0975456886498001,0.6208340332337436,No
13935293.187945897,0.2387808544784979,0.5482684303176877,0.4041107954023235,No
689551874.8274071,0.01355140503489,1.381700188349937,0.8393535432889347,No
183706947.1355695,0.3262545766724044,0.3860539122832581,0.7621770064147834,Tr-12
