M1,M2,qin,t_merger,z_merger,t_form,merger_flag,bhid1,bhid2,f-gas,Vescape,Phi_DM,Phi_star,M_halo,M_star,rhalf,sigma,rbulge
14060486.156041583,5757552.611053023,0.4094846043839734,80957584803.4028,0,3055072652.2548776,No,9223372037368477586,9223372038229987936,0.6102337626988638,1274.6125205239766,5.834659750346989,6.771157294478232,596738434251.165,18710490654.815327,16.47972211720829,0.5056646393041198,2.469609659660782
4969505.241326428,1618596.3301837374,0.3257057295610603,4031351072.1987367,1.6275074138484051,3055401489.6055884,Yes,9223372037755924999,9223372038104946227,0.6739336227876308,718.3098606469172,2.968734449652464,1.0347513809197082,312090862743.47186,5373915981.759968,16.939130374536163,0.07787595696486697,4.605674053320677
3609894.5482104197,1406291.4412645302,0.3895657954777902,3863345878.6236825,1.7062728033142676,3056388057.977461,Yes,9223372039010032571,9223372039715359022,0.8762848650263962,688.4853375550922,3.1879394372386076,0.48999540039258,207083581706.4356,3810804509.240288,10.466874444019947,0.03774654651186618,6.738219754230167
7622950.694292859,2425672.1434716196,0.31820645846334394,38810591328.83132,0,3058046826.9007773,No,9223372037126618164,9223372037852228837,0.5895582912308213,841.1081288448669,3.294048217427397,2.195268634010874,337317158753.8144,7216014306.653629,16.500225920624295,0.16972347810021784,2.8376654088163242
6365127.973898723,3744158.6779656215,0.5882299135727002,3069413859.595788,2.1699421576610316,3060034803.3593354,Yes,9223372037677886025,9223372039874974334,0.7949952630818377,986.9540235427562,6.096699976816985,1.461327787564709,642769506005.3586,10634827512.23174,16.987984277383905,0.1182111330617745,6.004513062893638
95224011.7130879,68161588.87625293,0.71580253394097,3654598009.6814427,1.812213076093125,3060149229.665838,Yes,9223372037301848636,9223372037857933032,0.3741604333811982,2402.84897571511,11.545324544006835,33.253600153828636,2017947062215.006,92176655318.78084,28.163396688269586,2.7889533144486363,2.2058979883489522
17094784.48685408,14533754.788139034,0.8501864881253998,3653743461.68256,1.8126668307685636,3060735682.2296805,Yes,9223372037647380442,9223372038814389561,0.6589769937805613,1095.6213689803442,5.9971036058377205,3.316883395025907,981314126613.804,23797931651.808376,26.366222218290392,0.25285550757785136,6.281632413118835
2216998.279193175,1371284.7852441678,0.6185321829583084,4099782353.021969,1.5969244508615403,3061522433.497732,Yes,9223372039516541384,9223372040364139419,0.8447297899714391,750.189078248353,3.2934122109884547,1.073315512662819,268940623182.88806,4025027155.8761597,13.158055820380968,0.0800578661751734,3.3556026446774156
9449454.070880184,1812970.4611291853,0.19185980983982,3069641336.0314903,2.1697817283833065,3064584118.5919533,Yes,9223372039249205556,9223372040217905170,0.6793045444549128,1214.7837075309974,7.165961800960179,4.284224591081318,898201410573.992,16898406525.301239,20.196711088064276,0.33355295432896187,3.381323211443824
7374927.712769394,2938076.8878488517,0.3983872116823177,67492609480.9334,0,3064999081.874929,No,2835766388293124698,9223372037231675422,0.5819423356254319,1102.9815103362473,4.402566432199233,5.036979493130471,425465155435.2181,12691283836.313068,15.571824099991309,0.3708775362475175,2.283919284131927
59117256.048924975,3482347.1750257313,0.05890576470842571,13308087566.018274,0.033453487362781226,3066000778.2986712,Yes,9223372037301125121,9223372037977656275,0.40651308566871047,1685.511010206081,8.10838739493379,13.934974301221,1180425265497.02,45518082651.225006,23.457699341532816,1.067419619669992,2.8461284900590034
45071992.64773242,6058826.833886061,0.13442553741166535,4356201863.404284,1.4892630507957711,3066659082.8190746,Yes,9223372038077298699,9223372039580703141,0.499257192663369,1270.499198488145,6.470692889129658,6.053894576756683,922807728533.0404,29934886336.956303,22.97956716333716,0.4842313374239684,4.1260116072128055
2934455.8034398,1042576.9429215395,0.355288003213209,153505259520.6014,0,3067074119.9781923,No,9223372038306492886,9223372041702561070,0.8169644899404662,720.935289415368,3.3026461177675013,0.7301587465680742,296152201560.5376,3145687620.748173,14.44888496471053,0.056584120837984565,3.710451373323369
32247531.703975588,5496408.523670878,0.17044431723105374,9227768812.440662,0.42490020370556614,3067074119.9781923,Yes,9223372037389270590,9223372038198628591,0.32988503102100575,1217.59401497983,5.192667342862179,6.310558557670492,987896312964.7839,22217499261.55264,30.655067180136268,0.5008896601905337,2.960457504053369
1127372799.5498016,40296421.32708994,0.03574365227117567,3664751845.2277207,1.8068345832691208,3067174303.5726094,Yes,9223372037549549237,9223372041926223412,0.1947361208093829,2970.643886037319,36.79379888841253,31.678644338511717,12794610687785.527,344539230520.075,56.03170715071449,2.870417674225615,8.011231978219039
148409079.4801265,1746910.5212432838,0.011770914066461904,25425742999.188274,0,3067861299.9471374,No,9223372036766916129,9223372039983589545,0.32589860366659157,1354.8446255798458,2.342574194776829,11.900168384805308,71702048775.14731,43613057294.516525,4.931960835688228,1.0854255815586724,2.6817741653259257
26225881.336689115,2715415.6975197587,0.10353954029834585,53001708607.40699,0,3068405200.7284327,No,9223372037167419780,9223372037482791961,0.47959154303417484,1556.6844597361,7.171568989858284,11.630940606845602,853573179946.662,28290120376.781982,19.178206433604267,0.8626764564508744,2.188731928625529
1273643309.1789355,178388818.3208651,0.14006183445180181,4865765076.959937,1.3027905033738485,3068820299.9292946,Yes,9223372039669542113,9223372039885269647,0.07231668168095763,3212.75553446259,18.634833936975188,61.453636609100236,5438665407590.717,240962342782.45407,47.02710274364138,6.0377044099383435,2.6636861549327757
64437126.05740636,4717009.155532958,0.07320328270585227,5289750529.80471,1.1698336903851618,3070309052.653064,Yes,9223372037464473782,9223372037743564043,0.4095991889033925,1519.1103199292706,7.101488583038628,10.804292371481914,1082908267761.1786,29136819595.640358,24.571048280667036,0.9046228225316576,2.1497122356801577
4826181.30038309,1769844.0558339397,0.3667172751453523,550306802499.3484,0,3070638321.600213,No,5451191057048038040,9223372038689755048,0.7101205007988807,720.3897930322851,2.877003049168323,1.1497012726397333,216283545596.5251,5715371509.144131,12.11335840941619,0.08658446890741567,4.405652023375012
22597980.768750552,15106880.147940192,0.6685057529047298,6596649616.306905,0.8475709115587725,3070967599.7974772,Yes,9223372036536372788,9223372037049842524,0.4224465540672351,1424.3118158932787,6.656257105459391,9.084470138108033,704601503120.1849,17898309637.19975,17.056695075600803,0.7553018457264572,1.5816019606924918
274295013.9359561,3641092.675452321,0.013274366978841485,5190171088.637456,1.1995098194244376,3071382789.83474,Yes,9223372036839126411,9223372037511609511,0.1005614511983902,2456.337039906902,12.693850781676316,34.12174487544143,2167432295311.9622,93748688813.30011,27.512722030295617,2.9432154267278827,2.1259295805004594
26140395.343973484,14998105.612358509,0.5737520574958035,5866905067.015556,1.0137020183757213,3072886186.988143,Yes,7622979385946127792,9223372037727873487,0.5135263372859956,1472.872309026265,8.999195905758892,7.833157220611499,1278205346739.4277,54332884875.210846,22.88644471818376,0.5610722390709935,6.4632314392003805
6459872.582436713,5116109.458734435,0.7919830296102527,3322707028.4672055,2.002524424403091,3073716717.431825,Yes,9223372038145334757,9223372039346581968,0.8238772074803377,838.1943548660405,4.453663021540167,0.9976874289300605,476957354853.353,6852359695.337575,17.256138003743004,0.08048261071860738,5.682557251341478
9254043.315770578,5222370.535726311,0.5643339195123972,3114472022.657632,2.1385410943727474,3074790766.153517,Yes,9223372036507925399,9223372037322042767,0.7210658462336141,847.7448703506109,4.252450142458834,1.3238350911704506,418726434846.49335,10212371972.474186,15.866186611557918,0.10224326805301082,6.666496049455775
42445499.42303414,8704007.694201248,0.20506314715377796,6534595073.224199,0.8605714983081809,3077454829.470717,Yes,9223372037775777778,9223372038704267516,0.6214468597005833,1464.266229998856,9.981072656529347,6.6551503016347695,1235117765291.6787,42644023686.245255,19.93942179298105,0.5008651165067586,5.682548013608093
32273518.309734657,1349610.8200146211,0.04181790181851782,24297006175.722366,0,3078285681.8696356,No,9223372038390446236,9223372038452835144,0.4657246953471197,1391.1155883225974,7.916228125262699,7.099315965962969,1124805931996.7236,31220259274.546566,22.89500306992711,0.5399928305924506,3.858817463326138
5052534.576776313,1799551.148319173,0.35616800260817755,3319617254.3013277,2.0044405964737844,3078371635.4507327,Yes,9223372037652691609,9223372038354858712,0.5648870190248345,733.7317068147165,3.071649837980669,1.1055880896845105,322731257805.24097,5046048794.280399,16.929757373290062,0.08389483807970036,4.014411880224461
14004863.45945236,3433029.425407559,0.24513123140022405,14203361279.580395,0,3078629499.942122,No,9223372037469676084,9223372037706685267,0.6118441293746016,1070.1194210272702,5.36833113234065,3.5171128044728652,867582894861.6981,21647726905.278187,26.040726337010057,0.24922411109653236,5.797329281192027
79296920.44567014,1601101.522372166,0.020191219449299448,17405132008.682785,0,3079961889.328737,No,9223372036619888387,9223372038667372901,0.35117099440107585,1490.874751118268,5.9469609859577846,11.299379611657876,620004473497.4985,23315777494.148773,16.798911519816187,1.0030699227570843,1.5514022522125124
19954873.156763688,1298928.4185858222,0.06509329367225526,583917746622.6793,0,3081294428.567937,No,9223372036546462080,9223372038881954119,0.38918877657274925,1320.3256463314906,8.335337634114566,5.190892045654027,1062441671013.1548,29017707565.799355,20.53824399650099,0.38156123865536373,5.075800841011136
53993208.60515266,2403718.4317210596,0.04451890328095206,113867726659.57149,0,3085292945.1559663,No,9223372038113811081,9223372039270093244,0.4960032758349003,1466.1814790456597,8.70719380068267,7.972577724633813,1824441083114.2556,51320956157.39342,33.7623790439803,0.588674254538582,5.818692681740869
14786378.676911645,4368021.820486543,0.2954084915535836,9446329350.325863,0.3979452317969276,3085708640.0557203,Yes,9223372037787570729,9223372037974961413,0.7988717024443778,1005.6885142491343,5.966089641679287,1.881596389514687,602011655997.0616,13501757586.544212,16.259101214711446,0.1499790947451673,6.008489437343784
14438612.570332596,1101907.345939013,0.07631670567871122,799371300686.8546,0,3085952330.250125,No,9223372037827645103,9223372038371376024,0.5369710938028978,1292.2977298195794,6.678611585382945,6.279442908509501,818044647828.4219,33750699832.87011,19.736595030469815,0.41564909008019163,5.419530591323197
17687506.303457163,3744002.4743244476,0.21167497611535283,3711688506.253148,1.7822826446310756,3086296372.2425704,Yes,9223372037425384643,9223372037510900318,0.5948352775977753,1062.757511020893,5.591306996137956,3.172302256844061,628409042401.4722,16801216724.244032,18.109668324326556,0.238444341952089,4.702831690808317
242396810.37497136,1631646.4343873367,0.006731303237296278,4085730490.7458324,1.603137057803201,3086611753.0929337,Yes,9223372037645313481,9223372037676643805,0.30992223734218,2206.0722264526444,16.779784678782928,20.982137538489106,2961747539123.859,102816438298.26367,28.440882079624956,1.8010436405810304,3.8101672756398
7604149.456027827,1716223.605917954,0.22569566995523732,23691289027.89366,0,3087629631.9571004,No,9223372038196994819,9223372038345086966,0.5865323178079507,887.3446270596085,4.138836343232527,1.9705738773978991,483170005556.3653,8687457408.417355,18.810620474602114,0.14460003430250953,4.009867443025472
29680111.856303394,1237355.7833009404,0.04168972776422181,42211804065.36854,0,3088877014.3794,No,9223372037414590676,9223372039580205574,0.4490226551520859,1357.9441874539702,5.625528044375978,8.68245708644121,724729931614.3406,20366485484.621742,20.758420882256072,0.6759968152435182,2.0108383797791016
244032688.50800142,5097776.831392926,0.020889729415187665,7019518367.810224,0.763733268485801,3090569081.5352426,Yes,9223372036849329842,9223372039373507122,0.1414270489229499,2666.7287043872,3.601804669025142,51.57700283384418,171642764894.79977,72465017782.40599,7.678683266437805,4.6686106487383165,1.0359683095779655
45318226.38754788,2791856.079378273,0.061605590110768174,21923934788.056732,0,3091300475.259114,No,9223372037783562377,9223372038484772897,0.2703674842661306,1207.3361530631876,4.834252480835706,6.4759674578414,410822879321.9579,29168860270.064297,13.693255205429251,0.5061689151681437,3.8461809539572185
23185590.466187917,1852532.583339444,0.07990016842749961,10454508580.63633,0.2844462535753007,3091644676.516291,Yes,7799677500737885328,9223372036804004045,0.3149114611128695,1703.4375366542313,7.2206402904264895,15.294106407769505,1046471680112.3525,42736618356.271225,23.352489124181478,1.0284543302627174,2.773453361049076
102881966.22333494,1082315.149236395,0.010519969523977782,6719869372.496078,0.8223063646987017,3092146655.0010104,Yes,9223372039038402696,9223372040548132371,0.297428326460631,2038.6145417097248,10.946736330576215,21.29993378130998,1718957869399.5085,81119550900.02582,25.30241554768023,1.6104115296407457,3.3619743066098304
103759830.686737,14988591.390577864,0.14445466315216113,5119523626.265799,1.2211156174320592,3095187674.319905,Yes,9223372036433288948,9223372036788296781,0.3398801808521152,1886.96380157712,9.66992902791547,17.957583033150016,1629407045587.5376,56597515940.6662,27.151117690784982,1.4686267151821792,2.572122628151495
33691279.35836072,22749072.290759582,0.6752213844059396,52433412240.8585,0,3095187674.319905,No,9223372038796467952,9223372040429743957,0.43490498804644107,1329.9006281942793,7.526499664163372,6.196625408574116,1230026197074.701,28900419446.555054,26.333144576212362,0.4980677889072089,3.8727673984971998
9778944.351441788,2504072.1710103266,0.2560677391155346,42279343935.073364,0,3096737178.528444,No,9223372038422188210,9223372038819914663,0.6632176177539392,1132.8978754135182,6.049904961270133,3.908646315034528,895220349987.2915,14714707027.782095,23.84310452163629,0.28368029638034536,3.462008830667962
45791381.4169972,23262414.25698386,0.5080085714197112,5457988100.57316,1.1216492771298874,3097081540.7738447,Yes,9223372036948215746,9223372041402497236,0.35033497948436376,1992.8700010489222,9.178334013298073,21.637404384294403,1541208866480.9497,48389052125.54065,27.056963111346388,1.6843800587155957,1.9174001077154024
7874055.147646771,2050584.6000180063,0.26042294111069836,391416364476.612,0,3098329939.10868,No,9223372038330424008,9223372038907169774,0.6474914198178614,917.0272313355382,3.8973813213818955,2.627597462144503,306435615057.12573,9788184172.727844,12.669157894424309,0.19163768257203126,3.4089995635113146
70653036.95299016,4285560.498277293,0.06065642303711221,9224000731.261822,0.4253731114494208,3098674348.343668,Yes,9223372037302926653,9223372038483041774,0.3603357762349625,1965.8263406351214,10.152339662209686,19.83272151148109,1666206791573.6277,76330183891.59671,26.445036454139146,1.4453113268124729,3.5248498845659735
59479932.5030707,26396143.30556959,0.44378233455807753,3294804970.318469,2.0199344351857333,3099736340.7014437,Yes,9223372039101308348,9223372039639311902,0.5996864516384032,1622.2331545213258,13.930926685876548,6.488389090086761,3462478097591.7183,57487291368.5712,40.048701288107,0.5157079998217524,7.440013125913717
154073591.52236345,1005847.7867489504,0.006528359447004607,17671086431.647778,0,3100367841.323347,No,9223372038396319401,9223372038404864344,0.22429022493852577,1926.486834455724,11.855397466158593,16.94156829361376,2668620165839.622,64365449098.57648,36.270375662819376,1.4327650332917454,2.998358467275305
15277142.116820667,12403662.534763083,0.811909874236636,6945786988.472213,0.7777858275228677,3101056789.9378905,Yes,9223372037665669798,9223372038752498227,0.7839875652721793,1279.7285873088392,9.68531475485915,3.021900371222643,1337438353154.787,24130496789.108627,22.250585479947446,0.22617308354092083,7.120837378087417
16139528.219415426,1197137.605797748,0.07417426268740762,134703144809.01443,0,3101846260.0233464,No,9223372037937763781,9223372040094996899,0.7131064172222098,1098.0847901346458,5.540019419639546,3.8158982472066567,696547613981.8997,13985164581.216934,20.259136509799053,0.29560494114286034,3.1576327379218645
6715592.14337079,5205301.737845215,0.7751068895664787,3137300977.2035236,2.1229130949438044,3102018515.105744,Yes,9223372037875441233,9223372037936631588,0.6772714366198742,762.7947140851412,3.4686853044111663,1.0460260476523504,350337371055.50244,4740687595.172362,16.274324649800015,0.08804341522437789,3.593769180332528
16166508.84834561,2460278.3501573345,0.1521836515995292,221807794440.7948,0,3102693205.1951375,No,9223372037473942085,9223372037965709443,0.6064799787933094,903.1812610296561,4.464844684327915,1.8645834908475003,515955425375.5646,11189140855.508,18.620324126680586,0.14709524129049842,5.076961168609943
21000017.519532897,14910063.560060015,0.7100024343404291,3651148509.9160404,1.814045784188665,3103439716.007732,Yes,9223372037993259900,9223372039024624990,0.3973692350879505,1063.8633344167908,4.3907890013535935,4.391067209940505,984357879920.4393,25631752373.142677,36.12366977953321,0.35831671348137506,4.774379715696918
490341690.0778494,9115362.883069433,0.01858981821762336,4479718487.481838,1.440960078121402,3103454072.4498386,Yes,9223372038754514258,9223372040613122675,0.18650797481858686,2494.6116591633236,13.586155488751523,34.6997672098881,3750432322584.9395,176960583047.81302,44.480141616681,3.1622200925705686,3.734996252192908
75936838.12069118,11654637.67466814,0.15347804785003946,5051337163.073271,1.2424213947536233,3104372921.218326,Yes,9223372037711951707,9223372038117890985,0.4381797437765449,1430.0167446556272,7.246054608160243,8.621020768160218,1315932072942.4841,40121068331.32831,29.26262476307823,0.7104383167330269,3.7692230283296024
12102033.303654647,7224105.997049668,0.5969332438432546,3411941954.760036,1.9484062912151545,3104573928.9572396,Yes,9223372038369081279,9223372039194806071,0.7636116595891373,1108.0634099147128,7.130472662062245,2.3962575630718037,1338152249174.3618,21077678353.6527,30.239083082229644,0.17668459657944546,7.9621399578275405
7140196.241076798,5886307.012374062,0.8243900886800221,13311679428.346666,0.03318649166264985,3104918521.641922,Yes,9223372037302908623,9223372037864151196,0.6708118864342928,878.0851328568598,3.6766698243570324,2.3059015314494373,444315990594.4909,8223456415.263089,19.47236590267478,0.1809020427463394,3.034007483782328
2344346.8477436407,1309861.2534349528,0.5587318509185842,451764851900.4797,0,3106383153.0657854,No,9223372037339061446,9223372038442209139,0.6540838781683438,697.4705491643986,2.3936118796947565,1.3809485918651392,261256240509.36578,5566210655.326194,17.5871047549559,0.09431540122053537,3.9389706554898045
56794223.898036174,25998818.043745097,0.457772221527691,3741542921.762948,1.7669262277111486,3107704349.266501,Yes,9223372037799053068,9223372039144998164,0.5021153319410959,1688.2196078369893,13.196434408180451,8.917831092016868,2864017463143.682,52849985659.12247,34.97038931782715,0.6994264916727678,5.0432270364976635
1213857075.535852,20486533.54999846,0.016877220525286937,4218705537.2928987,1.5456851692110214,3109241143.851176,Yes,9223372037597828486,9223372041926223412,0.1947361208093829,2956.8255762144236,36.45229339358444,31.38461568593587,12794610687785.527,344539230520.075,56.55664355649726,2.8437755921950902,8.086285685028768
51021363.330148034,8252863.177826547,0.16175309006198213,35859048192.07954,0,3109916247.602618,No,9223372037648823822,9223372038220252253,0.32470654833444446,2248.388323066585,9.725092663482295,29.499395159694856,2080505544489.0803,63864145697.81416,34.47121081230758,2.290507554033177,1.8609345639588621
8587067.968285425,5518461.63773855,0.6426479513286557,3196731398.293864,2.0830853358799373,3110577024.7279134,Yes,9223372037958735424,9223372038753770646,0.600436494437903,799.0973799944894,2.434895908685965,2.5197663172913347,34088065678.423103,6506725984.01963,2.255814412262961,0.21385684097464105,2.030696845479535
1798145.3155486004,1739583.1504390864,0.9674319063075015,14447682392.858635,0,3115289719.921854,No,9223372039058566855,9223372039731807003,0.8285675695358984,729.9492189711352,3.3484197438859953,0.7858607238739841,269836190431.80212,3343217844.851345,12.984992757824363,0.05837352298437973,3.8225616205933424
5481952.586696707,2467705.1232786425,0.4501507600169929,3121049493.6024036,2.134019227337152,3116468185.519398,Yes,9223372039454808114,9223372040649464510,0.819152640601545,852.8795221691249,4.5113168400355725,1.1327222536151864,357608401788.06,11141123430.16545,12.772790622037466,0.08357302154939754,8.897512466508314
1795745.4596069157,1680055.3628204921,0.9355754479748216,3144637104.859167,2.117930346469016,3117229938.6635513,Yes,9223372039877793991,9223372039941696828,0.8024972049417378,687.0106467945375,2.9555402255678533,0.7066556921574605,280664446604.94617,2674082167.1079507,15.301427043853739,0.054781413496858306,3.2579711746488886
17058715.64607373,2646643.4944098224,0.15514904810661873,26672634560.740883,0,3117574899.4759836,No,9223372037179570062,9223372038135988755,0.4633916100656413,1213.7072295739517,6.517653459593458,4.912248807947945,855176407230.002,18428564071.655273,21.141989579844182,0.36029354552925297,3.413820944329472
3128134.11816547,1219966.0579388863,0.38999800259662437,25367780316.75033,0,3118667341.1042743,No,9223372037944434309,9223372039282075109,0.5842635916096413,665.5714836781542,2.28721031987845,1.1499837352761093,195791873424.7373,3426956563.1720157,13.79335675430329,0.08746118654593196,2.6151641765764313
3354956.0054822178,1734996.443520955,0.5171443204280048,17557569298.888706,0,3120176799.648849,No,2124923873901230034,9223372037817218333,0.7030596118008563,875.9811540529107,4.113500799294898,1.8404352391296985,452081771826.75256,9212001609.739674,17.70870565464093,0.12387515449016062,4.9633570667933355
2617206.2082138904,1009055.6415254391,0.3855468622833766,648753165519.1307,0,3122549190.1837573,No,9223372038279272553,9223372038550048870,0.7048525687215186,653.9571695229752,2.347155479418558,0.9711262061337407,293478007264.3083,3896516917.1040707,20.14721920201944,0.06958985630395607,3.737114033722939
68793219.59983955,21031542.254388165,0.3057211506704538,5356696785.029022,1.1503740609692996,3123598942.878831,Yes,9223372036659367123,9223372040052490123,0.44546360177567307,1395.519353694003,8.194632000296604,6.916130054679814,1472412802951.0293,38123655725.60918,28.952197905283988,0.5753594942250982,4.422430114795067
30514949.316727333,2759536.1259861165,0.09043226968341796,3794116191.9457383,1.7403603932363418,3124231714.8014874,Yes,9223372038282933621,9223372040173019504,0.44441755089391366,1327.1482668224428,5.4650446152393215,8.201336497634129,2102406241677.0244,41149273006.753494,61.98753042354682,0.6495983576633714,4.227883115605065
297496934.7828123,1914403.4255756594,0.006435035799522674,15622872103.949944,0,3124404294.7376137,No,9223372037553773071,9223372038675932082,0.060442490382138156,2310.8562921100356,8.843371794005703,32.59097683568116,1021978137485.5137,48795806513.28814,18.621091333626,3.218308899668917,1.0119533629762607
58963324.46071276,1392917.5695137687,0.02362345716177976,3442390702.7437787,1.9304637118316434,3124404294.7376137,Yes,9223372038977712510,9223372040327584589,0.42408112851649143,1578.5366956516314,11.435422493292865,7.89867942664228,1423532135072.9053,33828819922.002205,20.058408409524763,0.6350762371068985,3.5552218712194468
3449132.600779574,2473115.4493956952,0.7170253323507252,4897348504.46288,1.292259771233804,3125914474.6794577,Yes,9223372037491798330,9223372039269247294,0.5378689222213731,775.3435419893628,3.1752401166017146,1.4892372167867025,340962072368.71124,6811222278.470682,17.30258168152527,0.1058217389508665,4.295917011371757
3351476.9243833255,2223558.832122514,0.6634564051285093,10097174642.581295,0.32278933635566537,3126935751.1902447,Yes,9223372037855743696,9223372039181850554,0.430780953973525,378.00522020380845,0.3547651717803244,0.7539250929428795,7402552569.560199,1323520502.2448843,3.36218752014509,0.06893735095454648,1.2813914033275524
109242578.4919706,5974874.476920143,0.05469364197916017,5726260221.238723,1.0494637895298706,3128964176.1244497,Yes,9223372038020727591,9223372039450306859,0.33836734696607695,2060.8983407027313,12.783939247269236,20.171551132204048,2104541969535.8513,66999440843.40876,26.52615493451969,1.591126039765791,2.8104270613721196
10553061.1964418,1023666.3621076841,0.09700184079789437,9678214154.502228,0.37032638843594157,3129467738.571286,Yes,9223372038479835067,9223372040604061011,0.5250935482403513,893.7611103885552,4.285610116233254,1.9124751482808293,390562931940.8697,7036542519.927025,14.68452059822066,0.15030915344801346,3.1244933966707555
111435819.6173742,1118531.6734593108,0.010037451847169957,24596606259.70011,0,3129942545.2040057,No,9223372038354744198,9223372038704707642,0.239959726733089,1745.030104491381,7.797806735342243,15.829840950772349,1132715796358.5872,31083398780.12471,23.40614541350568,1.4152340046034033,1.4659054813788457
40151719.95403807,15983040.571620362,0.39806614984155725,4893165379.430491,1.293648316742647,3130316648.385786,Yes,9223372037329687673,9223372037373416718,0.29491230152293413,1556.2114658495598,7.798524260083633,10.992560900655876,1293392503020.269,48280023038.3873,26.723868174358785,0.8196842527471668,3.9312132285711043
46152211.828110866,13409841.189224703,0.29055684783143804,3388500214.186146,1.9623982160439037,3130532482.397615,Yes,9223372037871843330,9223372038213018631,0.4533180947279859,1534.1716449798705,9.549200651234976,8.713396642410727,1015771775632.4432,32404570811.195297,17.139988701474582,0.6973158396314991,3.101576282555895
2694910.419532819,1922966.2251782387,0.7135547850646545,7239611142.676426,0.7230932251411141,3130575649.6611333,Yes,9223372037263178005,9223372037720906922,0.8023841286730374,732.8297493474644,3.214118224971123,0.9528560732400919,251768193027.7666,3554673272.7776875,12.621774724138048,0.07219645839126007,3.2861661573377408
9557007.377994504,1310295.783564039,0.1371031465959796,892480839922.916,0,3130647595.4418845,No,9223372037857834409,9223372039335402708,0.3220947980222817,875.8918553070303,3.825323493282199,2.127398701856449,457010525159.686,8068652823.56739,19.250386056355133,0.1609311663626092,3.3463132566252223
214060049.8327708,2290612.7951795277,0.010700795393484274,4114458606.5038886,1.5904722811188896,3131496587.887321,Yes,9223372037273619212,9223372039496632812,0.09931238288358253,1902.1274151177615,9.365038844707527,18.708285886455762,1208382137285.1328,48495404612.780975,20.791035629122458,1.7304401704602237,1.870465587498473
397031314.9724623,78880282.73366405,0.19867521719070222,3581565254.0763736,1.8516249501306952,3134533300.7727647,Yes,9223372037019826063,9223372040175409426,0.30722425676627624,2825.3279194830725,15.340977849120296,46.59633527109829,3973529885380.148,152205662293.86765,41.73542591477127,4.0784169867769835,2.4908346918463597
669044335.7141656,2101109.3777725287,0.003140463592042398,8168273841.441047,0.570292263374663,3135353775.034716,Yes,9223372039045582221,9223372040837687559,0.16238380099574587,3344.7976247032575,17.565999729272228,69.24091710929227,4722446237203.919,191825357350.43616,43.31871443772765,6.138729862912804,2.085610559765727
2594201.6719681555,1097349.0396829136,0.4230006678125307,19673528183.585575,0,3137772336.028701,No,9223372038352606742,9223372038914813370,0.7774038360498289,793.5559507034133,3.792642976167183,1.093540205714671,269692154423.94757,4120657051.1514497,11.457972081301834,0.07811055152678109,3.520971343682111
21260735.596984565,6488514.650095755,0.30518768367619553,59953619015.63676,0,3138103485.8192472,No,9223372037920227260,9223372038881954119,0.39307382625357035,1352.8487900161176,8.332499827898461,5.868311397806416,1058915751478.2115,28785545208.93059,20.477055348184958,0.4318655668961904,4.448684477643179
3156108.7702667653,1448419.563289359,0.45892574328702035,4389457230.489786,1.4760439139612083,3140825024.005729,Yes,9223372037140271527,9223372039805259893,0.7172271978246663,699.2413101227704,2.450640178782484,1.343110576602152,318265921351.58453,5114672590.335348,20.926278360732933,0.09699328409266163,3.519507519413703
52346538.22055052,9882223.358920326,0.18878465883042297,3872915365.8920135,1.7016385343875289,3141775549.9539165,Yes,9223372037102767274,9223372037420019786,0.3252456794461425,1336.7067341153781,5.834209967920997,8.029737723690292,799262707296.2932,20061175931.583755,22.074399790423627,0.704117959508745,1.9015891401717118
5756047.375965339,1570499.8090329315,0.2728434473264816,7468365952.776899,0.682800568634761,3141833160.0387006,Yes,9223372036804539340,9223372038144203768,0.7203602579800016,869.635197709686,4.448715742828151,1.419267398249971,454718385907.7367,8159392084.714703,16.46983570547138,0.10377064247571019,5.2479419315302485
7497419.768112427,5250146.383193383,0.7002604289975851,3739959841.219942,1.7677355480271477,3141833160.0387006,Yes,9223372037393753000,9223372037683365886,0.6444499641615624,930.1011001649526,3.5824382417510066,3.129917347963108,460135671945.1195,11580145325.173033,20.696104087213023,0.23056665625634454,3.3521483634594533
1094293.128448295,1050624.2705082423,0.9600940033298254,3247581221.3531117,2.049954437959397,3142855785.636438,Yes,9223372039094202762,9223372039907977628,0.8368607870324889,607.204221238352,2.3734878830616273,0.4872904202680838,267168258420.00122,2631646030.6671534,18.13757617873026,0.03436998964223694,5.110387080506149
26943708.069542155,4550354.0707305195,0.1688837356382418,3232469371.6991096,2.059711702219508,3143201481.8352365,Yes,9223372037119780610,9223372038795207403,0.3217461660668665,1023.5012088839807,5.077262090664032,3.05088134866773,639506641997.6171,10251076892.018318,20.29536592306344,0.2637340748779309,2.5942329421052412
202170112.6731694,4468844.170699334,0.022104375921893658,3983110240.2990394,1.649574614464135,3143460760.5926766,Yes,9223372039139691328,9223372040752529318,0.3921566850281782,2128.6744337556033,12.832917579442142,22.32580823723239,2940992817536.6743,112653875892.81256,36.927505193682016,1.7859747332732794,4.209946254353587
22239138.403979115,3660291.5229857992,0.16458782964050825,72616277575.67047,0,3144296252.8798556,No,9223372037810438874,9223372039036270608,0.5497478985611087,1104.612604307085,6.449845074618497,3.0176399788290373,655031962828.2026,10383922437.375244,16.364193954036775,0.25300349455222376,2.739306571493537
