M1,M2,qin,t_merger,z_merger,t_form,merger_flag,bhid1,bhid2,f-gas,Vescape
3086370.9446477494,2636007.446478924,0.8540799190227518,57179020569.75206,0,2236466257.8164983,No,9223372036810625580,9223372038151093814,0.7480715773488623,967.235115016233
5454176.7392296335,4045191.49517139,0.7416685759513445,14206368767.001072,0,2237147114.7993636,No,9223372037227919470,9223372037848617395,0.7216164943014673,1084.029859478919
12807789.755144183,11989424.67869867,0.9361041138173883,2312154676.041322,2.8421729003794454,2237932795.3984294,Yes,9223372037046960705,9223372037836740539,0.7335134937222043,1152.5412404610506
5036303.598425155,1379252.5909771814,0.2738620823828952,527690814697.4097,0,2238312570.3444667,No,9223372036689403856,9223372038322152111,0.6858709158698123,917.6117955156479
10139874.164872563,7266394.582814977,0.716615853872019,3779110948.837238,1.7478816916876712,2238679267.7270293,Yes,9223372037009259101,9223372037373859591,0.594259355879117,1098.6498473073354
47463754.400738105,4311561.30436738,0.09083902777611565,5298705627.001171,1.167208198031953,2242753423.520144,Yes,9223372037231301638,9223372037901467135,0.42199594682208363,1838.0866848134983
36640120.097119614,5711401.535251393,0.1558783519298667,2755967724.417455,2.4112830787102952,2242845149.9857097,Yes,9223372038371448216,9223372038872070924,0.4911429632121123,1260.9161957792523
290337127.8846026,65112777.80714221,0.22426610844280975,4204557580.6081586,1.551658617792173,2245099348.3071356,Yes,9223372036689085196,9223372040887221942,0.3866072448542896,2706.0220451873133
2821960.781131951,1502167.816184488,0.5323134985532773,87867361895.36237,0,2246161149.866916,No,9223372037372388935,9223372037694554780,0.6803994566462171,775.5330786416554
8238350.4395283125,2032308.774000561,0.2466887987975565,335458112702.83673,0,2246659330.002005,No,9223372038764370335,9223372038994475836,0.8466260571923214,1248.239874343182
34743097.8767074,15086715.677897634,0.4342363404505771,3043759049.5090013,2.1881595356609145,2248009824.0482507,Yes,9223372037269289059,9223372037401054011,0.7355507833181738,1593.506397898178
14619666.790785145,1687879.7452102455,0.11545268229191963,498646443554.82745,0,2249976990.1837616,No,9223372037064362926,9223372037965950173,0.6277035840898328,1075.3932432915337
469176096.6986713,18359039.95719841,0.03913038214517037,2891988662.0777497,2.3012983217632215,2250003222.484577,Yes,9223372036901409219,9223372037586093343,0.2362300053647403,2102.893217109058
15699743.967853436,3780639.328345433,0.24080897982072919,4622968754.8923645,1.387542935039755,2250659059.223735,Yes,9223372037028249485,9223372037302774070,0.48864775697015034,1370.9417248455713
3534476.5901850485,1437740.914365413,0.4067761881229887,3788227692.9022694,1.7433062249660956,2251091942.242329,Yes,9223372037396581935,9223372037528117808,0.8068257832880522,865.5441858866628
6555469.210835659,2299104.5931270276,0.3507154894918573,62760068142.77849,0,2252443219.2242017,No,9223372037456493062,9223372038713858916,0.7783435423743907,961.0194836950906
38067821.37745679,1578324.1914226848,0.041460848935194,94488880496.11304,0,2252810597.8079424,No,9223372037217093630,9223372038181894232,0.6413043828523343,1320.8587750594909
17316167.647391744,4237208.371168201,0.2446966590674255,3476258415.62109,1.9108070997404085,2253676631.1629977,Yes,6059671812518352852,9223372037288461336,0.624418535402055,1155.4361714066256
240026775.12841997,1470614.680667189,0.006126877636381922,2765566506.2479725,2.40323171246248,2254175300.709686,Yes,9223372037739474642,9223372037885907152,0.22145544410203896,2492.6187189140055
64866970.07725723,21724234.401343085,0.3349044109115825,5507473846.0212555,1.1079191268072117,2256025909.7173333,Yes,9223372039269952988,9223372039293521448,0.48602136450961775,1655.3310682770896
11701555.568344628,3109347.080231453,0.2657208319074213,2364825052.068443,2.7841368870593928,2256078415.7517166,Yes,9223372037439107099,9223372037598444905,0.6259842171753502,842.672310039685
11087405.452238575,9708837.317216357,0.8756635949717271,2399983868.1630793,2.7465666342983446,2258060780.0653067,Yes,9223372036421575733,9223372036766922500,0.6998164463332974,1414.5345454046867
5524780.785040618,1311981.3628556246,0.23747211227060097,3926885465496.2173,0,2259728460.6670494,No,9223372037625953541,9223372038636579162,0.7669425380974543,984.7818244323536
2729800.632838851,1738816.3325642287,0.6369755767680184,477675731660.2391,0,2259728460.6670494,No,9223372038243939711,9223372038813884602,0.8066851791876432,867.3570015635636
57782424.933431685,2901440.0338278655,0.05021319263029326,2694330792.6631675,2.464100793118879,2260595271.3085833,Yes,9223372036909895533,9223372037518570705,0.4346851805576655,1332.017480106332
45665424.480886295,2213789.0043835845,0.04847845015237266,4822559562.548084,1.317373768237138,2262237224.799097,Yes,9223372037663891753,9223372038872070924,0.4911429632121123,1267.005652250997
400456434.81349397,6435050.403820946,0.016069289551603697,2285793676.1989284,2.8720438912805695,2263748135.4880466,Yes,9223372037334470061,9223372037783868568,0.22141448274956224,2478.9532414484756
2488153.599941518,1112945.2632376612,0.44729765206771,10569802698.815386,0.27247553941207364,2264313162.0943556,Yes,9223372037935434019,9223372038842814838,0.8519682508886827,726.8252070902677
125468728.73058294,88179227.49610685,0.7027984453835724,2672089741.1199255,2.4836489589600657,2264418287.968146,Yes,9223372038183888626,9223372038927286997,0.39585584879960906,2498.789140833682
6165868.929083809,1333283.2794125553,0.2162360722790565,2269325078.5837173,2.8909948860463395,2265548483.0925574,Yes,9223372036992670969,9223372037313222993,0.7008379857799466,522.8411952789173
11701725.97231682,1482074.347797009,0.1266543372578715,826566640259.8651,0,2266415956.218105,No,9223372037054737552,9223372038535348960,0.7504046873357043,1037.1202427520616
64134801.01007815,3107373.234220245,0.04845065682408451,8325668789.432218,0.546967812094514,2266455389.1671896,Yes,9223372036995455122,9223372037236343862,0.32347104335988724,1754.7410217265622
43641451.30119206,2662207.0572032337,0.061001799386321415,7872772026.328867,0.615954152387087,2267414987.2782483,Yes,9223372036879829520,9223372036900962729,0.5579651470492232,1802.148989147579
53557684.45289544,14872290.679557757,0.2776873352812349,4910213445.199625,1.288001157181769,2267467571.494003,Yes,9223372036545916238,9223372037348250917,0.4877542011222127,1788.4362363286557
26795598.61704646,3309514.9462313824,0.12350964774214748,3947513374.6190095,1.6661363768548882,2269032117.991948,Yes,9223372037154928149,9223372037425541252,0.22028859661269626,1568.3952613757422
33231330.63675617,3474011.580719406,0.10454024904067208,1593084626762.5466,0,2269268800.0496287,No,9223372036821904751,9223372037835420298,0.6591755806272618,1539.9218661627388
8282314.6643534945,1889950.4555663033,0.22819109538309604,8551948175.671289,0.5145637931110484,2269768486.287809,Yes,9223372037327216442,9223372038911448970,0.7512098515473749,919.469169148327
193455369.52872014,4083219.9816319323,0.02110678029552311,5249559686.801401,1.1817040425535081,2269913138.410998,Yes,9223372036943380025,9223372037708640344,0.2668887145918012,2791.707355228536
9559875.844859714,1067528.344549553,0.11166759504764452,44176144676.286804,0,2270018341.676921,No,9223372037178731819,9223372037281832543,0.6690154810021627,1212.6888070260834
2574292.8078838834,1752221.4450432246,0.6806612828490102,3970015333.194032,1.655639275974451,2271504492.611746,Yes,9223372036808160414,9223372038503876319,0.8202549428144996,788.4083829721712
13401051.18432587,1267213.3992949422,0.09456074615826403,16897803788.26558,0,2272135865.403469,No,9223372037279306310,9223372037602827960,0.7130519914075241,1145.1188958404223
17698014.548408918,1415551.4771199895,0.07998363168072149,6908790910.396912,0.7849233199326431,2272688359.3321238,Yes,9223372037527058614,9223372037894862176,0.7410987844549805,1300.5873626070613
45060774.386229865,3369653.34808366,0.07478019172953657,4751055461.429048,1.3419713905793187,2272872532.83523,Yes,9223372036456735997,9223372037282962610,0.22362002747586784,1355.4690380279112
4976832.612130625,1250317.8454522411,0.2512276266645362,7586694353615.044,0,2276609579.1082025,No,9223372037557370327,9223372037908041285,0.7938933854158726,793.7902874199252
6601236.877699859,1082221.4270516902,0.16394221978423842,7485093746.766889,0.6799277064602314,2277741578.4941263,Yes,9223372036555880636,9223372037178591223,0.654707084623608,1013.8637356959133
12902221.956399824,5032398.507395786,0.3900412288985302,6436620529.4602585,0.8814900794054236,2279413556.291844,Yes,9223372036566682819,9223372036805143476,0.5619681410313224,1208.608497376975
53056980.781275295,28666492.228389446,0.5402963343610825,14476162235.451233,0,2279479389.607258,No,9223372036651782945,9223372037512264635,0.2866159099720209,1609.9993627995013
10876516.336321652,8880645.611707853,0.8164972438878545,3007958757.626527,2.214004641963455,2281415139.9399214,Yes,9223372036887853790,9223372037133658271,0.6792403547872945,814.2083075742378
53588641.17451007,5274570.952540707,0.09842703298566946,5539115745.286628,1.0992411710931658,2284102290.1489935,Yes,9223372037299726451,9223372038020727591,0.32086894014631057,1534.023628962792
6334824.467510822,2423811.9001085386,0.3826170579057797,179782327255.86676,0,2284471187.4129825,No,9223372036714347814,9223372037664158130,0.7517215340674553,934.2365742754469
59164969.161138356,3307455.8982340787,0.05590226691787972,4192518349.544235,1.556767234999392,2284629291.6091557,Yes,9223372037242310598,9223372038404387147,0.4027616277821809,1302.0155523218502
25190961.212251343,2797905.4203910404,0.11106783091033105,20601544805.573715,0,2284945509.662865,No,9223372037430954349,9223372037693219662,0.61817143660596,1389.4234980858905
21983106.435762685,5986717.552987391,0.2723326464565556,2464874048.69543,2.679550137440323,2285288093.7543435,Yes,9223372036986833802,9223372037691890912,0.7778590522759947,1066.3874328562517
7720634.771351139,1802476.4165084455,0.23346220484316546,26255575433.627476,0,2285854708.2939386,No,9223372037638975763,9223372038221057379,0.6974497494773104,780.0553420671469
44267969.905612946,36480082.36657058,0.8240739849681947,2532511730.1108246,2.6127155255475762,2286447721.2334323,Yes,9223372037163625220,9223372037888167354,0.6182968244072636,1521.4607728755352
7563337.704688169,6378476.2850536555,0.8433414630024954,5791191024.570074,1.0327849641450617,2288227031.2616944,Yes,9223372036904196014,9223372037555688388,0.6853168233185143,617.2691966029744
58476395.110178046,58081057.89469577,0.9932393709506648,7629328684.114603,0.655553490751157,2288477485.30473,Yes,9223372037108008159,9223372039455849581,0.47719554112543294,999.5420759099778
73714628.32001518,72645769.40444943,0.9855000433438321,468573648580.92126,0,2289611220.0060487,No,9223372037469186746,9223372039512241790,0.4086661891262233,1902.6876102967167
368741415.5226141,12875042.522835419,0.03491618240003697,6177643636.238167,0.9392386238902312,2290863792.799516,Yes,9223372036486077725,9223372036893973198,0.06406177926863038,2739.8700760156016
45404564.40012447,1946936.383933054,0.04287975029945925,8554089713.467339,0.5142632190424609,2291483560.9459324,Yes,9223372036957178186,9223372037010991245,0.3981910625270535,1775.9758386522074
148275596.36857718,15649474.7960572,0.10554315868105767,125265317740.11304,0,2293475063.1397805,No,3076005055680086923,9223372037669005290,0.2362344500213516,2282.3423355378945
62905336.35072273,4173505.6862309366,0.06634581306364776,2616815636.436023,2.5334077658443124,2294372063.856295,Yes,9223372036792326893,9223372037582558674,0.2897920724447421,1680.1997721667885
5326089.753466342,1410301.6147434162,0.2647911845318715,6422572419.908606,0.8845298620282205,2294688676.8286753,Yes,9223372037131067374,9223372037178681997,0.6644037320476024,1183.792259479194
75576433.71950799,3329125.6033643214,0.044049784298104536,4883254553.008375,1.2969456774048789,2296377494.908115,Yes,9223372036362427556,9223372037812762253,0.4970690107754758,1549.2558880256233
2982154.7153221616,2325602.410802671,0.7798396236298011,2359347822.999818,2.7900726354476633,2297895101.692096,Yes,9223372037959354303,9223372038802621476,0.7754267167523754,693.6167036682475
2192616.3108388986,1561866.007775273,0.7123298317422898,2301235533.5333157,2.854477577806728,2298079873.790803,Yes,9223372037053250526,9223372038598556041,0.5846256841507925,301.257441486896
4662309.480459765,1162170.7107042302,0.24926931933090488,314361461452.9412,0,2299016998.966744,No,8307190038889563663,9223372038358052616,0.6367493457933772,825.1872984526287
8035044.300373873,6097707.340207556,0.7588890754371856,8094208474.422914,0.5815019716655204,2299214997.4053426,Yes,4793214447971342406,9223372036540048441,0.5999170677895237,888.2713337673431
5545002.056407241,1296251.6561893276,0.2337693733930199,390346131218.1653,0,2302449674.482218,No,9223372038077617766,9223372038175008872,0.6026454113370193,1172.8380174653716
27409052.91693274,15535730.144619951,0.5668101773418921,297803393214.96387,0,2302674170.535247,No,9223372036821165568,9223372038204852619,0.5437565110276644,1310.2567493375777
53588641.17451007,3662322.1703210706,0.06834138895955227,14583562379.897352,0,2303994864.2756352,No,9223372037035657618,9223372038143781046,0.5072137741433911,1595.5824497700087
78927001.8227063,1438521.9325712866,0.018225979694536452,7005097895.96481,0.7664638761869879,2307086153.377331,Yes,9223372037479211240,9223372037812762253,0.4970690107754758,1531.1295178982814
114140130.65603952,13310694.478071785,0.11661713020272833,4239974986.1741753,1.536765297933761,2307654344.5396924,Yes,9223372036489161241,9223372036755205221,0.1629759548701264,2018.2256496182736
35277882.34276567,1268813.7766004328,0.035966268164070364,11266793381.817484,0.20389629894523076,2308222577.2764764,Yes,9223372036972696220,9223372037846705105,0.39914077707856743,1389.4130100055584
59321030.79900294,3029470.218267094,0.05106907579761768,5300503352.832394,1.1666819827209074,2309226997.2152967,Yes,4378004272824138916,9223372038571361483,0.38858028756728824,1386.3893647791258
41768285.63688654,22414796.498645622,0.5366463132700519,2981366024.371719,2.2335303452582385,2310654553.88936,Yes,9223372036554082639,9223372039115861238,0.42894868772114314,1532.3477003290468
2024058.3816803312,1094135.5047740187,0.5405651905483527,7334905742375.243,0,2311249446.3912697,No,9223372037860972198,9223372038475177612,0.720213970273079,821.1876613635233
170940744.70303285,102721360.47954525,0.600917941816611,2659348143.7237887,2.4949685625919216,2311738614.230247,Yes,9223372037673416876,9223372039706236349,0.2449654641684296,3182.194760466473
3994240.7074863906,2150427.127390701,0.538381956640761,2369579735.264711,2.7790024681809835,2312267478.8299103,Yes,9223372037604152006,9223372037832559259,0.8346486765993253,1047.4474136187841
147799885.27954498,1417533.843329807,0.009590899483099864,21661423548.24386,0,2312267478.8299103,No,9223372036589031096,9223372037425671325,0.3875339924444642,2642.5125932505775
3787640.091536265,1532002.7116488644,0.40447420415477886,2326923912.0034723,2.82568103848545,2313655918.841833,Yes,9223372037660432547,9223372037980812475,0.7334828467475891,825.3302564772507
35503667.60591825,13112386.855434937,0.3693248540116791,5839904087.485005,1.0204629485782983,2313841062.8155746,Yes,9223372036715933293,9223372038217268283,0.4285054540574208,2140.0719026426755
493617706.44321436,1524874.1454788896,0.0030891804033255656,2504061997.7227592,2.6404658322842267,2315309145.1290116,Yes,9223372038230223952,9223372039209365423,0.3833392620881324,3534.698829103762
547806169.5998354,18351797.78838031,0.03350053140472302,4643808853.021854,1.379991828274774,2315626604.527487,Yes,9223372037936537182,9223372040887221942,0.24829977131319808,3291.055840238851
9743400.922909025,1257744.6185735497,0.1290868176856293,2646910942.316684,2.5061038896466843,2317081791.2827535,Yes,9223372037913976021,9223372038106437524,0.6474163545461351,1174.4221118521891
1491815.774873907,1375334.7196498986,0.9219199466945885,3830450755.9897738,1.722345611912564,2317081791.2827535,Yes,9223372037072914433,9223372039534954266,0.8227390373213902,655.3874098043077
942243084.0956953,16951787.15352411,0.017990885196884573,3899867839.3783817,1.6886849916087616,2318285831.566298,Yes,9223372036844822167,9223372037259344814,0.021144155821276694,3180.363354206904
7244966.283312004,2053637.6711864215,0.2834571743855805,151134112804.3317,0,2318921004.0676675,No,9223372037167791950,9223372038326935412,0.45583448824284134,406.58928256162704
10657604.033380752,6142324.780259471,0.5763326129419948,623578338416.5515,0,2319873858.995806,No,9223372036908335567,9223372037260446243,0.6751247257788247,1605.7993048895266
576798985.4349699,1606526.0488202344,0.002785244234798258,14677276367.324188,0,2320045914.5407,No,9223372037410362685,9223372040887221942,0.24829977131319808,3297.830179337643
3180348.7353108833,1094254.787554552,0.3440675468715814,10108017531.861538,0.32159714224968117,2322282978.494984,Yes,9223372038026453269,9223372038766841142,0.7112774214959038,875.784844671933
6016609.249775832,1070724.839061229,0.1779615053281252,2428615672.3492203,2.716633614077962,2322786074.313121,Yes,9223372037827859675,9223372038695584702,0.5198899952467995,539.4258525271977
68251760.97820382,2309513.435761672,0.03383815161193005,313309001420.8333,0,2322944953.33433,No,9223372037729577614,9223372038054295546,0.4164347110216503,2113.9565597165383
16746734.373654712,1963181.562615228,0.11722772445137877,18668294747.752037,0,2323421609.5654287,No,9223372037229574009,9223372038814343409,0.598809479621106,1335.3299840525588
55555245.01690012,10929966.382265447,0.19674049460029397,5471248118.18924,1.117951032552562,2324560404.659514,Yes,4585938203541703990,9223372037907647357,0.5688956152509748,1537.3659983466061
31578696.11312736,10535040.97638264,0.33361228527745296,2971037183.9387302,2.2411912571672703,2325209326.315793,Yes,9223372036743617592,9223372036824733292,0.5154673505487015,1190.0356821515686
10983956.040787844,2700675.753925269,0.2458745959922431,9446753399.139954,0.39789381999877554,2327302129.518221,Yes,9223372037324729438,9223372037334962113,0.6001493050104287,1221.8857215356466
6936435.691329849,1484886.0133381544,0.2140704649210801,226301888223.0773,0,2329779767.694739,No,9223372036491324263,9223372038446236816,0.71933536113408,1136.1899859928897
59684275.2663893,1882793.4887342968,0.03154588843260322,18178329972.784157,0,2330203825.881442,No,9223372036680817530,9223372038143781046,0.5072249791470765,1620.0636893609733
4564895.209690787,3761894.891404464,0.8240922778289327,2508408927.7436576,2.6361922938449065,2330362853.5218635,Yes,9223372037858362002,9223372038425953573,0.7619015069550139,1175.034814339025
143979996.23627162,8456282.919629116,0.058732345747199,10888227009.87767,0.2403658957286796,2330839955.4857874,Yes,9223372036978594957,9223372037596981404,0.35075266698695173,1736.3488211918639
22212725.788289562,1517291.1687164064,0.06830729299851686,3679523969.754348,1.7990527819441708,2331118278.1522026,Yes,9223372037484751568,9223372037782025199,0.573892626103687,1484.113940678518
5465750.0090075815,2185885.3539373684,0.3999241367305528,4064625439.940674,1.6125329742211612,2331502644.4704866,Yes,9223372037493652658,9223372037676652335,0.6715914760693849,951.4523667322034
4326116.643658663,1001090.6758586286,0.2314063069302706,2973241506.6128955,2.239552659173175,2331820754.7388873,Yes,9223372038018726434,9223372038020930726,0.6909852594482807,760.194908614268
30034126.10852943,2317494.0217926004,0.0771620260705522,177637290664.0472,0,2331979814.6282916,No,9223372037483252456,9223372037827927377,0.4567498682572178,1483.293894944293
1716933.6224687481,1400577.2280637375,0.8157433751281966,2339493176.7585535,2.8117808991879154,2333358466.3907075,Yes,9223372037747575935,9223372037863994626,0.6822166358348193,194.7068654756842
326217104.2624418,318594366.5731142,0.9766329306779846,3081963507.095836,2.1611209983929816,2333597103.3421664,Yes,9223372037012941132,9223372037675708216,0.1203771634444063,2190.1833727856174
160220914.8191405,2563415.3543257145,0.015999255510551365,8544673263.167145,0.5155856849666725,2333676650.5752335,Yes,9223372037682293136,9223372039295629316,0.36486140687180435,2764.0798070737387
2136951.013256625,1823109.4974745282,0.8531358398787929,3145175645.083072,2.1175653309764275,2333862263.862503,Yes,9223372037574554349,9223372037833865310,0.7268133732274961,741.5724851373224
14795608.892071974,9813948.167395948,0.6633014050982801,2883026314.8124824,2.308282978188506,2334697576.943137,Yes,9223372037428508826,9223372038132805732,0.6571260744481633,1638.547520170686
65046888.2712285,2678154.0289340736,0.0411726694406483,3003061394.3983364,2.2175792922543547,2334724096.246313,Yes,7571035170221474224,9223372037532194752,0.27702261644723625,1437.3296687417246
7441683.468875074,1511085.6240624643,0.20305696021372008,368854143395.3064,0,2335652327.175176,No,9223372036954202238,9223372038736651394,0.5642447771007983,1388.461534003433
169505091.23732677,2178813.5890914574,0.012853971365620316,7470472390.864237,0.6824382681372658,2336991821.2345853,Yes,9223372036348444337,9223372038128905790,0.14189158496216758,1763.1161556523841
297803661.9327555,123480966.3949792,0.41463884491407427,2958249533.162106,2.2507364187081222,2338198883.5611053,Yes,9223372036773217188,9223372037117914745,0.27417776713386455,4377.3819308162665
12117994.475716501,7431771.637825986,0.613283959876254,3255880807.017747,2.0446270445790025,2338331538.8306446,Yes,6992207203937576764,9223372037304754091,0.6680651042558706,983.669048819037
4845209.743944377,3922273.42989788,0.8095157149388635,2440634737.339539,2.704240683689134,2339618408.489763,Yes,9223372036943345249,9223372037080498868,0.8082664450091938,986.6603735792498
101462217.12836663,2142389.7400357095,0.02111514808832956,12617634938.261906,0.08673287421171476,2340812595.2412066,Yes,9223372037811648026,9223372039293521448,0.43742411731445224,2025.6119903275642
28888017.39223727,4611230.889795624,0.159624346218884,2635178103.644467,2.5166875938582276,2345285730.959751,Yes,9223372037542986629,9223372038013868724,0.6703037122902952,1356.3099819198883
67972866.47705181,1102229.6934530737,0.016215730637536015,4596834276.660557,1.3970895862041164,2347118173.608798,Yes,2584941793153744214,9223372037592329209,0.3316873515108821,1075.9194067284086
5185463.875416022,1119389.3734526704,0.21587063382306632,8032933368.487655,0.5908926773001771,2347436901.522627,Yes,9223372037628536224,9223372038431000957,0.8482879426389005,893.2655425924344
5141783.657211157,2122821.6838958184,0.4128570600045845,86322924636.1194,0,2347556427.7144694,No,9223372037398021266,9223372037629416428,0.8576960749443377,755.2004224761616
119479313.11470254,1775027.1766547377,0.01485635571867304,42635608207.99363,0,2350903879.4496703,No,9223372036469460192,9223372037823393782,0.29373923539893293,2150.5558718375755
19609805.113077655,14104152.173915435,0.7192397931843527,2609316746.723807,2.5402914653857174,2350970311.3518386,Yes,9223372037222029728,9223372037224573995,0.762418800571396,1364.7695810304651
8817936.9499417,2319837.0764102214,0.2630816130325766,9988969808.524994,0.33478906800814145,2351289192.212825,Yes,9223372036508515368,9223372036737747320,0.638714176630765,1053.0910688456563
10998653.383389287,1024531.1622665517,0.09315060003744183,14436816941.893951,0,2353468553.6304135,No,9223372037979370656,9223372038015573334,0.6577113731697377,962.3570579631732
778320142.9807134,3242602.9864845276,0.004166155810983397,3682699979.1664963,1.7973862964800729,2353880573.1295643,Yes,9223372038234060028,9223372038455083502,0.12431753144677529,3031.7830701341986
7605825.095087701,2057514.3615537588,0.2705182325166306,2357079273.891022,2.792537739375338,2353986904.199462,Yes,9223372037651881921,9223372037858343850,0.8069473894391265,863.2388681363004
9312676.48253517,4936773.47833481,0.5301132802791064,98575465974.13858,0,2354571750.4286695,No,9223372037935733348,9223372038736651394,0.817674929467739,1039.90509888011
6919821.304041263,4795338.181416585,0.6929858403447567,3949823117.4043765,1.6650544556224387,2354890775.5355577,Yes,9223372036571136475,9223372037788018247,0.8216506473331765,965.3443850173707
24361235.870993122,5054167.61484314,0.2074676195250475,5758418279.841683,1.0411665179617868,2355143346.1229296,Yes,9223372036498680048,9223372036549253230,0.5087824621658181,1361.0110652971828
128522367.91223906,1524646.9401826353,0.011862891767009257,141326760044.3984,0,2355183226.4198647,No,9223372037932314708,9223372038955550570,0.37888147594741395,2391.1703412699862
3642441.7068988304,1786685.6484187804,0.4905186663755731,2463114936.7921777,2.6813285308995667,2358041832.6628013,Yes,9223372037650858346,9223372038469983348,0.7885083257145427,911.4534158351726
8375539.837472787,7328620.433326591,0.8750027551105183,7346441585.279589,0.7040390013334451,2359651078.6549044,Yes,9223372037834047949,9223372039250265421,0.7530383153908788,1067.1037514507952
25630461.457193013,4730499.46999805,0.184565520909514,3622738157.3832808,1.8292476593431077,2360395962.9576845,Yes,9223372036781936769,9223372038132805732,0.6571260744481633,1635.6041491975589
47831968.98398003,31574720.020442907,0.6601175049059337,2709032399.9020896,2.451323905434775,2360914762.4887686,Yes,9223372037362040327,9223372038163666196,0.6411609609619711,2115.4192923427518
61692060.06872543,6024263.228193395,0.0976505440324463,4982119681.600053,1.2645209191772735,2361074399.853686,Yes,9223372037776226563,9223372038174254021,0.4160153132526564,1565.1017059482804
26046531.15595847,4974674.1618162105,0.19099181123311276,58880010696.88001,0,2362631030.2725606,No,9223372037014589887,9223372039336190120,0.6140597614061868,1271.6513189809255
44972448.32731106,4212272.589904305,0.09366340385222607,5349456405.068246,1.1524601199847213,2363203200.882236,Yes,9223372036512024379,9223372037448101399,0.37283732023712873,1397.4330002364077
32986090.92011182,2278414.710836882,0.069071982986857,3191923337.336655,2.086262481320331,2365212772.961446,Yes,9223372037523858306,9223372038908281781,0.5851691709218192,1204.9681233714737
104060877.70427378,1304845.6965201418,0.012539253226638429,37388997162.89782,0,2365851682.1620693,No,9223372036642161123,9223372037966129426,0.0858998124556238,1735.0347360797793
26172630.095379543,14881520.894718084,0.5685909608811243,2614053919.853906,2.5359391253178134,2366890017.356608,Yes,9223372036507065082,9223372036800186529,0.7680361770776821,1116.83057941451
66441786.78691899,11326013.614298508,0.17046521717757845,2891155939.281128,2.3019457895313176,2367542373.0261936,Yes,9223372036964279508,9223372038360415465,0.47009315361728754,2323.85839531344
38303120.86239003,16826824.24058431,0.43930687269680496,2776609363.46584,2.394025533231154,2368527662.858961,Yes,9223372037216792995,9223372038084671544,0.5943618947849185,1450.94736427412
13704952.468396846,5631652.476266177,0.4109209783290074,190746799323.89456,0,2370964772.2091446,No,9223372036522015713,9223372036731165055,0.7911597156864306,1102.4025361371962
83815749.78154539,2461513.778955716,0.02936815318566409,16933229994.24321,0,2371297767.437443,No,9223372037795931436,9223372038030367511,0.4736767760247279,1993.8238259757986
2997675.677122525,2680198.876600361,0.8940923452977039,2385543178.3484445,2.761887470270547,2372203583.4520545,Yes,9223372037726688923,9223372038557421181,0.8802160546419477,950.311389149422
14251878.217473695,6179515.447190075,0.4335930572023554,2722332734.626905,2.43986242136054,2372270191.551326,Yes,9223372037183638598,9223372037621707677,0.6044970149133653,1062.1748450219777
22272509.181866445,5978964.172252717,0.2684459179444674,711348982820.9084,0,2372723141.081134,No,9223372036346772205,9223372036535741810,0.5328241837492583,1758.9251375898477
2674106.934594546,1512065.4469025603,0.5654468889561528,2383096015.3642855,2.764498904590091,2374535191.058947,Yes,9223372038032092597,9223372038271540603,0.7862893477007464,816.4267662027639
2998726.5016177003,1541673.1370706828,0.5141092848044022,98208174676.71582,0,2375321426.1931076,No,9223372037666248693,9223372037995289219,0.718718547073576,733.5276918549671
17995937.493122205,2204061.7776377024,0.12247551862636019,2923847246559.1523,0,2376614214.5611215,No,7940318464471479244,9223372037755884671,0.5877371621414604,1228.4723734799961
5613944.663489367,2156093.0594660398,0.3840602622053479,2393184924.3092647,2.7537610188887256,2377720577.180444,Yes,9223372038059212340,9223372038395689281,0.8193692808828917,1093.5835436749437
777898393.1495415,1533678.350708739,0.0019715664207753517,14773305228.308111,0,2377800560.9966326,No,9223372038777266736,9223372038780411634,0.08642648261153786,3712.62644723379
4667734.006907834,1840590.1049550835,0.39432197769435295,5686880165.747497,1.0597244369778243,2378173829.132822,Yes,9223372038598133897,9223372039065457736,0.8243767073004069,869.8066505455764
14214105.33697144,6560212.121394964,0.4615283175319939,3349031530.506406,1.9863155991568637,2378333806.3972907,Yes,9223372037729060097,9223372037898163085,0.6341500752523228,1157.67094348328
3964902.82360757,1479106.478614689,0.3730498689168088,2400023574.4018216,2.7465247148700898,2379533735.3963723,Yes,9223372037012808375,9223372037618160265,0.8732030775310103,683.6569128496662
63956018.84258814,2871605.138363489,0.04489968560161995,2630745123.5605855,2.5207065469957737,2380160434.745522,Yes,9223372036893709408,9223372037670773471,0.4688566063839021,1747.0924990713238
6784364.346480726,2512081.1577032865,0.37027509570684924,9419517187.109509,0.4012026002698118,2384415252.546438,Yes,9223372037288154822,9223372037310713685,0.6703830715640527,923.0562324989302
201907406.54937553,4092450.196792259,0.02026894538805078,12007451460.651815,0.1373461636043499,2388271826.0625496,Yes,9223372037250457804,9223372038007649191,0.4699112309345399,3059.0555897594627
54752358.30126193,2090700.535137884,0.03818466637791742,3265430086.1580334,2.0385248264253177,2388725658.749437,Yes,9223372036982152488,9223372037774199883,0.4053121340672818,1233.873897243974
5848221.724589456,2662860.2724299645,0.4553282002345588,2417255822.254284,2.728439934357806,2389900399.8471513,Yes,1126685226470098263,9223372037657716243,0.6789734318106034,939.5183136418935
35928825.51653388,2283697.2339747916,0.06356170014307509,2602799464.216954,2.5463005193752717,2389993852.3011136,Yes,9223372038020995527,9223372038021004629,0.5358834739656367,1382.305646896633
