M1,M2,M3,qin,qout,t_triple_form,z_merger,t_form1,t_form2,a_2nd_ovtks,bin_merger_flag,strong_key,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
79809495.45927235,1278938.747361957,3762306.701003924,0.016024894531686564,0.04639757491699239,3817533491.3153896,0,2682691928.948981,3746250417.3697863,951.0175592834347,No,False,9223372037782025199,9223372039591170817,9223372038488428728,9223372039591170817,0.2650606070448552,1618.2938338827817
12133659.403018115,4654255.930582671,1200791.3509681355,0.3835822134108179,0.07152712693068972,11387081650.277603,0,2685176017.634875,3050527082.337778,1.1563870855448122,No,True,9223372037363289159,9223372038774491743,9223372037952747901,9223372038774491743,0.7565502687538834,1028.6878973711976
68628413.08046658,67734241.59226348,57420884.50576723,0.9869708266872688,0.4210895178271292,10780141809.276865,0,2685176017.634875,10083552715.617918,0.6919828053963129,No,True,9223372036960996853,9223372037786952443,9223372037786952443,9223372039438092521,0.568845882837851,985.1044116307752
196180551.33900923,5955480.539722072,36501240.85978425,0.030357140394771963,0.18057760667668923,5084480914.180059,0,2686376893.464102,5070398138.015,870.2732751175917,No,False,9223372037199345510,9223372037616180275,9223372037616180275,9223372042069892286,0.22296631367654923,2206.7077798863534
1266005323.591531,7637985.587404422,178388818.3208651,0.006033138601452495,0.14006183445180181,3168556562.7236233,0.24598765995175156,2687895459.201174,3068820299.9292946,831.140071307929,Yes,False,1139643383029524880,9223372039669542113,9223372039669542113,9223372039885269647,0.06522374384589197,3470.59828800588
39462031.956262276,20371204.782483667,41792426.19961354,0.5162229052234837,0.6984817883427357,5745746779.395497,0,2690146142.4310513,5728487455.258885,812.2071932538468,No,False,791348495711056363,9223372038322983431,9223372038322983431,9223372039038975054,0.5466092106776992,1061.5659920214955
16735064.512320656,13019315.075195821,3647426.0230854065,0.7779662316575335,0.12258450936129393,3796260241.1595454,0,2691471946.410181,3776816714.1927743,808.4185784048398,No,False,5924827509063825935,9223372038838883732,9223372038478294946,9223372038838883732,0.8228860295068253,1078.499824914449
23733124.78682528,13948731.593619734,4412539.858221346,0.5877326192361718,0.11709985340614036,12881303677.026613,0,2693737286.4526505,4664306797.150008,0.01670305019273632,No,True,9223372038024726962,9223372038906724945,9223372038906724945,9223372039498819270,0.8572689269698307,787.1662652105477
71846182.52249664,3267320.405893459,58269070.27734611,0.0454766042005139,0.7757469430349597,6217410875.029547,0,2695132670.717216,6071525693.2134075,437.33123010739695,No,False,9223372038128257505,9223372039141576246,9223372039141576246,9223372039882814625,0.47194762353173714,1385.8101503350995
87394696.70345318,2215214.1425041854,46709432.81717423,0.025347237602080457,0.52125297722335,2761395145.5722213,0,2697481794.85928,2743389415.3481145,1243.4238926300504,No,False,9223372037722458260,9223372038432343038,9223372036671966561,9223372038432343038,0.43777560892970924,1912.807228149283
23967329.2105719,2946132.1539064143,3559639.5767451986,0.12292283917086959,0.13226242171300132,11368363165.039968,0,2697924047.050344,4220266935.218014,3.6497926266772085,No,True,9223372038174928420,9223372038819061640,9223372038819061640,9223372039876378078,0.7997092780814277,1011.8991583782097
34450605.18957598,22237400.23246137,33889515.97934249,0.6454864902979973,0.5978251611965872,2882483869.5022817,0,2701366014.6241198,2872300106.873665,13.333218056670026,No,True,1653852824322818870,9223372037454620321,9223372037454620321,9223372038470534195,0.2210439723739387,797.2200520807622
37205761.030992374,11698190.941376895,3532573.74582892,0.31441880550789725,0.07223493405655282,8295242489.541904,0,2701587227.1557574,4307913072.81118,1.8123412727046349,No,True,9223372037655903689,9223372038995023149,9223372038995023149,9223372039239303715,0.8312351716187697,920.1044661041367
11813563.619266242,5700840.649107271,23848887.92793995,0.48256739734401655,1.3616728015696704,8036952356.721624,0,2702624228.2853436,2852786413.3651853,0.05458922528464963,No,True,9223372036831090334,9223372038795551742,9223372036471305276,9223372038795551742,0.6554532769087467,1187.6644617347438
202973089.35670477,143709531.96583202,4305923.772954073,0.7080225877297309,0.012420362337539986,4424035882.816857,0,2703799630.413508,4402178288.177612,6.330626067911861,No,True,9223372037632530311,9223372038321698466,9223372038231485708,9223372038321698466,0.538626374337338,1441.1408809135148
96138044.49910927,3274922.860354862,12585795.980372837,0.03406479586117653,0.1266011498767989,3211107969.169283,0,2705528421.6317058,2874114215.133948,965.1209356364477,No,False,8477092506299333457,9223372038359577657,9223372037413919899,9223372038359577657,0.3759556125778785,1811.0452640944006
83415722.93785359,2410509.7089209375,1532542.324227468,0.028897546218196974,0.017856339221305237,4629319651.611355,0,2708059926.4795938,4618126790.885788,1371.335357041805,No,False,9223372036826393133,9223372039589459017,9223372038712502574,9223372039589459017,0.36898736550851946,1504.049442880279
1174576684.4784343,23725348.462616436,2022723.550564838,0.020199063012349486,0.0016879914203269519,2791408811.640144,2.1779404688608,2709083781.900335,2791408811.640144,1003.2954838540414,Yes,False,9223372037799263254,9223372039282966160,9223372037545495594,9223372039282966160,0.13157109349066826,3958.916245131185
87759110.41956615,3636066.041708409,9191874.266583025,0.0414323484402337,0.10057285977753709,9723990502.814867,0,2711450128.8157635,4525551149.51025,7.145640552861743,No,True,9223372038847880964,9223372039898086332,9223372038888437347,9223372039898086332,0.6655425065763227,1089.6842792889704
2520246880.7570834,695787286.3967215,93477797.0080644,0.2760790189680571,0.029066170366837986,5410419836.366169,0,2714440016.531884,5317470955.998555,196.90566088178778,No,False,9223372038512891704,9223372039409646264,9223372039409646264,9223372050023997656,0.7710899025180442,1161.323151195955
21413444.527921636,17912810.18416298,39353661.35094527,0.8365216609969465,1.000696904372443,2901428983.218429,0.32516088386030606,2719660658.3118167,2888075062.7414722,522.3915322117086,Yes,False,9223372036360516389,9223372036457277983,9223372036457277983,9223372036708823265,0.614033892311406,1383.653517214303
49892881.584191576,4439146.919000129,35412501.48079626,0.08897355249985522,0.6517794836008374,6108383561.653364,0,2720325553.8190866,6014856925.486241,386.82928835790017,No,False,9223372036476346382,9223372038581349528,9223372038167550962,9223372038581349528,0.646890341947969,1143.2271054708688
31467683.496417936,8684036.45762013,15983040.571620362,0.2759668171509562,0.39806614984155725,3133474390.3677907,0,2723428990.452444,3130316648.385786,1478.7079884584066,No,False,9223372037229329303,9223372037373416718,9223372037329687673,9223372037373416718,0.5316757335636977,809.5880340367735
97758358.19304815,5018383.577459051,5729549.5582896955,0.05133457302493775,0.055747530614303306,3775344828.7039013,0.44647039185822557,2733813289.8484936,3703494519.0222034,519.7047364828749,Yes,False,9223372037248450084,9223372037373890302,9223372037373890302,9223372037384228463,0.4100456205383228,1575.4679912670972
376878615.87734884,274814335.36850554,8592449.893740447,0.7291852702461128,0.013184813304047695,4684313819.473976,0.8545450779379763,2733896520.0630336,3554708737.370488,0.007888949235685139,Yes,True,9223372037658343016,9223372038075829144,9223372038075829144,9223372040407644332,0.8180767205820649,756.0661457015973
3154671791.4710197,1720985.4160633183,3629249.599385072,0.0005455354882609911,0.0011498092461624287,2754378735.5332046,0,2734909211.3164864,2754378735.5332046,1629.3593978182,No,False,9223372037279731940,9223372042705357865,9223372038248251086,9223372042705357865,0.09767332781804973,5586.336250662567
131267354.47727713,24775822.95698969,3804353.881141963,0.18874321841595793,0.024380135957847604,5949363294.192919,0.48637090747880335,2736088504.9583387,3241806457.209647,1.385275889985217,Yes,True,9223372037879888584,9223372038059378106,9223372038059378106,9223372039056188270,0.5543510973383288,1682.9228939875907
57866887.97670993,10632100.764480459,6047381.367087257,0.18373375752916987,0.08828424299716406,7134747467.221421,0,2736199504.641405,6535536837.274208,954.319133916282,No,False,9223372037175582776,9223372038655059463,9223372037702264703,9223372038655059463,0.5897060034626487,953.7035715723075
17161964.539727416,8765993.852248413,1000776.8485431777,0.5107803265737108,0.038598366805961,2824738977.1319046,0,2737531599.261653,2824738977.1319046,1705.3475782336436,No,False,9223372036559327518,9223372038065738916,9223372038065738916,9223372039039488333,0.537827493183835,1520.6847571876506
713796454.0646276,62934671.87540806,11008934.423044788,0.0881689331980205,0.014173417358189772,3667962445.6205645,0,2739030422.708778,3667962445.6205645,1551.7832665226776,No,False,262287016569529449,9223372038133612334,9223372038133612334,9223372040745753552,0.8172290108565686,808.0222317458309
5391755.366535489,4387188.984906298,2504072.1710103266,0.8136847254116645,0.2560677391155346,3115041404.857496,0,2740807103.1624537,3096737178.528444,775.5364441045851,No,False,9223372037763185806,9223372038422188210,9223372038422188210,9223372038819914663,0.7747472240852298,905.9970986977077
66816675.85199248,5778540.374040405,5593978.998081031,0.08648350580685299,0.07705712977923485,7255464159.981244,0.48439530888009563,2741112502.536881,3694150443.3808703,0.12228095224210753,Yes,True,9223372037313830055,9223372037587419437,9223372037587419437,9223372039630718770,0.2513076984370782,1333.3738217962793
221011525.60459897,61809367.073295146,723124876.3550658,0.27966580884960407,2.5568297642658093,4363847350.646773,0.6527320170626357,2741181912.811074,4286958586.081658,2.5525159533973154,Yes,True,9223372036844843416,9223372038062326446,9223372038062326446,9223372042969871430,0.4230983274575255,1703.7600217067386
8495155.346215436,1661574.6115729827,7652032.972213394,0.1955908448823374,0.7533953353112076,5104430053.783338,0,2743347759.768695,2825718851.2518206,1.0142495273142553,No,True,9223372036966929128,9223372038110944955,9223372037425303566,9223372038110944955,0.8482313475185371,1041.420826766679
282574533.01070416,256806580.19740608,25896149.65050024,0.9088100667149578,0.048010857288784396,5063024332.090961,0,2743389415.3481145,4517348978.7258215,118.29634601510142,No,False,9223372036671966561,9223372038432343038,9223372036785529911,9223372038432343038,0.43777560892970924,1894.8076075264676
11189475.818531137,1789016.1157550109,9932023.91979304,0.159883818041966,0.7652679502427359,3467196114.8342237,0,2748722783.065925,3467196114.8342237,1867.8487719275472,No,False,9223372037635167200,9223372040812572706,9223372037901392061,9223372040812572706,0.6396435954423128,982.3938289916921
72852485.90782715,3650235.4038470834,3063693.0160153797,0.0501044728722827,0.04004685014450412,6201171193.39993,0,2748875604.2555194,3260870818.0364165,1230.0519596701822,No,False,9223372038756013065,9223372039561221678,9223372037357467889,9223372039561221678,0.5030096963761053,1823.5103370984166
35422634.35920886,3874651.677603335,4708020.345999902,0.10938349864981281,0.11980522882902417,2765930717.5504527,0.058243015596501836,2751223789.76255,2757812785.426629,501.58625046535985,Yes,False,9223372037424977284,9223372037532459107,9223372037043550046,9223372037532459107,0.5556063496163481,1627.0659102389309
3308451320.936027,3804289.181420414,659224806.8166803,0.001149870078893621,0.1990259461869566,2839348868.7357993,0.4750276489663247,2754378735.5332046,2839348868.7357993,756.7880618620532,Yes,False,9223372038248251086,9223372042705357865,9223372038135497460,9223372042705357865,0.06186719641007121,5362.156268286773
86389654.9949086,31762495.183049217,39872115.43633527,0.3676654940330662,0.337464154281415,5058557250.924668,0,2760482983.359543,4801450170.513659,0.2726021748388616,No,True,9223372037066611674,9223372038517258271,9223372038517258271,9223372040378428196,0.3075130834905347,1320.0681584360077
23172093.314641554,10657071.257883418,29261202.091334756,0.45990973336662794,0.8649696928992394,4668925932.449628,0,2760775079.424185,4664401254.944708,4.883364516302997,No,True,8462675048948672325,9223372036543407693,9223372036543407693,9223372037037333323,0.5830892499180794,927.3767437441204
33479873.1616177,5470356.785166252,30951041.48222519,0.16339239873338673,0.7946305201410181,4573350481.798594,0,2760928085.518325,4293667357.1741276,2.571399326464197,No,True,9223372037410268045,9223372038083094619,9223372038083094619,9223372039460578672,0.5283851097944304,1020.1630181074747
6991760.960875776,2689598.7158248443,2162256.003126934,0.3846811598501717,0.2233421828475879,3443054142.6451,0,2761456669.971365,3433448955.6174707,0.09854350750470837,No,True,5347666635813106863,9223372039336381821,9223372039336381821,9223372039737164563,0.7845714661123491,746.5320290082061
39753214.660469055,8312917.781962931,13509712.11725943,0.2091130957071849,0.2810650957498981,4309882482.536418,0,2767008483.987165,4309882482.536418,942.5307309923826,No,False,9223372038154685303,9223372040466431045,9223372039492165098,9223372040466431045,0.6744867867179171,1130.9991714188561
13556337.769023485,7450353.906086878,47993142.74101033,0.5495845583835401,2.2846597400139252,5886757773.797951,0,2767384281.0691576,3741903494.966568,248.23381724793137,No,False,6246139141080683815,9223372037419650313,9223372037419650313,9223372043092519626,0.690467352466039,1082.1727583701058
180760455.28916204,1236667.1428396862,11736204.376023393,0.006841469506487981,0.06448565899940702,2862072044.3830976,0,2767537387.58923,2835200507.257876,1083.519392315977,No,False,9223372038718750121,9223372039507268886,9223372038566970222,9223372039507268886,0.26716582827214214,2608.0507625264318
105316354.92411011,2037721.5460578084,1400787.3929627726,0.019348576463040043,0.01304829251967931,3708424680.600981,1.6493600411932368,2768637038.8706627,3195573105.629547,0.17259734328211243,Yes,True,9223372037719930779,9223372038818151067,9223372038818151067,9223372039065031956,0.43837454805383597,1561.8193323589392
19083920.906235993,4031093.914802967,21305182.63306429,0.21122985861284613,0.9217031785622138,2875584097.0037193,0.8542712530688982,2772730460.4613004,2836531724.480727,880.7775158087564,Yes,False,9223372036865586068,9223372038555087525,9223372036723215650,9223372038555087525,0.5690025340698268,2179.6432412351223
312508132.6065633,3538694.582300904,13810972.139761452,0.011323527976009492,0.04369913238049452,3259783830.9503293,1.80447810274423,2773078616.6443715,3019727952.5678453,157.26546577569863,Yes,False,9223372037264517619,9223372040747629020,9223372037447087918,9223372040747629020,0.1729737552916334,2767.359038680722
25854736.22917323,16097585.69767918,2040601.7673138387,0.6226165123090851,0.04864097321887948,3359058970.5731883,0,2773190029.1390524,3354054633.2862067,205.27376856543532,No,False,9223372036737737368,9223372039403528130,9223372039403528130,9223372039587023208,0.6685515512760243,1198.5242089732112
2431604437.997746,68775646.94845043,105472248.60394269,0.02828406046383198,0.042182486270367275,2818389132.155547,1.8041513770854793,2786192082.6455746,2804811693.7481565,778.338465127063,Yes,False,9223372038403997416,9223372038800698741,9223372037300073384,9223372038800698741,0.007868630150625694,4179.969130834377
76695232.98292752,5601791.396468867,289053417.9607665,0.0730396294345417,3.512319189430292,4414477903.36935,0.8402890209517667,2789134877.2818055,4342846072.27259,290.36105326619816,Yes,False,9223372036732075275,9223372037552544725,9223372037552544725,9223372039282589562,0.18784192251848952,1035.9757379690186
2542257.2876896253,2147458.8316308,1012533.3025912296,0.844705546535137,0.2159050306733605,2819295371.684252,0,2789204622.2226076,2819295371.684252,1645.9194349755808,No,False,9223372038039415942,9223372038722948945,9223372038245292306,9223372038722948945,0.7724797089738167,608.5047205800729
1248817482.2463348,2108137.373386218,83877947.23139496,0.0016881068717857512,0.06705270554526951,2863781368.226039,1.730910098359374,2791408811.640144,2845728830.9381957,314.67703491794396,Yes,False,9223372037545495594,9223372039282966160,9223372037972172620,9223372039282966160,0.12915445406572276,3897.335095653356
71675524.90868668,1614371.5106433467,1345570.8258406017,0.02252333014233278,0.01835956784741356,4022625779.928175,0.43501839547155713,2792692486.0928683,4013644836.1308823,642.1785718536443,Yes,False,9223372036731846839,9223372037672520426,9223372037158075304,9223372037672520426,0.12860096401663354,1371.170427684266
18811270.360691268,2759316.4590599323,3997975.394543569,0.14668421675688118,0.18534384010743768,4475075703.508482,0.3896557808410493,2798778206.075063,4451458300.100724,1236.8758691143507,Yes,False,9223372036901643573,9223372040700063837,9223372038624361972,9223372040700063837,0.45694105164093396,1062.7608079413021
15007023.25550592,6270610.735387549,499218316.9958798,0.4178450735116258,23.462116004511515,3429329107.0827312,0.5580834082665866,2803191239.8038993,3178875954.249194,0.3864493994970285,Yes,True,9223372037441657465,9223372037655350698,9223372037655350698,9223372037755283977,0.5973747720278584,273.3475202795078
20313827.01127121,3978395.2509847106,10167366.005719319,0.1958466638894425,0.4185440877311946,3200635098.900309,0,2807145039.7292833,3200420236.207483,530.8245998552707,No,False,9223372038507581852,9223372038916689250,9223372037736788700,9223372038916689250,0.3804050482293632,308.21805411214376
46863893.829241514,8580304.599114373,2288894.555126606,0.1830898778999996,0.04128285050570763,11486049395.620134,0,2810345521.4668674,3920807373.4042635,176.86938376688727,No,False,9223372037865740598,9223372038229067458,9223372038229067458,9223372039824891938,0.5858759310734308,1169.7868599295273
275534199.53432196,100686530.33435935,2693291581.797008,0.3654229874350582,7.15880696615812,4407501494.181461,0,2811114344.5785146,4288740153.3415966,1.375146907491676,No,True,9223372036507160942,9223372037863871925,9223372037863871925,9223372045989287585,0.5215486207217661,738.4721157282199
38847197.937386945,6184749.776880676,1143221.7889966317,0.15920710129078341,0.02538690523115928,3848863822.2300105,0.5739843620794657,2811268116.0921254,3263328617.7112837,260.79300683816786,Yes,False,9223372036893826330,9223372040017302605,9223372040017302605,9223372040869725494,0.6089155001253017,1135.9364213191732
20230109.311686844,9018738.491664093,2912246.4857309544,0.44580769944006227,0.0995679045311764,3584023087.8646097,0.2910867016811751,2812791976.061563,3498093441.014448,1153.3047381857227,Yes,False,9223372037810248921,9223372038708541845,9223372038708541845,9223372038895768434,0.47128547117638364,1310.9669465625786
9297483.814783834,8171053.384408366,8239216.659720281,0.878845669127776,0.47166036662195665,4130998647.632048,0,2813099571.4471145,4111958122.2246757,0.3257015506156032,No,True,9223372038427550946,9223372038747508411,9223372038528929291,9223372038747508411,0.6642831158203086,844.1031626765185
2266564.1635280065,1478574.337277711,3119713.3218730497,0.6523417078015762,0.8330034580034581,4498882295.015541,0,2815546679.2712965,2887286454.7587056,1727.4421773797374,No,False,9223372039216294458,9223372039357229926,9223372038039562179,9223372039357229926,0.8595758380402647,1030.528920526584
31234631.12096431,2456648.2373964107,22749072.290759582,0.07865142469211163,0.6752213844059396,3100283712.2920437,0.8911897278129197,2817071170.5017285,3095187674.319905,1513.40454326489,Yes,False,9223372038485545264,9223372038796467952,9223372038796467952,9223372040429743957,0.3540725317202103,698.0312524120924
725197496.3596997,20399403.8280058,1213587269.2465503,0.0281294460204364,1.6276720959288153,6467802274.473976,0.5155378175389171,2819183450.8062534,6467339157.120811,253.76442554044124,Yes,False,9223372037728887851,9223372039345886663,9223372039345886663,9223372042626979376,0.2910354324946887,2151.0816768309137
690016348.9679663,189721138.0951034,34730033.57217278,0.27495165640475444,0.03947772384704908,3218711320.6964145,0,2819295371.684252,3214654374.462661,1310.3254214282447,No,False,9223372038245292306,9223372038722948945,9223372038308025157,9223372038722948945,0.7724797089738167,616.9621314589684
138770823.81040695,3048308.0551773002,2380074.88057961,0.021966491020778217,0.016782466859516794,3451809823.103411,0,2821520049.026563,3449176717.086482,1458.7740720608178,No,False,9223372036417067230,9223372038400286964,9223372038400286964,9223372038736275892,0.13986157307950267,2240.9643632579377
82769507.78330742,1965145.4182759658,12540099.315163715,0.02374238377037066,0.14799257259401147,3621018394.6268926,0,2821673975.106804,3620374526.260543,839.046399693659,No,False,9223372038833102790,9223372039491947075,9223372036968202998,9223372039491947075,0.3889820978767471,1678.4976145584462
59164078.49004124,2335141.0834884522,16871271.276664034,0.039468899762911264,0.2743330955036333,5711060947.617966,0,2824738977.1319046,5657009722.160227,8.40707734466037,No,True,9223372038065738916,9223372039039488333,9223372038062994930,9223372039039488333,0.33326157461844674,1465.1877198586865
6847430.216484772,5094622.157944903,14307827.521676287,0.7440195806128713,1.198104569723058,2962894761.8020306,0,2827580872.8687906,2862953203.7892065,6.493402787713679,No,True,9223372037371220128,9223372039239664109,9223372038562146958,9223372039239664109,0.7182902355346507,1120.6720474002407
150125480.17388353,133739136.83367822,91048972.39110726,0.8908490196252777,0.3207478739369685,3082097040.3948226,1.413397088013842,2828210957.4707823,2964236428.570344,5.049057551087758,Yes,True,9223372037145382883,9223372037571710541,9223372037571710541,9223372039376810556,0.491359938340543,1833.9190028460607
7623784.348486637,4478248.955168011,7224105.997049668,0.5874049881876535,0.5969332438432546,3105939878.930253,0,2831179880.8721414,3104573928.9572396,2.0788832779891044,No,True,9223372036849654782,9223372038369081279,9223372038369081279,9223372039194806071,0.8254525074446176,585.4230430421438
36703869.76415673,29645188.861228526,57923150.21379912,0.8076856487262992,0.8730063608112388,6377896238.540396,0,2835186495.3640833,6083860238.385761,4.0034199311216465,No,True,9223372037241052527,9223372040548379772,9223372038657264181,9223372040548379772,0.445452269236033,993.6300340190525
380622363.7710539,25427581.429597523,11422519.063882468,0.0668052743345694,0.028130822818453964,3181893745.2625313,1.3878082079639642,2835200507.257876,3175813632.8013663,562.9488573135483,Yes,False,9223372038566970222,9223372039507268886,9223372038430133383,9223372039507268886,0.26716582827214214,2576.475364305075
23840423.191385776,23330378.38049459,61050063.10349722,0.978605882672608,1.2942341675171067,2906546469.8070316,1.767979655553827,2836531724.480727,2852463596.5920196,516.8073436578952,Yes,False,9223372036723215650,9223372038555087525,9223372038106950372,9223372038555087525,0.5690025340698268,2162.080671969616
10621728.525324311,3189243.614437141,2527218.710566221,0.30025655493202924,0.18298630139803265,11296320283.53641,0,2838031302.203337,3413487220.0149856,2.893497334674229,No,True,9223372037320575147,9223372037702511946,9223372037702511946,9223372039641929459,0.7719267048688349,855.1117461154204
4729395.858019939,2839224.3698061416,3359216.1047869837,0.6003355301695643,0.4438346757625392,4546302133.101476,0,2839573152.177203,2981296570.8884087,446.87824873624726,No,False,9223372038306012601,9223372040182755195,202532073632779457,9223372040182755195,0.867975080507113,597.6488798136455
13752960.943910223,11425929.986977618,2005697.3536767904,0.8307978211802449,0.07965789117487816,4250814854.3081527,0,2839811458.6849723,4184705152.6006136,891.9866797593791,No,False,9223372037666449188,9223372037698705631,9223372037698705631,9223372043464164403,0.6794569822400894,848.228557422437
21093497.888794538,2893559.259929983,1037528.7252453921,0.13717778223341154,0.043253689638228975,3895888971.4867525,0,2841045133.4057503,3894182368.507897,974.8908357472508,No,False,9223372037699328896,9223372039591901874,9223372039591901874,9223372040212642274,0.6809453435799055,1002.5231917003279
67093954.576120466,14238015.307436295,2153366.595910989,0.21221010741411528,0.026476262643016894,4120161250.646828,1.1115288738652542,2842587434.258855,4035123220.760255,1.4146816274405318,Yes,True,9223372036962167341,9223372037694848425,9223372037694848425,9223372038334125642,0.33097983064756425,1149.1935594218405
38169715.23899573,24843117.617517255,4124329.9399229223,0.6508593910634292,0.06545222223724596,2991040731.3548717,1.6350534296823565,2844901317.047806,2990760510.614828,329.86536587446153,Yes,False,9223372036953919432,9223372037133658271,9223372037133658271,9223372037934713939,0.5468289118065617,602.3090364729134
27622015.9304626,3183188.1522294427,1524022.1256179365,0.1152409787990493,0.04947287872292367,3143624446.9469676,0,2849699009.5267615,2944922871.105882,1070.649750726679,No,False,9223372038899288641,9223372039487344520,9223372037782884364,9223372039487344520,0.632379895385255,1154.6726508727586
67929068.83209671,8706567.577886224,71857793.03637792,0.12817145483631806,0.9376550701811276,6459613109.794778,0.168032925967621,2850498840.109172,6156162071.470958,367.5700835030693,Yes,False,9223372036728585946,9223372037275960114,9223372037275960114,9223372048172267002,0.5072233962732451,1585.4071302650632
741775009.8721042,56600260.602345005,16296441.877140969,0.07630381159929335,0.02041200733516772,2868638057.932018,1.5249349726306656,2852323244.58319,2868546303.1840377,780.3177378990003,Yes,False,9223372037631282786,9223372038746998836,9223372037433653427,9223372038746998836,0.38108832073481763,2822.3546969400836
100604308.25848293,76772026.46094948,7136376.352033526,0.7631087354996656,0.04023296773677048,2961217471.316465,1.487886325089986,2852463596.5920196,2941341639.7829204,195.8286306426568,Yes,False,9223372038106950372,9223372038555087525,6136278559759502497,9223372038555087525,0.5690025340698268,2156.7764543051717
424616839.4845046,306678907.33710223,36711973.77205999,0.7222485752317738,0.05020126799809702,3481404381.220963,1.188622999004648,2853333821.1085296,3463091407.739811,803.4405058633065,Yes,False,9223372037001609216,9223372040891679791,9223372040891679791,9223372041785976626,0.5641894085182135,930.8250834613845
43625034.89285226,2895533.521810686,11408787.343790105,0.06637320815725249,0.24524178729067586,3077196540.862185,0,2855032370.9676046,3044997642.839899,1130.1495701500487,No,False,9223372037781695966,9223372038971416946,9223372037592358616,9223372038971416946,0.3825466508499227,1470.5601298074507
44766005.497556716,42759864.76850921,18374376.31469557,0.955186067938159,0.2099308039878968,6330503191.196764,0,2855116603.7482862,5977651900.84591,608.3458853453876,No,False,9223372036736374182,9223372037462641014,9223372037462641014,9223372050054072310,0.6635322930196702,1453.3387850912384
134771358.11193067,16818595.515754282,99350343.89968407,0.12479354479596516,0.6553887083024984,3454532825.5231543,0,2856267852.899838,3450002656.9186907,888.7802830536964,No,False,9223372036829975385,9223372037245002243,9223372037245002243,9223372037638328952,0.26975730712125656,1912.4219948571288
19977757.525595695,9791674.412797619,4418475.596585986,0.4901288045093365,0.14842324185862366,2996649074.468757,0.405515829117331,2856815442.5520797,2902364670.137178,0.6046172838914711,Yes,True,9223372037113260928,9223372039639311902,9223372037719628815,9223372039639311902,0.8329735229951175,1360.2277725698327
7148670.139585797,4295248.823137609,10088284.362291848,0.6008458551406153,0.8815410520777623,3477703257.800549,0,2861787175.6930532,3456405335.3342896,1015.627376837151,No,False,9223372037712001389,9223372039323617628,1553008207660159339,9223372039323617628,0.8457305269480564,790.5813875275696
15305472.447933286,10719616.208191201,11605319.92504997,0.7003780017021743,0.44592816102929544,4112838362.458518,0,2864344176.5127344,3661586919.080913,0.29325863471281716,No,True,9223372037250340906,9223372038166559218,9223372036698987781,9223372038166559218,0.7002754179268976,1134.6669592246694
43249999.50069522,6541189.153546611,3276612.7792675747,0.1512413694580844,0.06580708088776331,4987526186.576766,0,2867140724.6030145,4298595705.40209,0.11001740333056305,No,True,9223372037868275794,9223372038324045848,9223372037629093557,9223372038324045848,0.8135966418529393,1013.1889072590294
143510902.19703928,3753630.603206775,3201862.2367999507,0.026155717410605305,0.021742249650450803,9246309780.937021,0,2868476019.843859,4183148331.750077,141.4179985437707,No,False,9223372038174254021,9223372039093618317,9223372037828049186,9223372039093618317,0.34170110575472085,1656.7558019811881
46124491.01609184,29604596.26183693,44586483.33029927,0.6418411479382727,0.5887629830617805,4907906650.121631,0,2869558434.72789,4857218535.474154,1001.2058596765243,No,False,9223372037315890556,9223372037532747780,9223372037532747780,9223372041652874603,0.7634518077740291,943.215490705378
79937671.3042994,1302138.430964261,1927652.334413481,0.016289421617092143,0.023727927732661188,3204901876.6309133,0,2871582986.15884,3204892876.6309133,1250.3684605384274,No,False,9223372037998047709,9223372038843983575,9223372038843983575,9223372039282589562,0.3685473509088759,1783.202752812261
50460806.602066375,14761171.75058801,60307811.80129686,0.2925274632844164,0.9246547456014491,5242925210.353231,0,2872131368.2580547,5235432750.670588,722.8952717954697,No,False,9223372036749961483,9223372036979447019,9223372036979447019,9223372038637632613,0.5197061819768494,1106.0437868478764
95896813.61075176,1382554.013575482,45352449.18529616,0.014417100647236445,0.4662083059630684,2923543677.4792867,1.1820046917884768,2873340720.514427,2921588411.4087434,1145.341678446282,Yes,False,9223372037713459076,9223372038340977714,9223372037799705037,9223372038340977714,0.4428576926416159,1795.2424344311007
39835614.248110734,9607098.283001255,56293236.21979572,0.2411685740092959,1.1385547705209949,4566584296.555802,0,2879544344.265421,4539520131.723876,725.1683028094526,No,False,9223372038232250404,9223372038403026436,9223372038403026436,9223372041587629427,0.7971130258630729,910.5144815466911
491200998.88811,1249440.3455985696,178076411.03851557,0.002543643739379239,0.3616128585764213,4078541586.8062673,0.20397283070784553,2880318297.6803527,4058249855.662802,542.7653149921815,Yes,False,9223372038649200879,9223372039734599284,9223372039535411402,9223372039734599284,0.04707484636875396,2360.0878181210746
14492452.885481082,1629608.9267848039,20460262.937619068,0.11244534929055307,1.2690847594972388,3385647817.099706,0.3982503470340686,2886427502.580709,3384508890.029624,1281.970406045,Yes,False,9223372037389425885,9223372038933552056,9223372037315795654,9223372038933552056,0.5376710568492521,1291.572649964509
2707201.853060087,1906514.0946633155,1232257.8644662374,0.7042378803443438,0.2670857674006316,3245273433.9198694,0.39698990605483175,2887047067.594976,3193837289.5724154,0.35293332318938964,Yes,True,9223372038147379991,9223372038578482015,9223372038578482015,9223372041549276374,0.9069210167943391,809.2633945601038
