M1,M2,M3,qin,qout,t_triple_form,z_form,t_form1,t_form2,a_2nd_ovtks,bin_merger_flag,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
40819666.82854566,13932691.472716276,2090700.535137884,0.34132300812835115,0.03818466637791742,3035211873.43967,2.1942846561801637,1970994902.8390875,2388725658.749437,15.05214748649317,No,9223372036719477778,9223372036982152488,9223372036982152488,9223372037774199883,0.5033087462090995,1291.7242302098266
46466870.63375133,17274723.210496917,31537515.153181285,0.37176429087844315,0.49477136122831805,3486652677.997926,1.9048366329877353,1971322638.718869,2669468217.4422846,0.06141162386096923,Yes,9223372037181860483,9223372037813446030,9223372037162407386,9223372037813446030,0.631858291532765,1100.2588599415294
484550610.7289191,28548529.83498925,63952752.76645449,0.05891753968082535,0.12464014789845267,2454749204.1680202,2.689814699106521,1973705519.8477454,2402352261.2128677,2.8712057464892404,Yes,9223372036444230620,9223372036639888014,9223372036639888014,9223372036911134467,0.4874987690003676,1884.996243947416
159204085.3679037,7080370.795020126,3462977.923520063,0.04447354964954663,0.020825626179557473,5521635326.615581,1.1040256019536558,1976795742.0986514,1990106883.8952036,8.788120544718224,No,9223372037541183311,9223372038007242864,9223372036556799640,9223372038007242864,0.5067603568782363,2123.7462763227923
17006622.58140882,1242932.8236571078,3199504.9818513133,0.07308522416531124,0.17531961249659572,3886208645.4534955,1.6952315604428871,2008247984.8115456,2092632379.1240828,30.287386259894642,Yes,9223372036571095457,9223372038624704370,9223372037291559096,9223372038624704370,0.5903266651171952,1222.050369426788
2519583.334104012,1847359.261225324,6755850.081800827,0.7332003018992275,1.5470434827850834,7263204737.574226,0.7188484210271159,2009249531.8357263,2084268710.251861,0.049080479421712904,Yes,9223372037262850611,9223372037894862176,9223372036977127474,9223372037894862176,0.78714635436637,1162.6293473224944
488475782.01057136,19142030.78120493,1642197.2803321397,0.039187266771785766,0.0032351057014734143,3058103570.466583,2.1779427648884453,2047675324.960573,2269807936.594983,20.99470078509774,No,9223372037336745861,9223372038007242864,9223372037816845108,9223372038007242864,0.5260324941207997,2497.958331515822
81226553.96523951,8424679.843974093,4171986.250812236,0.10371829694485614,0.046535737139888365,9193937830.697886,0.42915630749963846,2053620193.4944663,5970434994.48886,1.22365160290579,No,9223372036711006692,9223372037102870191,9223372037102870191,9223372041360815282,0.6695597525089122,1175.516243894691
33516434.405643865,6635285.548394206,15983040.571620362,0.19797110480453983,0.39806614984155725,4803100452.469379,1.3240099619343444,2072074755.0967848,3130316648.385786,0.13906673221604798,Yes,9223372036742214851,9223372037329687673,9223372037329687673,9223372037373416718,0.6648463710137965,1232.556727729942
114183755.80968237,37605002.45222501,14678456.161190912,0.3293375855923303,0.09670318361695558,8527906397.133901,0.5179458142029844,2075249259.9956136,7249403569.986601,0.4478797500824832,No,9223372037214500401,9223372038504224291,9223372038504224291,9223372045371230974,0.8530298189533869,708.1695006309654
3723106.322260145,2988779.5347154993,2470758.194447058,0.8027650236163908,0.3681168373683241,2436095165.886601,2.7089096378246142,2076619356.9733644,2424094581.3678584,1.1358527032540013,No,9223372036876342008,9223372037469676084,9223372036956699335,9223372037469676084,0.6717669512085457,740.5243444512884
1138544998.0708416,65907198.23318901,39028473.770681486,0.05788721424701054,0.032403505834805106,4053440736.2010818,1.6175443116820587,2080270006.1217792,3267125327.955483,1.417058744860439,No,9223372037846303319,9223372038039847771,9223372038039847771,9223372039993033736,0.883534076216398,996.0058392088376
9080886.39304501,8617128.155363908,1415551.4771199895,0.9489302896646421,0.07998363168072149,6880899438.458844,0.7903431303363008,2084268710.251861,2272688359.3321238,0.10462016678734486,Yes,9223372036977127474,9223372037894862176,9223372037527058614,9223372037894862176,0.78596095027068,1181.1872381575752
39449947.9939818,5227559.458129303,15329257.33164897,0.13251118756675626,0.34310905432851385,3873602432.2677345,1.701306515467513,2093209994.2164109,2717513905.63974,2.3932978357611825,No,9223372036779326504,9223372037952879321,9223372036753840606,9223372037952879321,0.6318708100243936,1025.2923949447295
10171737.938509997,2636051.816634185,11989424.67869867,0.25915451543970136,0.9361041138173883,2267954564.3194284,2.8925821772311395,2097858339.211282,2237932795.3984294,2.2474895264592925,No,9223372036858037885,9223372037046960705,9223372037046960705,9223372037836740539,0.7429689225642883,1064.5350497517647
23406181.964221224,10574358.136933101,2230715.798954521,0.45177629367733296,0.06564686118331425,4121689625.0463376,1.587306911746457,2117564809.219225,2410753246.9982505,0.03108912361871667,No,9223372036754558593,9223372037168095608,9223372037168095608,9223372037728887851,0.8259060220085837,1062.8195375157711
47033012.53612031,7353261.231552087,25423420.630981397,0.15634255249767268,0.4674602407876906,4453724898.140064,1.4509467381923575,2129270669.5933566,3245611220.4817514,0.8696127221277221,Yes,9223372037364585476,9223372037428889599,9223372037428889599,9223372037648450520,0.5986675441656921,886.6673018047172
451212472.84930754,42405233.593906775,1524874.1454788896,0.09398063250806665,0.0030891804033255656,2333084065.1534,2.8188532187934894,2135285749.1469774,2315309145.1290116,0.558058097513078,Yes,9223372036518556622,9223372038230223952,9223372038230223952,9223372039209365423,0.42409923123173104,2897.3966461115183
3706653.412795036,1826391.9648968277,2620372.8820304335,0.49273340706532903,0.47358600972174464,3611054814.2019916,1.8355554382364596,2141848758.4878094,3290716297.725493,1.1452591109436123,No,877063022620932697,9223372037455195090,9223372037455195090,9223372039033718382,0.8637115501027249,829.1631394370291
27524460.86926814,5461630.050843677,2278414.710836882,0.19842822995823853,0.069071982986857,2388293432.624593,2.758957833170775,2153866473.3549967,2365212772.961446,1.9213692496285508,No,9223372037432271035,9223372037523858306,9223372037523858306,9223372038908281781,0.722632971802468,1110.783726317366
6467173.293151576,1969981.7805991415,2792296.2896397654,0.30461249317151545,0.3309523488938857,4886664235.77592,1.2958100682955056,2177364457.043264,2398956848.9587455,95.96771007934898,No,9223372037367837144,9223372038397341499,9223372037401950115,9223372038397341499,0.5758548741114823,846.7902200486303
350701039.19290274,189516473.51204318,9902089.622011552,0.5403932476168108,0.01832981972840973,2674500643.920476,2.48151707598385,2186462346.912383,2546692032.349131,2.752931215734479,Yes,9223372037738201703,9223372037841519134,9223372037841519134,9223372038202898867,0.7101173362066675,1999.715662260346
9478601.286457524,8493621.653868154,9653612.229895577,0.8960838627111943,0.5371406899385281,4317037074.744223,1.5050403095803446,2199661412.222295,3380502027.8588147,0.018160070270780915,Yes,9223372037448361683,9223372038148562736,9223372038148562736,9223372038715215736,0.8210338064869627,680.1913045978313
12054003.928250104,2031460.6100484242,1075953.400941278,0.16852994425258447,0.07638749847516561,2830980175.6250277,2.3495581191579995,2214659268.3851533,2735006324.2276115,0.03815392627014474,Yes,9223372037482311802,9223372038284043549,9223372038284043549,9223372038966171019,0.8577332745286603,781.5771786550944
36143932.47901585,20824387.477275085,24343201.45060294,0.5761516815959398,0.427311205057132,7472212882.214672,0.6821390261749687,2215625376.371627,5593416040.219813,0.061092270217769716,Yes,9223372036837458592,9223372037555081455,9223372037555081455,9223372040358126487,0.6095863701587811,1054.106664028101
19351165.41881302,12064652.89756212,3004520.236672182,0.6234587238778383,0.09563717890188171,5514827735.515063,1.1058953017517728,2218602810.9616375,2503856006.7663007,1.9454685851152749,No,9223372036522166318,9223372036670241606,9223372036670241606,9223372037640578553,0.6539426327493219,1197.530135067385
42383306.18482861,21572712.65775953,2871605.138363489,0.5089907937734605,0.04489968560161995,2526524348.177027,2.618513022001488,2241246647.501315,2380160434.745522,0.2828715183799547,Yes,9223372036764819911,9223372036893709408,9223372036893709408,9223372037670773471,0.7377491100148728,1178.2593559653806
96943239.17589258,28525489.554690354,88179227.49610685,0.2942493958029819,0.7027984453835724,2615414938.671428,2.5346910695308242,2243172753.5538063,2264418287.968146,0.03729904148853565,Yes,9223372037625580542,9223372038927286997,9223372038183888626,9223372038927286997,0.39240831849888463,2495.3849896233137
31274529.153906256,5506600.230201112,59742070.61362396,0.17607300187006417,1.62425873305124,2470380238.4609957,2.6739969846663043,2244876519.868537,2465458216.992725,55.13905270082142,No,9223372037643938840,9223372038213925965,9223372038213925965,9223372039365882143,0.8575973663620917,1478.3815574190685
38694315.610389985,20826655.84931663,7594919.240867499,0.5382355397888048,0.1276007271825018,3314591484.5526295,2.007563645984211,2253059900.431217,2547589492.944412,0.15962154682346788,No,9223372037284730445,9223372037612845619,9223372036837578654,9223372037612845619,0.7334684465710786,385.1472390840631
1192874432.0396836,513735549.7805153,97804211.85867439,0.43067026669528347,0.05730905883625531,6403662788.791194,0.8886378754043883,2255592748.586455,4914825792.82794,0.0664258990776578,No,9223372037131163752,9223372037851918404,9223372037851918404,9223372046238585691,0.7420374719174574,934.4136067742506
96736084.56838462,63672274.62016556,33496592.82013292,0.6582060345346559,0.20882074344242704,7492580678.66522,0.6786450337196802,2257627504.64023,6381528953.267396,2.8524700913968104,No,9223372037070967974,9223372038131871407,9223372038131871407,9223372040937510194,0.805751216978449,836.4031913906479
60939493.3261903,4655811.728871716,7040353.713704105,0.07640056513024474,0.1073301466895274,4610844919.611314,1.3919608998135546,2260963038.4685206,3642730340.282165,1.2972770331914607,Yes,9223372036765070571,9223372037054349772,9223372037054349772,9223372039497414856,0.4846250116856819,1062.3419289066983
94371553.90552148,71033901.767519,25197777.371138964,0.7527045897605269,0.1523394574175824,4577659259.042372,1.4041493432377115,2278505113.913649,3003818654.6597795,0.20054636208399618,Yes,9223372036380092502,9223372037417976295,9223372037059596005,9223372037417976295,0.3662236091053466,1782.9702785801237
11696071.030608568,3311974.813461064,4191667.909600254,0.2831698614683204,0.27929471652410864,10981051977.0477,0.23125764716354108,2278610435.0812984,5531264830.32706,0.25648855352280986,No,9223372037665676765,9223372038208517344,9223372038208517344,9223372044246979299,0.8548112110250186,677.5390504723058
1344051818.2526722,394835515.9666355,120741864.54532494,0.2937650993842927,0.0694362781125974,3665209214.840625,1.8065928773746671,2284075941.015625,3298968676.952262,1.225766177888893,Yes,9223372037071747309,9223372038136418138,9223372038136418138,9223372040577845682,0.5318849263070621,1279.9014204142177
24384669.55269082,11544155.96384306,2283697.2339747916,0.47341859355109356,0.06356170014307509,2584410556.2719035,2.5633894729626285,2294939337.8208265,2389993852.3011136,0.08032047149712625,Yes,9223372037292303840,9223372038021004629,9223372038020995527,9223372038021004629,0.5358834739656367,1443.3044050012222
7469302.5101100365,5082071.86788029,11372207.291093186,0.6803944358929737,0.9060527515644111,6034815741.850698,0.9727227952816022,2310495923.5576615,2396043801.1531086,0.08129109247674364,No,9223372036887431216,9223372037627882207,9223372037462227532,9223372037627882207,0.8157902772065775,1241.6818759529779
30012160.119579524,10329418.26014094,7749930.054236912,0.3441744352617314,0.19210775496411336,3200067162.803055,2.080885666959122,2317902106.3843107,3174326081.304756,16.516188212909306,No,9223372037193392831,9223372037585880022,9223372037408363614,9223372037585880022,0.6983152853633553,1041.1367063332839
26165553.274834596,21403141.572110906,10200296.573345158,0.8179892604333323,0.21443297122540547,4378474433.777206,1.480391814573594,2332974010.7293525,4374553284.175532,0.6308708764125402,No,9223372036675016308,9223372037697890992,9223372037697890992,9223372037715117296,0.6215509561295465,733.5778434296504
718856512.7739446,383238277.53447807,12675811.878682539,0.5331220775278601,0.011501562288607858,5529135873.99676,1.1019697759214397,2353083135.3201156,4052844468.346494,0.006401371978932586,Yes,9223372037925596896,9223372038064662216,9223372038064662216,9223372041618740474,0.7930666758977618,760.2297807032396
24490203.84074958,9643699.835376311,8316523.261770764,0.3937778508535739,0.24364407132218954,3125954637.1052823,2.1306571684973377,2359717583.371467,3050484208.17624,1.2887220958280186,Yes,9223372036730989867,9223372037243750329,9223372037043638761,9223372037243750329,0.684775997482483,1062.8067130436339
45275175.468741275,41391006.75762292,3078305.1566307256,0.9142097480373091,0.03551910419441891,11911962563.48797,0.14559544426918422,2362112119.998272,4180266215.7844243,0.5228411729105279,No,9223372037023179621,9223372037986254073,9223372037986254073,9223372038131158730,0.577010222193003,940.9672001640158
175178491.25261724,13603549.338774808,4031757.9820303614,0.07765536306142587,0.021356681861262803,3956116908.602434,1.6621114827030192,2383961656.338611,3441539085.24217,1.072046899513083,Yes,9223372037044776288,9223372038760668523,9223372038535369863,9223372038760668523,0.5848519833633988,1772.1281942568373
8557338.960549328,6209301.256250236,7275752.600954445,0.725611230883349,0.49271550563526556,7666770846.473613,0.6493397977170284,2393425619.78287,4798823647.805869,0.025329819792273455,No,9223372037706745255,9223372039826199620,9223372039336417367,9223372039826199620,0.8102009469593426,854.4466667483857
12710333.63689623,9965464.945821373,4074969.5893117026,0.7840443241311221,0.1797056705388734,2451516206.0951524,2.6931069786259627,2400373660.732341,2418935010.072573,43.47978107059995,No,9223372037253211163,9223372037538375758,9223372037243931966,9223372037538375758,0.7459055869299698,1539.851587778234
10424209.437011238,6309176.625488542,5569213.620789327,0.6052426962075187,0.3328204823571344,2489180643.0275083,2.6551886735535395,2406939636.0825176,2471670760.470305,0.9547235221603803,No,6737089914232367580,9223372036749735665,9223372036749735665,9223372037416170226,0.5477420744705737,579.4566580553081
133521591.38861924,4282538.885533416,25417740.498575043,0.03207375557013051,0.18444832130944147,2723298843.5507917,2.439033453883877,2416162218.4668202,2470457547.045074,7.96859556093685,Yes,9223372037070667236,9223372037696535973,9223372036916030811,9223372037696535973,0.2948971926755487,1897.4992829944774
427302867.0557072,146427426.8467296,603715712.875582,0.3426783158645176,1.0522639632102888,3320829154.299503,2.0036886831160596,2416952437.1100593,3177908063.0201015,0.9697680197560391,Yes,9223372038190379036,9223372040333784899,9223372040211903585,9223372040333784899,0.7428221493042546,1777.3448425955785
53246299.369104356,28449056.985148925,1459581.0234678457,0.534291722095831,0.017866144278001622,2951994734.192759,2.255429842215704,2417742730.6778774,2570436995.991774,0.07368283329272347,Yes,9223372037349872632,9223372038520993255,9223372038389201685,9223372038520993255,0.6699323729046679,1500.5293212991012
53628095.42674983,7745167.210668951,26720762.872592743,0.14442368592500196,0.4353811696545086,2899407891.9200797,2.2955429857139533,2422365436.0735455,2771978483.7791915,1.416170899419727,Yes,9223372037031005568,9223372038558725667,9223372036412187394,9223372038558725667,0.7709695609065226,1374.058948316851
47285585.77684284,9508638.121193333,25998818.043745097,0.20108957021422785,0.457772221527691,3547267924.1455345,1.8705865163322681,2447573585.271125,3107704349.266501,0.2630414155480684,Yes,9223372037528976197,9223372037799053068,9223372037799053068,9223372039144998164,0.5950543723731626,1400.3455156344958
24625922.855771877,7534560.81907633,40706810.89344905,0.30596054666476646,1.2657400089192279,2943509177.5493135,2.2618232210040885,2453598198.119685,2815322919.6358566,4.086545908026759,No,9223372037647838817,9223372038041212494,9223372037247363879,9223372038041212494,0.6056857996353836,1418.2893024432635
17842913.478513785,9483635.515216656,4677461.233653715,0.531507117749393,0.1711691159658276,4487195971.221219,1.438104420349829,2455064658.632624,3614600473.1608763,0.11249106664531992,No,9223372036962033046,9223372038554261743,9223372038554261743,9223372038633312307,0.6883264564200685,818.282519974956
8926283.527931383,7351555.915578775,4166547.524033152,0.8235853020548696,0.25596440722324,3269266997.3573513,2.036081123980915,2478967109.9141145,3269235101.440134,64.19523797446438,No,9223372037528881534,9223372037635779596,9223372037635779596,9223372037734565114,0.7295401104845586,887.4812305714966
120024850.61673994,37242395.35109627,20028004.8614955,0.3102890373095957,0.1273501340869895,6470823245.829779,0.8741318779258853,2482624332.9376364,4426937517.431444,0.018972309249969312,Yes,9223372037634977189,9223372037973166857,9223372037973166857,9223372040226397602,0.4873994043379721,502.4971699240459
20929618.625179954,5192884.301713509,17071921.9539185,0.24811174989428933,0.6535331626412694,11315611714.180279,0.19932048810929978,2486418128.926653,3830679336.65223,0.5362410419123924,No,9223372036626414844,9223372037883561324,9223372037883561324,9223372038224400147,0.837941592150198,951.7039058085719
30128960.297019936,7910886.4283355605,16381075.849995648,0.2625675214261552,0.43062938629236974,3343872932.343226,1.989475534768606,2505222783.042609,2867140724.6030145,0.30862254103102704,Yes,9223372037098926516,9223372039197818439,9223372038397592602,9223372039197818439,0.4804021438930225,1439.6409971907008
10726163.431577073,5767663.046684711,6996815.498809397,0.5377191093047413,0.4242081428485334,6706791447.416197,0.8249538917003887,2511924434.9882956,2901264788.225184,0.008019597330218101,Yes,5317875151309396441,9223372038767018656,9223372037081721579,9223372038767018656,0.8952383755056614,613.6214377961868
38840209.63066427,32297910.629828546,15214802.663660927,0.8315586073544107,0.21387692854333967,5265471408.522357,1.1769874157354268,2512682924.5198617,3937595955.444328,3.6093202775347435,No,9223372037210908140,9223372037859287856,9223372037859287856,9223372038410129988,0.7348441955077895,1090.332611233265
7139048.019098142,6116478.172976929,2512691.77193697,0.8567638369449724,0.18955805567637174,3825837283.2755938,1.7246176390677361,2520027395.851285,2798540850.310232,1.8163296658830805,No,9223372037648921101,9223372037941254995,9223372037941254995,9223372039588173519,0.8292796058625871,962.8779699210953
23586367.97500453,14453478.750350967,16381075.849995648,0.612789504754099,0.43062938629236974,3200833802.6043067,2.0803806417428636,2521600068.1022153,2867140724.6030145,2.8205574140343117,No,9223372038002601334,9223372038397592602,9223372038397592602,9223372039197818439,0.865729519082041,950.855411580075
47732650.157492906,9911321.548533889,6821100.6028188225,0.20764238976532176,0.11833155143446965,6369111202.253725,0.8961926945791477,2543429304.4958787,4266024966.0944457,0.40084061340867294,Yes,9223372037266192360,9223372037665505371,9223372037665505371,9223372043978750676,0.7240452749733717,1177.5419838397283
147380510.76695478,7591961.70871424,121965223.06234352,0.05151265706168585,0.7870121778013982,3531721891.5066566,1.879279598872438,2567533601.2973194,2578443148.575126,0.2910937067127494,Yes,9223372036753796372,9223372037308086774,9223372036773228511,9223372037308086774,0.4411460519641124,1603.5828236642371
42070300.73251982,19443261.17533592,12154034.915834822,0.46216121199025617,0.19758301322301838,5314229980.073652,1.1626732578193872,2571309558.2811246,5314063217.686839,3.1508610362267673,No,9223372036605736765,9223372038971364504,9223372038009856810,9223372038971364504,0.5419578521793768,1149.537561450383
